id,b_1,b_2,m,v_1,v_2,t
     0.000,     0.319,     6.286,    10.000,     0.000,     0.000,     0.000
     1.000,     2.954,     2.150,    10.000,     0.000,     0.000,     0.000
     2.000,     5.938,     4.194,    10.000,     0.000,     0.000,     0.000
     0.000,     0.319,     6.286,    10.000,     0.000,    -0.000,     0.100
     1.000,     2.954,     2.150,    10.000,     0.001,     0.000,     0.100
     2.000,     5.938,     4.194,    10.000,    -0.001,    -0.000,     0.100
     0.000,     0.319,     6.286,    10.000,     0.000,    -0.000,     0.200
     1.000,     2.954,     2.151,    10.000,     0.001,     0.001,     0.200
     2.000,     5.938,     4.194,    10.000,    -0.001,    -0.001,     0.200
     0.000,     0.319,     6.286,    10.000,     0.000,    -0.000,     0.300
     1.000,     2.954,     2.151,    10.000,     0.002,     0.001,     0.300
     2.000,     5.938,     4.194,    10.000,    -0.002,    -0.001,     0.300
     0.000,     0.319,     6.286,    10.000,     0.000,    -0.000,     0.400
     1.000,     2.954,     2.151,    10.000,     0.002,     0.002,     0.400
     2.000,     5.938,     4.193,    10.000,    -0.003,    -0.002,     0.400
     0.000,     0.319,     6.286,    10.000,     0.000,    -0.000,     0.500
     1.000,     2.954,     2.151,    10.000,     0.003,     0.002,     0.500
     2.000,     5.937,     4.193,    10.000,    -0.003,    -0.002,     0.500
     0.000,     0.319,     6.286,    10.000,     0.000,    -0.000,     0.600
     1.000,     2.955,     2.151,    10.000,     0.003,     0.003,     0.600
     2.000,     5.937,     4.193,    10.000,    -0.004,    -0.002,     0.600
     0.000,     0.319,     6.286,    10.000,     0.000,    -0.001,     0.700
     1.000,     2.955,     2.152,    10.000,     0.004,     0.003,     0.700
     2.000,     5.937,     4.193,    10.000,    -0.004,    -0.003,     0.700
     0.000,     0.320,     6.286,    10.000,     0.001,    -0.001,     0.800
     1.000,     2.956,     2.152,    10.000,     0.005,     0.004,     0.800
     2.000,     5.936,     4.192,    10.000,    -0.005,    -0.003,     0.800
     0.000,     0.320,     6.286,    10.000,     0.001,    -0.001,     0.900
     1.000,     2.956,     2.153,    10.000,     0.005,     0.004,     0.900
     2.000,     5.935,     4.192,    10.000,    -0.006,    -0.004,     0.900
     0.000,     0.320,     6.286,    10.000,     0.001,    -0.001,     1.000
     1.000,     2.957,     2.153,    10.000,     0.006,     0.005,     1.000
     2.000,     5.935,     4.192,    10.000,    -0.006,    -0.004,     1.000
     0.000,     0.320,     6.286,    10.000,     0.001,    -0.001,     1.100
     1.000,     2.957,     2.154,    10.000,     0.006,     0.005,     1.100
     2.000,     5.934,     4.191,    10.000,    -0.007,    -0.005,     1.100
     0.000,     0.320,     6.285,    10.000,     0.001,    -0.001,     1.200
     1.000,     2.958,     2.154,    10.000,     0.007,     0.006,     1.200
     2.000,     5.933,     4.191,    10.000,    -0.008,    -0.005,     1.200
     0.000,     0.320,     6.285,    10.000,     0.001,    -0.001,     1.300
     1.000,     2.959,     2.155,    10.000,     0.007,     0.006,     1.300
     2.000,     5.933,     4.190,    10.000,    -0.008,    -0.005,     1.300
     0.000,     0.320,     6.285,    10.000,     0.001,    -0.001,     1.400
     1.000,     2.960,     2.156,    10.000,     0.008,     0.007,     1.400
     2.000,     5.932,     4.189,    10.000,    -0.009,    -0.006,     1.400
     0.000,     0.320,     6.285,    10.000,     0.001,    -0.001,     1.500
     1.000,     2.960,     2.156,    10.000,     0.009,     0.007,     1.500
     2.000,     5.931,     4.189,    10.000,    -0.010,    -0.006,     1.500
     0.000,     0.320,     6.285,    10.000,     0.001,    -0.001,     1.600
     1.000,     2.961,     2.157,    10.000,     0.009,     0.008,     1.600
     2.000,     5.930,     4.188,    10.000,    -0.010,    -0.007,     1.600
     0.000,     0.320,     6.285,    10.000,     0.001,    -0.001,     1.700
     1.000,     2.962,     2.158,    10.000,     0.010,     0.008,     1.700
     2.000,     5.929,     4.187,    10.000,    -0.011,    -0.007,     1.700
     0.000,     0.320,     6.285,    10.000,     0.001,    -0.001,     1.800
     1.000,     2.963,     2.159,    10.000,     0.010,     0.009,     1.800
