id,b_1,b_2,m,v_1,v_2,t
     0.000,     1.672,     1.665,    10.000,     0.000,     0.000,     0.000
     1.000,     1.668,     7.488,    10.000,     0.000,     0.000,     0.000
     2.000,     2.641,     3.852,    10.000,     0.000,     0.000,     0.000
     0.000,     1.673,     1.667,    10.000,     0.005,     0.012,     0.100
     1.000,     1.668,     7.488,    10.000,     0.000,    -0.001,     0.100
     2.000,     2.640,     3.851,    10.000,    -0.006,    -0.012,     0.100
     0.000,     1.674,     1.669,    10.000,     0.011,     0.024,     0.200
     1.000,     1.668,     7.488,    10.000,     0.000,    -0.001,     0.200
     2.000,     2.639,     3.848,    10.000,    -0.011,    -0.023,     0.200
     0.000,     1.675,     1.673,    10.000,     0.016,     0.037,     0.300
     1.000,     1.669,     7.488,    10.000,     0.000,    -0.002,     0.300
     2.000,     2.637,     3.845,    10.000,    -0.017,    -0.035,     0.300
     0.000,     1.677,     1.678,    10.000,     0.022,     0.050,     0.400
     1.000,     1.669,     7.488,    10.000,     0.001,    -0.002,     0.400
     2.000,     2.635,     3.840,    10.000,    -0.022,    -0.047,     0.400
     0.000,     1.680,     1.684,    10.000,     0.028,     0.063,     0.500
     1.000,     1.669,     7.488,    10.000,     0.001,    -0.003,     0.500
     2.000,     2.632,     3.834,    10.000,    -0.028,    -0.060,     0.500
     0.000,     1.684,     1.692,    10.000,     0.034,     0.076,     0.600
     1.000,     1.669,     7.487,    10.000,     0.001,    -0.003,     0.600
     2.000,     2.629,     3.827,    10.000,    -0.035,    -0.073,     0.600
     0.000,     1.688,     1.701,    10.000,     0.040,     0.091,     0.700
     1.000,     1.669,     7.487,    10.000,     0.001,    -0.004,     0.700
     2.000,     2.625,     3.818,    10.000,    -0.041,    -0.087,     0.700
     0.000,     1.692,     1.711,    10.000,     0.047,     0.106,     0.800
     1.000,     1.669,     7.486,    10.000,     0.001,    -0.004,     0.800
     2.000,     2.620,     3.808,    10.000,    -0.048,    -0.101,     0.800
     0.000,     1.698,     1.723,    10.000,     0.054,     0.122,     0.900
     1.000,     1.669,     7.486,    10.000,     0.001,    -0.005,     0.900
     2.000,     2.614,     3.796,    10.000,    -0.055,    -0.117,     0.900
     0.000,     1.704,     1.737,    10.000,     0.062,     0.140,     1.000
     1.000,     1.669,     7.485,    10.000,     0.001,    -0.006,     1.000
     2.000,     2.608,     3.783,    10.000,    -0.063,    -0.134,     1.000
     0.000,     1.711,     1.753,    10.000,     0.070,     0.159,     1.100
     1.000,     1.669,     7.485,    10.000,     0.002,    -0.006,     1.100
     2.000,     2.601,     3.767,    10.000,    -0.072,    -0.153,     1.100
     0.000,     1.719,     1.771,    10.000,     0.080,     0.181,     1.200
     1.000,     1.670,     7.484,    10.000,     0.002,    -0.007,     1.200
     2.000,     2.593,     3.750,    10.000,    -0.081,    -0.174,     1.200
     0.000,     1.728,     1.792,    10.000,     0.091,     0.205,     1.300
     1.000,     1.670,     7.483,    10.000,     0.002,    -0.007,     1.300
     2.000,     2.584,     3.730,    10.000,    -0.092,    -0.198,     1.300
     0.000,     1.738,     1.815,    10.000,     0.103,     0.233,     1.400
     1.000,     1.670,     7.483,    10.000,     0.002,    -0.008,     1.400
