id,b_1,b_2,m,v_1,v_2,t
     0.000,     4.545,     6.895,    10.000,     0.000,     0.000,     0.000
     1.000,     5.015,     3.302,    10.000,     0.000,     0.000,     0.000
     2.000,     6.600,     0.279,    10.000,     0.000,     0.000,     0.000
     0.000,     4.545,     6.895,    10.000,     0.000,    -0.001,     0.100
     1.000,     5.015,     3.302,    10.000,     0.000,    -0.000,     0.100
     2.000,     6.600,     0.279,    10.000,    -0.001,     0.001,     0.100
     0.000,     4.545,     6.895,    10.000,     0.000,    -0.001,     0.200
     1.000,     5.015,     3.302,    10.000,     0.001,    -0.001,     0.200
     2.000,     6.600,     0.279,    10.000,    -0.001,     0.002,     0.200
     0.000,     4.545,     6.894,    10.000,     0.000,    -0.002,     0.300
     1.000,     5.015,     3.302,    10.000,     0.001,    -0.001,     0.300
     2.000,     6.600,     0.279,    10.000,    -0.002,     0.003,     0.300
     0.000,     4.545,     6.894,    10.000,     0.000,    -0.003,     0.400
     1.000,     5.015,     3.301,    10.000,     0.002,    -0.001,     0.400
     2.000,     6.600,     0.280,    10.000,    -0.002,     0.004,     0.400
     0.000,     4.545,     6.894,    10.000,     0.000,    -0.004,     0.500
     1.000,     5.015,     3.301,    10.000,     0.002,    -0.001,     0.500
     2.000,     6.600,     0.280,    10.000,    -0.003,     0.005,     0.500
     0.000,     4.545,     6.893,    10.000,     0.001,    -0.004,     0.600
     1.000,     5.016,     3.301,    10.000,     0.003,    -0.002,     0.600
     2.000,     6.599,     0.281,    10.000,    -0.003,     0.006,     0.600
     0.000,     4.545,     6.893,    10.000,     0.001,    -0.005,     0.700
     1.000,     5.016,     3.301,    10.000,     0.003,    -0.002,     0.700
     2.000,     6.599,     0.282,    10.000,    -0.004,     0.007,     0.700
     0.000,     4.545,     6.892,    10.000,     0.001,    -0.006,     0.800
     1.000,     5.016,     3.301,    10.000,     0.003,    -0.002,     0.800
     2.000,     6.599,     0.282,    10.000,    -0.004,     0.008,     0.800
     0.000,     4.546,     6.891,    10.000,     0.001,    -0.007,     0.900
     1.000,     5.017,     3.301,    10.000,     0.004,    -0.002,     0.900
     2.000,     6.598,     0.283,    10.000,    -0.005,     0.009,     0.900
     0.000,     4.546,     6.891,    10.000,     0.001,    -0.007,     1.000
     1.000,     5.017,     3.300,    10.000,     0.004,    -0.003,     1.000
     2.000,     6.598,     0.284,    10.000,    -0.005,     0.010,     1.000
     0.000,     4.546,     6.890,    10.000,     0.001,    -0.008,     1.100
     1.000,     5.017,     3.300,    10.000,     0.005,    -0.003,     1.100
     2.000,     6.597,     0.285,    10.000,    -0.006,     0.011,     1.100
     0.000,     4.546,     6.889,    10.000,     0.001,    -0.009,     1.200
     1.000,     5.018,     3.300,    10.000,     0.005,    -0.003,     1.200
     2.000,     6.596,     0.287,    10.000,    -0.006,     0.012,     1.200
     0.000,     4.546,     6.888,    10.000,     0.001,    -0.010,     1.300
     1.000,     5.019,     3.299,    10.000,     0.006,    -0.003,     1.300
     2.000,     6.596,     0.288,    10.000,    -0.007,     0.013,     1.300
     0.000,     4.546,     6.887,    10.000,     0.001,    -0.010,     1.400
     1.000,     5.019,     3.299,    10.000,     0.006,    -0.004,     1.400
