id,b_1,b_2,m,v_1,v_2,t
     0.000,     5.315,     5.322,    10.000,     0.000,     0.000,     0.000
     1.000,     5.386,     2.495,    10.000,     0.000,     0.000,     0.000
     2.000,     3.672,     0.455,    10.000,     0.000,     0.000,     0.000
     0.000,     5.315,     5.322,    10.000,     0.000,    -0.004,     0.100
     1.000,     5.386,     2.495,    10.000,    -0.004,    -0.001,     0.100
     2.000,     3.672,     0.456,    10.000,     0.004,     0.005,     0.100
     0.000,     5.315,     5.321,    10.000,     0.000,    -0.008,     0.200
     1.000,     5.385,     2.495,    10.000,    -0.008,    -0.001,     0.200
     2.000,     3.673,     0.457,    10.000,     0.008,     0.010,     0.200
     0.000,     5.315,     5.320,    10.000,     0.000,    -0.013,     0.300
     1.000,     5.384,     2.495,    10.000,    -0.012,    -0.002,     0.300
     2.000,     3.674,     0.458,    10.000,     0.012,     0.015,     0.300
     0.000,     5.315,     5.318,    10.000,     0.000,    -0.017,     0.400
     1.000,     5.382,     2.495,    10.000,    -0.017,    -0.003,     0.400
     2.000,     3.676,     0.460,    10.000,     0.016,     0.020,     0.400
     0.000,     5.315,     5.316,    10.000,     0.000,    -0.021,     0.500
     1.000,     5.380,     2.494,    10.000,    -0.021,    -0.003,     0.500
     2.000,     3.678,     0.463,    10.000,     0.020,     0.024,     0.500
     0.000,     5.316,     5.313,    10.000,     0.000,    -0.025,     0.600
     1.000,     5.378,     2.494,    10.000,    -0.025,    -0.004,     0.600
     2.000,     3.681,     0.466,    10.000,     0.025,     0.030,     0.600
     0.000,     5.316,     5.311,    10.000,     0.001,    -0.030,     0.700
     1.000,     5.375,     2.493,    10.000,    -0.029,    -0.005,     0.700
     2.000,     3.683,     0.469,    10.000,     0.029,     0.035,     0.700
     0.000,     5.316,     5.307,    10.000,     0.001,    -0.034,     0.800
     1.000,     5.371,     2.493,    10.000,    -0.034,    -0.006,     0.800
     2.000,     3.687,     0.473,    10.000,     0.033,     0.040,     0.800
     0.000,     5.316,     5.303,    10.000,     0.001,    -0.038,     0.900
     1.000,     5.367,     2.492,    10.000,    -0.038,    -0.007,     0.900
     2.000,     3.691,     0.478,    10.000,     0.038,     0.045,     0.900
     0.000,     5.316,     5.299,    10.000,     0.001,    -0.043,     1.000
     1.000,     5.363,     2.491,    10.000,    -0.043,    -0.008,     1.000
     2.000,     3.695,     0.483,    10.000,     0.042,     0.051,     1.000
     0.000,     5.316,     5.294,    10.000,     0.001,    -0.047,     1.100
     1.000,     5.358,     2.490,    10.000,    -0.048,    -0.009,     1.100
     2.000,     3.699,     0.488,    10.000,     0.047,     0.056,     1.100
     0.000,     5.316,     5.289,    10.000,     0.001,    -0.051,     1.200
     1.000,     5.353,     2.489,    10.000,    -0.052,    -0.011,     1.200
     2.000,     3.705,     0.494,    10.000,     0.051,     0.062,     1.200
     0.000,     5.316,     5.284,    10.000,     0.001,    -0.056,     1.300
     1.000,     5.347,     2.488,    10.000,    -0.057,    -0.012,     1.300
     2.000,     3.710,     0.501,    10.000,     0.056,     0.068,     1.300
     0.000,     5.316,     5.278,    10.000,     0.001,    -0.060,     1.400
     1.000,     5.341,     2.487,    10.000,    -0.062,    -0.014,     1.400
     2.000,     3.716,     0.509,    10.000,     0.061,     0.074,     1.400
     0.000,     5.316,     5.271,    10.000,     0.001,    -0.065,     1.500
     1.000,     5.334,     2.485,    10.000,    -0.068,    -0.016,     1.500
     2.000,     3.723,     0.517,    10.000,     0.067,     0.081,     1.500
     0.000,     5.316,     5.264,    10.000,     0.001,    -0.070,     1.600
     1.000,     5.327,     2.483,    10.000,    -0.073,    -0.018,     1.600
     2.000,     3.730,     0.525,    10.000,     0.072,     0.087,     1.600
     0.000,     5.316,     5.257,    10.000,     0.001,    -0.074,     1.700
     1.000,     5.319,     2.481,    10.000,    -0.079,    -0.020,     1.700
     2.000,     3.738,     0.535,    10.000,     0.078,     0.095,     1.700
     0.000,     5.316,     5.249,    10.000,     0.001,    -0.079,     1.800
     1.000,     5.311,     2.479,    10.000,    -0.085,    -0.023,     1.800
     2.000,     3.746,     0.545,    10.000,     0.084,     0.102,     1.800
     0.000,     5.317,     5.240,    10.000,     0.001,    -0.084,     1.900
     1.000,     5.302,     2.477,    10.000,    -0.091,    -0.026,     1.900
     2.000,     3.755,     0.556,    10.000,     0.090,     0.110,     1.900
     0.000,     5.317,     5.231,    10.000,     0.001,    -0.089,     2.000
     1.000,     5.292,     2.474,    10.000,    -0.098,    -0.029,     2.000
     2.000,     3.765,     0.568,    10.000,     0.097,     0.118,     2.000
     0.000,     5.317,     5.222,    10.000,     0.001,    -0.094,     2.100
     1.000,     5.281,     2.470,    10.000,    -0.105,    -0.033,     2.100
     2.000,     3.776,     0.581,    10.000,     0.104,     0.127,     2.100
     0.000,     5.317,     5.212,    10.000,     0.001,    -0.099,     2.200
     1.000,     5.270,     2.466,    10.000,    -0.113,    -0.038,     2.200
     2.000,     3.787,     0.594,    10.000,     0.112,     0.137,     2.200
     0.000,     5.317,     5.202,    10.000,     0.001,    -0.104,     2.300
     1.000,     5.258,     2.462,    10.000,    -0.121,    -0.044,     2.300
     2.000,     3.799,     0.609,    10.000,     0.120,     0.148,     2.300
     0.000,     5.317,     5.191,    10.000,     0.000,    -0.109,     2.400
     1.000,     5.245,     2.457,    10.000,    -0.130,    -0.050,     2.400
     2.000,     3.812,     0.625,    10.000,     0.130,     0.159,     2.400
     0.000,     5.317,     5.179,    10.000,     0.000,    -0.115,     2.500
     1.000,     5.231,     2.451,    10.000,    -0.140,    -0.057,     2.500
     2.000,     3.826,     0.642,    10.000,     0.139,     0.172,     2.500
     0.000,     5.317,     5.167,    10.000,     0.000,    -0.120,     2.600
