id,b_1,b_2,m,v_1,v_2,t
     0.000,   751.419,   366.623,    10.000,     0.696,     0.796,     0.010
     1.000,   509.330,   673.501,    10.000,     0.265,     0.886,     0.010
     2.000,   451.067,   414.829,    10.000,     0.113,     0.381,     0.010
     3.000,   407.382,   233.234,    10.000,     0.081,     0.006,     0.010
     4.000,   398.796,   444.057,    10.000,     0.215,     0.415,     0.010
     5.000,    50.878,   537.478,    10.000,     0.259,     0.633,     0.010
     6.000,   662.461,   184.426,    10.000,     0.546,     0.606,     0.010
     7.000,   188.837,   296.623,    10.000,     0.119,     0.992,     0.010
     8.000,   460.771,   491.562,    10.000,     0.136,     0.706,     0.010
     9.000,    75.374,   569.827,    10.000,     0.409,     0.150,     0.010
    10.000,   282.442,   742.819,    10.000,     0.762,     0.148,     0.010
    11.000,   311.023,   204.719,    10.000,     0.946,     0.323,     0.010
    12.000,   283.140,   162.070,    10.000,     0.668,     0.509,     0.010
    13.000,   564.885,   592.516,    10.000,     0.363,     0.745,     0.010
    14.000,   194.924,    99.291,    10.000,     0.837,     0.963,     0.010
    15.000,   248.785,   256.608,    10.000,     0.661,     0.514,     0.010
    16.000,   526.929,   466.196,    10.000,     0.191,     0.144,     0.010
    17.000,   404.206,   516.778,    10.000,     0.336,     0.782,     0.010
    18.000,   505.557,   700.532,    10.000,     0.061,     0.638,     0.010
    19.000,   583.128,   134.660,    10.000,     0.556,     0.895,     0.010
     0.000,   751.426,   366.631,    10.000,     0.695,     0.795,     0.020
     1.000,   509.333,   673.510,    10.000,     0.264,     0.885,     0.020
     2.000,   451.068,   414.833,    10.000,     0.112,     0.380,     0.020
     3.000,   407.382,   233.234,    10.000,     0.080,     0.006,     0.020
     4.000,   398.798,   444.061,    10.000,     0.215,     0.414,     0.020
     5.000,    50.881,   537.484,    10.000,     0.259,     0.632,     0.020
     6.000,   662.466,   184.432,    10.000,     0.545,     0.606,     0.020
     7.000,   188.838,   296.633,    10.000,     0.119,     0.991,     0.020
     8.000,   460.772,   491.569,    10.000,     0.135,     0.705,     0.020
     9.000,    75.379,   569.828,    10.000,     0.409,     0.150,     0.020
    10.000,   282.449,   742.820,    10.000,     0.762,     0.148,     0.020
    11.000,   311.033,   204.722,    10.000,     0.946,     0.323,     0.020
    12.000,   283.147,   162.076,    10.000,     0.668,     0.508,     0.020
    13.000,   564.889,   592.524,    10.000,     0.363,     0.744,     0.020
    14.000,   194.932,    99.300,    10.000,     0.837,     0.963,     0.020
    15.000,   248.792,   256.613,    10.000,     0.661,     0.514,     0.020
    16.000,   526.931,   466.197,    10.000,     0.190,     0.144,     0.020
    17.000,   404.209,   516.786,    10.000,     0.335,     0.781,     0.020
    18.000,   505.557,   700.539,    10.000,     0.060,     0.637,     0.020
    19.000,   583.134,   134.669,    10.000,     0.556,     0.895,     0.020
     0.000,   751.433,   366.639,    10.000,     0.694,     0.795,     0.030
     1.000,   509.336,   673.519,    10.000,     0.264,     0.884,     0.030
     2.000,   451.069,   414.837,    10.000,     0.112,     0.380,     0.030
     3.000,   407.383,   233.234,    10.000,     0.080,     0.006,     0.030
     4.000,   398.801,   444.065,    10.000,     0.214,     0.414,     0.030
     5.000,    50.883,   537.491,    10.000,     0.259,     0.632,     0.030
     6.000,   662.471,   184.438,    10.000,     0.544,     0.606,     0.030
     7.000,   188.840,   296.643,    10.000,     0.119,     0.991,     0.030
     8.000,   460.774,   491.576,    10.000,     0.135,     0.705,     0.030
     9.000,    75.383,   569.830,    10.000,     0.409,     0.149,     0.030
    10.000,   282.457,   742.822,    10.000,     0.762,     0.147,     0.030
    11.000,   311.042,   204.725,    10.000,     0.945,     0.323,     0.030
    12.000,   283.154,   162.081,    10.000,     0.667,     0.508,     0.030
    13.000,   564.893,   592.531,    10.000,     0.362,     0.744,     0.030
    14.000,   194.941,    99.310,    10.000,     0.837,     0.963,     0.030
    15.000,   248.798,   256.618,    10.000,     0.660,     0.514,     0.030
    16.000,   526.933,   466.198,    10.000,     0.190,     0.143,     0.030
    17.000,   404.213,   516.794,    10.000,     0.335,     0.781,     0.030
    18.000,   505.558,   700.545,    10.000,     0.060,     0.637,     0.030
    19.000,   583.139,   134.678,    10.000,     0.555,     0.895,     0.030
     0.000,   751.440,   366.647,    10.000,     0.693,     0.794,     0.040
     1.000,   509.338,   673.527,    10.000,     0.263,     0.883,     0.040
     2.000,   451.071,   414.840,    10.000,     0.111,     0.379,     0.040
     3.000,   407.384,   233.234,    10.000,     0.080,     0.006,     0.040
     4.000,   398.803,   444.069,    10.000,     0.214,     0.414,     0.040
     5.000,    50.886,   537.497,    10.000,     0.259,     0.631,     0.040
     6.000,   662.477,   184.444,    10.000,     0.544,     0.606,     0.040
     7.000,   188.841,   296.653,    10.000,     0.118,     0.991,     0.040
     8.000,   460.775,   491.583,    10.000,     0.134,     0.704,     0.040
     9.000,    75.387,   569.831,    10.000,     0.408,     0.149,     0.040
    10.000,   282.464,   742.823,    10.000,     0.762,     0.146,     0.040
    11.000,   311.052,   204.729,    10.000,     0.945,     0.323,     0.040
    12.000,   283.160,   162.086,    10.000,     0.667,     0.508,     0.040
    13.000,   564.896,   592.539,    10.000,     0.361,     0.743,     0.040
