id,b_1,b_2,m,v_1,v_2,t
     0.000,   545.275,   388.952,    10.000,     0.005,     0.068,     0.010
     1.000,   102.997,   323.760,    10.000,     0.171,     0.691,     0.010
     2.000,   412.817,   230.867,    10.000,     0.176,     0.332,     0.010
     3.000,   448.879,   201.988,    10.000,     0.903,     0.998,     0.010
     4.000,   222.811,   489.510,    10.000,     0.791,     0.490,     0.010
     5.000,   378.388,   462.846,    10.000,     0.719,     0.432,     0.010
     6.000,   431.818,   686.892,    10.000,     0.162,     0.912,     0.010
     7.000,   131.036,   414.114,    10.000,     0.929,     0.470,     0.010
     8.000,   296.168,   287.673,    10.000,     0.650,     0.965,     0.010
     9.000,   558.626,   442.138,    10.000,     0.535,     0.286,     0.010
    10.000,   518.869,   652.161,    10.000,     0.506,     0.861,     0.010
    11.000,   220.881,   620.660,    10.000,     0.171,     0.042,     0.010
    12.000,   432.522,   549.645,    10.000,     0.382,     0.440,     0.010
    13.000,    86.160,   595.778,    10.000,     0.995,     0.008,     0.010
    14.000,   177.179,   518.406,    10.000,     0.096,     0.967,     0.010
    15.000,   312.855,   102.605,    10.000,     0.571,     0.832,     0.010
    16.000,   428.663,   787.898,    10.000,     0.191,     0.125,     0.010
    17.000,   482.555,   734.029,    10.000,     0.811,     0.452,     0.010
    18.000,   397.047,    31.309,    10.000,     0.927,     0.412,     0.010
    19.000,   413.083,   162.468,    10.000,     0.336,     0.015,     0.010
     0.000,   545.275,   388.952,    10.000,     0.005,     0.067,     0.020
     1.000,   102.999,   323.767,    10.000,     0.171,     0.690,     0.020
     2.000,   412.819,   230.871,    10.000,     0.176,     0.331,     0.020
     3.000,   448.888,   201.998,    10.000,     0.902,     0.998,     0.020
     4.000,   222.819,   489.515,    10.000,     0.791,     0.489,     0.020
     5.000,   378.396,   462.850,    10.000,     0.718,     0.432,     0.020
     6.000,   431.820,   686.902,    10.000,     0.161,     0.911,     0.020
     7.000,   131.045,   414.119,    10.000,     0.929,     0.470,     0.020
     8.000,   296.174,   287.683,    10.000,     0.650,     0.965,     0.020
     9.000,   558.631,   442.141,    10.000,     0.534,     0.285,     0.020
    10.000,   518.874,   652.170,    10.000,     0.505,     0.860,     0.020
    11.000,   220.883,   620.661,    10.000,     0.171,     0.041,     0.020
    12.000,   432.526,   549.650,    10.000,     0.382,     0.439,     0.020
    13.000,    86.170,   595.778,    10.000,     0.995,     0.007,     0.020
    14.000,   177.180,   518.415,    10.000,     0.096,     0.966,     0.020
    15.000,   312.860,   102.613,    10.000,     0.571,     0.832,     0.020
    16.000,   428.665,   787.900,    10.000,     0.191,     0.125,     0.020
    17.000,   482.564,   734.034,    10.000,     0.810,     0.451,     0.020
    18.000,   397.056,    31.313,    10.000,     0.927,     0.412,     0.020
    19.000,   413.087,   162.468,    10.000,     0.336,     0.015,     0.020
     0.000,   545.276,   388.953,    10.000,     0.004,     0.067,     0.030
     1.000,   103.000,   323.774,    10.000,     0.171,     0.690,     0.030
     2.000,   412.821,   230.874,    10.000,     0.176,     0.331,     0.030
     3.000,   448.897,   202.008,    10.000,     0.902,     0.998,     0.030
     4.000,   222.827,   489.520,    10.000,     0.791,     0.489,     0.030
     5.000,   378.403,   462.854,    10.000,     0.718,     0.431,     0.030
     6.000,   431.822,   686.911,    10.000,     0.161,     0.910,     0.030
     7.000,   131.054,   414.123,    10.000,     0.929,     0.469,     0.030
     8.000,   296.181,   287.692,    10.000,     0.649,     0.965,     0.030
     9.000,   558.637,   442.144,    10.000,     0.534,     0.285,     0.030
    10.000,   518.879,   652.179,    10.000,     0.505,     0.860,     0.030
    11.000,   220.884,   620.661,    10.000,     0.171,     0.041,     0.030
    12.000,   432.529,   549.654,    10.000,     0.381,     0.439,     0.030
    13.000,    86.180,   595.778,    10.000,     0.995,     0.006,     0.030
    14.000,   177.181,   518.425,    10.000,     0.096,     0.966,     0.030
    15.000,   312.866,   102.622,    10.000,     0.571,     0.832,     0.030
    16.000,   428.667,   787.901,    10.000,     0.190,     0.124,     0.030
    17.000,   482.572,   734.038,    10.000,     0.810,     0.450,     0.030
    18.000,   397.066,    31.318,    10.000,     0.927,     0.412,     0.030
    19.000,   413.090,   162.468,    10.000,     0.335,     0.015,     0.030
     0.000,   545.276,   388.954,    10.000,     0.004,     0.067,     0.040
     1.000,   103.002,   323.781,    10.000,     0.171,     0.690,     0.040
     2.000,   412.823,   230.877,    10.000,     0.175,     0.331,     0.040
     3.000,   448.906,   202.018,    10.000,     0.901,     0.997,     0.040
     4.000,   222.834,   489.525,    10.000,     0.791,     0.489,     0.040
     5.000,   378.410,   462.859,    10.000,     0.717,     0.431,     0.040
     6.000,   431.823,   686.920,    10.000,     0.160,     0.909,     0.040
     7.000,   131.064,   414.128,    10.000,     0.928,     0.469,     0.040
     8.000,   296.187,   287.702,    10.000,     0.649,     0.964,     0.040
     9.000,   558.642,   442.147,    10.000,     0.533,     0.284,     0.040
    10.000,   518.884,   652.187,    10.000,     0.504,     0.859,     0.040
    11.000,   220.886,   620.662,    10.000,     0.171,     0.040,     0.040
    12.000,   432.533,   549.658,    10.000,     0.381,     0.438,     0.040
    13.000,    86.190,   595.778,    10.000,     0.995,     0.006,     0.040
    14.000,   177.182,   518.435,    10.000,     0.096,     0.965,     0.040
    15.000,   312.872,   102.630,    10.000,     0.570,     0.832,     0.040
    16.000,   428.669,   787.902,    10.000,     0.190,     0.123,     0.040
    17.000,   482.580,   734.043,    10.000,     0.809,     0.449,     0.040
    18.000,   397.075,    31.322,    10.000,     0.926,     0.412,     0.040
    19.000,   413.093,   162.469,    10.000,     0.335,     0.015,     0.040
     0.000,   545.276,   388.954,    10.000,     0.003,     0.066,     0.050
     1.000,   103.004,   323.788,    10.000,     0.171,     0.689,     0.050
     2.000,   412.824,   230.881,    10.000,     0.175,     0.331,     0.050
     3.000,   448.915,   202.028,    10.000,     0.901,     0.997,     0.050
     4.000,   222.842,   489.529,    10.000,     0.790,     0.488,     0.050
     5.000,   378.417,   462.863,    10.000,     0.717,     0.430,     0.050
     6.000,   431.825,   686.929,    10.000,     0.160,     0.909,     0.050
     7.000,   131.073,   414.133,    10.000,     0.928,     0.468,     0.050
     8.000,   296.193,   287.712,    10.000,     0.649,     0.964,     0.050
     9.000,   558.647,   442.150,    10.000,     0.532,     0.284,     0.050
    10.000,   518.889,   652.196,    10.000,     0.504,     0.858,     0.050
    11.000,   220.888,   620.662,    10.000,     0.171,     0.039,     0.050
    12.000,   432.537,   549.663,    10.000,     0.380,     0.438,     0.050
    13.000,    86.200,   595.778,    10.000,     0.994,     0.005,     0.050
    14.000,   177.183,   518.444,    10.000,     0.096,     0.965,     0.050
    15.000,   312.877,   102.638,    10.000,     0.570,     0.832,     0.050
    16.000,   428.671,   787.903,    10.000,     0.189,     0.122,     0.050
    17.000,   482.588,   734.047,    10.000,     0.809,     0.449,     0.050
    18.000,   397.084,    31.326,    10.000,     0.926,     0.412,     0.050
    19.000,   413.097,   162.469,    10.000,     0.335,     0.015,     0.050
     0.000,   545.276,   388.955,    10.000,     0.003,     0.066,     0.060
     1.000,   103.006,   323.795,    10.000,     0.171,     0.689,     0.060
     2.000,   412.826,   230.884,    10.000,     0.174,     0.330,     0.060
     3.000,   448.924,   202.038,    10.000,     0.900,     0.997,     0.060
     4.000,   222.850,   489.534,    10.000,     0.790,     0.488,     0.060
     5.000,   378.424,   462.867,    10.000,     0.717,     0.430,     0.060
     6.000,   431.826,   686.938,    10.000,     0.159,     0.908,     0.060
     7.000,   131.082,   414.138,    10.000,     0.928,     0.468,     0.060
     8.000,   296.200,   287.721,    10.000,     0.648,     0.964,     0.060
     9.000,   558.653,   442.152,    10.000,     0.532,     0.283,     0.060
    10.000,   518.894,   652.204,    10.000,     0.503,     0.858,     0.060
    11.000,   220.889,   620.662,    10.000,     0.170,     0.039,     0.060
    12.000,   432.541,   549.667,    10.000,     0.380,     0.437,     0.060
    13.000,    86.210,   595.778,    10.000,     0.994,     0.005,     0.060
    14.000,   177.184,   518.454,    10.000,     0.096,     0.964,     0.060
    15.000,   312.883,   102.647,    10.000,     0.570,     0.832,     0.060
    16.000,   428.673,   787.905,    10.000,     0.189,     0.121,     0.060
    17.000,   482.596,   734.052,    10.000,     0.808,     0.448,     0.060
    18.000,   397.093,    31.330,    10.000,     0.925,     0.412,     0.060
    19.000,   413.100,   162.469,    10.000,     0.334,     0.014,     0.060
     0.000,   545.276,   388.956,    10.000,     0.002,     0.066,     0.070
     1.000,   103.007,   323.802,    10.000,     0.171,     0.689,     0.070
     2.000,   412.828,   230.887,    10.000,     0.174,     0.330,     0.070
     3.000,   448.933,   202.048,    10.000,     0.900,     0.997,     0.070
     4.000,   222.858,   489.539,    10.000,     0.790,     0.487,     0.070
     5.000,   378.432,   462.872,    10.000,     0.716,     0.430,     0.070
     6.000,   431.828,   686.947,    10.000,     0.159,     0.907,     0.070
     7.000,   131.091,   414.142,    10.000,     0.928,     0.467,     0.070
     8.000,   296.206,   287.731,    10.000,     0.648,     0.964,     0.070
     9.000,   558.658,   442.155,    10.000,     0.531,     0.283,     0.070
    10.000,   518.899,   652.213,    10.000,     0.503,     0.857,     0.070
    11.000,   220.891,   620.663,    10.000,     0.170,     0.038,     0.070
    12.000,   432.545,   549.672,    10.000,     0.380,     0.437,     0.070
    13.000,    86.220,   595.778,    10.000,     0.994,     0.004,     0.070
    14.000,   177.185,   518.464,    10.000,     0.095,     0.964,     0.070
    15.000,   312.889,   102.655,    10.000,     0.569,     0.832,     0.070
    16.000,   428.675,   787.906,    10.000,     0.188,     0.121,     0.070
    17.000,   482.604,   734.056,    10.000,     0.808,     0.447,     0.070
    18.000,   397.103,    31.334,    10.000,     0.925,     0.412,     0.070
    19.000,   413.103,   162.469,    10.000,     0.334,     0.014,     0.070
     0.000,   545.276,   388.956,    10.000,     0.002,     0.065,     0.080
     1.000,   103.009,   323.808,    10.000,     0.170,     0.689,     0.080
