id,b_1,b_2,m,v_1,v_2,t
     0.000,   385.073,   414.966,    10.000,     0.009,     0.628,     0.010
     1.000,   224.824,   222.694,    10.000,     0.845,     0.037,     0.010
     2.000,   401.599,   371.784,    10.000,     0.032,     0.594,     0.010
     3.000,   345.761,   488.420,    10.000,     0.551,     0.563,     0.010
     4.000,   313.073,   614.297,    10.000,     0.574,     0.045,     0.010
     5.000,   518.452,   581.707,    10.000,     0.359,     0.048,     0.010
     6.000,   415.350,   291.185,    10.000,     0.352,     0.878,     0.010
     7.000,   494.848,   671.339,    10.000,     0.196,     0.248,     0.010
     8.000,   442.825,   394.948,    10.000,     0.163,     0.336,     0.010
     9.000,   363.422,   742.171,    10.000,     0.059,     0.684,     0.010
    10.000,    97.186,   202.501,    10.000,     0.262,     0.872,     0.010
    11.000,   392.587,   311.813,    10.000,     0.385,     0.070,     0.010
    12.000,   255.821,   135.706,    10.000,     0.821,     0.220,     0.010
    13.000,   710.638,   520.057,    10.000,     0.847,     0.833,     0.010
    14.000,   412.461,   171.316,    10.000,     0.047,     0.889,     0.010
    15.000,   310.894,    79.800,    10.000,     0.503,     0.119,     0.010
    16.000,   527.137,   462.148,    10.000,     0.844,     0.233,     0.010
    17.000,    64.220,   350.338,    10.000,     0.848,     0.677,     0.010
    18.000,    76.936,   553.429,    10.000,     0.353,     0.195,     0.010
    19.000,   397.992,   250.391,    10.000,     0.709,     0.239,     0.010
     0.000,   385.073,   414.972,    10.000,     0.009,     0.628,     0.020
     1.000,   224.832,   222.694,    10.000,     0.844,     0.036,     0.020
     2.000,   401.599,   371.790,    10.000,     0.031,     0.594,     0.020
     3.000,   345.767,   488.425,    10.000,     0.550,     0.562,     0.020
     4.000,   313.078,   614.297,    10.000,     0.574,     0.045,     0.020
     5.000,   518.456,   581.707,    10.000,     0.359,     0.047,     0.020
     6.000,   415.353,   291.193,    10.000,     0.351,     0.877,     0.020
     7.000,   494.850,   671.341,    10.000,     0.195,     0.248,     0.020
     8.000,   442.826,   394.952,    10.000,     0.163,     0.335,     0.020
     9.000,   363.423,   742.177,    10.000,     0.059,     0.684,     0.020
    10.000,    97.189,   202.510,    10.000,     0.262,     0.872,     0.020
    11.000,   392.590,   311.813,    10.000,     0.385,     0.069,     0.020
    12.000,   255.829,   135.708,    10.000,     0.821,     0.220,     0.020
    13.000,   710.646,   520.065,    10.000,     0.846,     0.833,     0.020
    14.000,   412.461,   171.325,    10.000,     0.046,     0.889,     0.020
