id,b_1,b_2,m,v_1,v_2,t
     0.000,   368.038,   415.711,    10.000,     0.776,     0.667,     0.010
     1.000,   644.852,   252.173,    10.000,     0.317,     0.458,     0.010
     2.000,   667.814,   533.259,    10.000,     0.564,     0.821,     0.010
     3.000,   517.628,   501.364,    10.000,     0.264,     0.500,     0.010
     4.000,   553.766,   566.295,    10.000,     0.481,     0.764,     0.010
     5.000,   214.707,   392.719,    10.000,     0.314,     0.575,     0.010
     6.000,   200.777,   324.208,    10.000,     0.864,     0.270,     0.010
     7.000,   358.419,   358.134,    10.000,     0.171,     0.748,     0.010
     8.000,   762.612,   460.750,    10.000,     0.606,     0.374,     0.010
     9.000,   606.031,   134.329,    10.000,     0.246,     0.466,     0.010
    10.000,   659.967,   301.849,    10.000,     0.767,     0.896,     0.010
    11.000,   717.123,   606.149,    10.000,     0.427,     0.094,     0.010
    12.000,   230.555,   678.169,    10.000,     0.944,     0.178,     0.010
    13.000,   219.286,   279.321,    10.000,     0.790,     0.180,     0.010
    14.000,   521.469,   173.870,    10.000,     0.855,     0.144,     0.010
    15.000,   160.843,   221.558,    10.000,     0.131,     0.584,     0.010
    16.000,   500.559,   763.490,    10.000,     0.522,     0.695,     0.010
    17.000,   511.630,    22.694,    10.000,     0.900,     0.491,     0.010
    18.000,   335.521,   741.152,    10.000,     0.053,     0.693,     0.010
    19.000,   232.728,   704.566,    10.000,     0.321,     0.486,     0.010
     0.000,   368.046,   415.718,    10.000,     0.775,     0.667,     0.020
     1.000,   644.855,   252.178,    10.000,     0.316,     0.458,     0.020
     2.000,   667.820,   533.267,    10.000,     0.563,     0.821,     0.020
     3.000,   517.630,   501.369,    10.000,     0.264,     0.499,     0.020
     4.000,   553.771,   566.303,    10.000,     0.480,     0.763,     0.020
     5.000,   214.710,   392.725,    10.000,     0.314,     0.575,     0.020
     6.000,   200.785,   324.211,    10.000,     0.863,     0.270,     0.020
     7.000,   358.421,   358.141,    10.000,     0.171,     0.747,     0.020
     8.000,   762.618,   460.754,    10.000,     0.605,     0.374,     0.020
     9.000,   606.034,   134.334,    10.000,     0.246,     0.466,     0.020
    10.000,   659.974,   301.858,    10.000,     0.767,     0.896,     0.020
    11.000,   717.127,   606.150,    10.000,     0.427,     0.093,     0.020
    12.000,   230.565,   678.170,    10.000,     0.943,     0.177,     0.020
    13.000,   219.294,   279.323,    10.000,     0.790,     0.179,     0.020
    14.000,   521.477,   173.872,    10.000,     0.854,     0.144,     0.020
    15.000,   160.844,   221.564,    10.000,     0.131,     0.584,     0.020
    16.000,   500.564,   763.497,    10.000,     0.521,     0.694,     0.020
    17.000,   511.639,    22.699,    10.000,     0.899,     0.491,     0.020
    18.000,   335.522,   741.159,    10.000,     0.053,     0.692,     0.020
    19.000,   232.731,   704.570,    10.000,     0.321,     0.486,     0.020
     0.000,   368.054,   415.724,    10.000,     0.775,     0.666,     0.030
     1.000,   644.858,   252.182,    10.000,     0.316,     0.458,     0.030
     2.000,   667.825,   533.275,    10.000,     0.563,     0.820,     0.030
     3.000,   517.633,   501.374,    10.000,     0.263,     0.499,     0.030
     4.000,   553.776,   566.310,    10.000,     0.480,     0.763,     0.030
     5.000,   214.713,   392.731,    10.000,     0.314,     0.574,     0.030
     6.000,   200.794,   324.213,    10.000,     0.863,     0.269,     0.030
     7.000,   358.423,   358.149,    10.000,     0.171,     0.747,     0.030
     8.000,   762.624,   460.758,    10.000,     0.605,     0.373,     0.030
     9.000,   606.036,   134.339,    10.000,     0.245,     0.466,     0.030
    10.000,   659.982,   301.867,    10.000,     0.766,     0.895,     0.030
    11.000,   717.132,   606.151,    10.000,     0.426,     0.093,     0.030
    12.000,   230.574,   678.172,    10.000,     0.943,     0.176,     0.030
    13.000,   219.302,   279.325,    10.000,     0.789,     0.179,     0.030
    14.000,   521.486,   173.873,    10.000,     0.854,     0.144,     0.030
    15.000,   160.846,   221.570,    10.000,     0.131,     0.584,     0.030
    16.000,   500.569,   763.504,    10.000,     0.521,     0.693,     0.030
    17.000,   511.648,    22.704,    10.000,     0.899,     0.490,     0.030
    18.000,   335.522,   741.166,    10.000,     0.052,     0.691,     0.030
    19.000,   232.735,   704.575,    10.000,     0.321,     0.486,     0.030
     0.000,   368.062,   415.731,    10.000,     0.775,     0.666,     0.040
     1.000,   644.862,   252.187,    10.000,     0.315,     0.458,     0.040
     2.000,   667.831,   533.283,    10.000,     0.562,     0.819,     0.040
     3.000,   517.635,   501.379,    10.000,     0.263,     0.498,     0.040
     4.000,   553.781,   566.318,    10.000,     0.479,     0.762,     0.040
     5.000,   214.717,   392.737,    10.000,     0.314,     0.574,     0.040
     6.000,   200.802,   324.216,    10.000,     0.863,     0.269,     0.040
     7.000,   358.424,   358.156,    10.000,     0.170,     0.747,     0.040
     8.000,   762.630,   460.761,    10.000,     0.604,     0.373,     0.040
     9.000,   606.039,   134.343,    10.000,     0.245,     0.466,     0.040
    10.000,   659.990,   301.876,    10.000,     0.765,     0.895,     0.040
    11.000,   717.136,   606.152,    10.000,     0.425,     0.092,     0.040
    12.000,   230.583,   678.174,    10.000,     0.943,     0.175,     0.040
    13.000,   219.310,   279.327,    10.000,     0.789,     0.179,     0.040
    14.000,   521.494,   173.875,    10.000,     0.853,     0.143,     0.040
