id,b_1,b_2,m,v_1,v_2,t
     0.000,   403.137,   541.719,    10.000,     0.068,     0.839,     0.010
     1.000,   331.794,    66.155,    10.000,     0.937,     0.380,     0.010
     2.000,   332.038,   312.466,    10.000,     0.953,     0.817,     0.010
     3.000,   220.589,   521.317,    10.000,     0.274,     0.887,     0.010
     4.000,   347.851,   493.546,    10.000,     0.283,     0.404,     0.010
     5.000,    87.052,   460.676,    10.000,     0.546,     0.080,     0.010
     6.000,   402.315,   426.156,    10.000,     0.867,     0.170,     0.010
     7.000,   336.715,    20.747,    10.000,     0.315,     0.910,     0.010
     8.000,   633.034,   289.268,    10.000,     0.954,     0.308,     0.010
     9.000,   316.715,   339.790,    10.000,     0.508,     0.067,     0.010
    10.000,   473.166,   204.247,    10.000,     0.329,     0.845,     0.010
    11.000,   760.157,   256.207,    10.000,     0.718,     0.811,     0.010
    12.000,   416.601,   596.373,    10.000,     0.441,     0.119,     0.010
    13.000,   410.889,   658.220,    10.000,     0.018,     0.619,     0.010
    14.000,   437.978,   232.546,    10.000,     0.844,     0.139,     0.010
    15.000,   402.887,   365.380,    10.000,     0.873,     0.441,     0.010
    16.000,   246.603,   575.814,    10.000,     0.071,     0.253,     0.010
    17.000,   369.257,   714.711,    10.000,     0.464,     0.615,     0.010
    18.000,   463.821,   685.663,    10.000,     0.264,     0.200,     0.010
    19.000,   250.389,   621.257,    10.000,     0.096,     0.272,     0.010
     0.000,   403.138,   541.728,    10.000,     0.068,     0.839,     0.020
     1.000,   331.803,    66.158,    10.000,     0.937,     0.380,     0.020
     2.000,   332.048,   312.474,    10.000,     0.953,     0.817,     0.020
     3.000,   220.592,   521.326,    10.000,     0.274,     0.886,     0.020
     4.000,   347.854,   493.550,    10.000,     0.283,     0.403,     0.020
     5.000,    87.058,   460.677,    10.000,     0.546,     0.080,     0.020
     6.000,   402.324,   426.157,    10.000,     0.866,     0.169,     0.020
     7.000,   336.719,    20.757,    10.000,     0.315,     0.910,     0.020
     8.000,   633.044,   289.271,    10.000,     0.954,     0.307,     0.020
     9.000,   316.720,   339.791,    10.000,     0.507,     0.067,     0.020
    10.000,   473.170,   204.256,    10.000,     0.328,     0.845,     0.020
    11.000,   760.164,   256.215,    10.000,     0.717,     0.811,     0.020
    12.000,   416.605,   596.374,    10.000,     0.440,     0.119,     0.020
    13.000,   410.889,   658.226,    10.000,     0.018,     0.618,     0.020
    14.000,   437.986,   232.548,    10.000,     0.843,     0.139,     0.020
    15.000,   402.896,   365.385,    10.000,     0.873,     0.441,     0.020
    16.000,   246.604,   575.817,    10.000,     0.071,     0.253,     0.020
    17.000,   369.261,   714.717,    10.000,     0.463,     0.615,     0.020
    18.000,   463.824,   685.665,    10.000,     0.264,     0.200,     0.020
    19.000,   250.390,   621.260,    10.000,     0.096,     0.271,     0.020
     0.000,   403.138,   541.736,    10.000,     0.067,     0.838,     0.030
     1.000,   331.812,    66.162,    10.000,     0.937,     0.379,     0.030
     2.000,   332.057,   312.483,    10.000,     0.953,     0.817,     0.030
     3.000,   220.595,   521.334,    10.000,     0.274,     0.886,     0.030
     4.000,   347.857,   493.554,    10.000,     0.282,     0.403,     0.030
     5.000,    87.063,   460.678,    10.000,     0.546,     0.079,     0.030
     6.000,   402.332,   426.159,    10.000,     0.866,     0.169,     0.030
     7.000,   336.722,    20.766,    10.000,     0.314,     0.910,     0.030
     8.000,   633.053,   289.274,    10.000,     0.953,     0.307,     0.030
     9.000,   316.725,   339.791,    10.000,     0.507,     0.066,     0.030
    10.000,   473.173,   204.264,    10.000,     0.328,     0.845,     0.030
    11.000,   760.171,   256.223,    10.000,     0.716,     0.810,     0.030
    12.000,   416.610,   596.376,    10.000,     0.440,     0.118,     0.030
    13.000,   410.890,   658.233,    10.000,     0.018,     0.618,     0.030
    14.000,   437.994,   232.549,    10.000,     0.843,     0.139,     0.030
    15.000,   402.904,   365.389,    10.000,     0.872,     0.440,     0.030
    16.000,   246.604,   575.819,    10.000,     0.070,     0.252,     0.030
    17.000,   369.266,   714.723,    10.000,     0.463,     0.614,     0.030
    18.000,   463.826,   685.667,    10.000,     0.263,     0.199,     0.030
    19.000,   250.391,   621.263,    10.000,     0.096,     0.270,     0.030
     0.000,   403.139,   541.745,    10.000,     0.067,     0.838,     0.040
     1.000,   331.822,    66.166,    10.000,     0.936,     0.379,     0.040
     2.000,   332.067,   312.491,    10.000,     0.952,     0.817,     0.040
     3.000,   220.598,   521.343,    10.000,     0.274,     0.885,     0.040
     4.000,   347.860,   493.558,    10.000,     0.282,     0.402,     0.040
     5.000,    87.069,   460.678,    10.000,     0.546,     0.079,     0.040
     6.000,   402.341,   426.161,    10.000,     0.865,     0.168,     0.040
     7.000,   336.725,    20.775,    10.000,     0.314,     0.910,     0.040
     8.000,   633.063,   289.277,    10.000,     0.952,     0.307,     0.040
     9.000,   316.730,   339.792,    10.000,     0.507,     0.066,     0.040
    10.000,   473.176,   204.272,    10.000,     0.327,     0.845,     0.040
    11.000,   760.179,   256.231,    10.000,     0.715,     0.810,     0.040
    12.000,   416.614,   596.377,    10.000,     0.439,     0.117,     0.040
    13.000,   410.890,   658.239,    10.000,     0.017,     0.617,     0.040
    14.000,   438.003,   232.550,    10.000,     0.842,     0.139,     0.040
    15.000,   402.913,   365.394,    10.000,     0.872,     0.440,     0.040
    16.000,   246.605,   575.822,    10.000,     0.070,     0.252,     0.040
    17.000,   369.271,   714.729,    10.000,     0.462,     0.613,     0.040
    18.000,   463.829,   685.668,    10.000,     0.263,     0.198,     0.040
    19.000,   250.392,   621.265,    10.000,     0.095,     0.270,     0.040
     0.000,   403.140,   541.753,    10.000,     0.066,     0.837,     0.050
     1.000,   331.831,    66.170,    10.000,     0.936,     0.379,     0.050
     2.000,   332.076,   312.499,    10.000,     0.952,     0.816,     0.050
     3.000,   220.600,   521.352,    10.000,     0.273,     0.885,     0.050
     4.000,   347.863,   493.562,    10.000,     0.282,     0.402,     0.050
