id,b_1,b_2,m,v_1,v_2,t
     0.000,   264.182,   292.395,    10.000,     0.444,     0.443,     0.010
     1.000,   307.307,   337.185,    10.000,     0.676,     0.916,     0.010
     2.000,   423.920,   641.570,    10.000,     0.390,     0.103,     0.010
     3.000,   273.636,   725.048,    10.000,     0.184,     0.793,     0.010
     4.000,   417.568,   142.927,    10.000,     0.463,     0.842,     0.010
     5.000,   399.204,   515.087,    10.000,     0.988,     0.311,     0.010
     6.000,   427.516,   447.370,    10.000,     0.322,     0.787,     0.010
     7.000,   625.283,   612.535,    10.000,     0.353,     0.478,     0.010
     8.000,   405.594,   401.132,    10.000,     0.926,     0.303,     0.010
     9.000,   563.654,   762.313,    10.000,     0.010,     0.821,     0.010
    10.000,   468.756,   547.004,    10.000,     0.536,     0.908,     0.010
    11.000,   578.561,    77.297,    10.000,     0.946,     0.073,     0.010
    12.000,   325.050,   481.423,    10.000,     0.903,     0.800,     0.010
    13.000,   447.679,   575.035,    10.000,     0.443,     0.182,     0.010
    14.000,   388.097,   370.920,    10.000,     0.835,     0.872,     0.010
    15.000,   674.605,   113.134,    10.000,     0.023,     0.514,     0.010
    16.000,   394.777,   695.027,    10.000,     0.759,     0.015,     0.010
    17.000,   611.630,   663.179,    10.000,     0.724,     0.462,     0.010
    18.000,   494.670,    43.778,    10.000,     0.354,     0.052,     0.010
    19.000,   388.650,   424.103,    10.000,     0.896,     0.230,     0.010
     0.000,   264.186,   292.400,    10.000,     0.444,     0.442,     0.020
     1.000,   307.314,   337.194,    10.000,     0.675,     0.916,     0.020
     2.000,   423.924,   641.571,    10.000,     0.389,     0.103,     0.020
     3.000,   273.638,   725.056,    10.000,     0.184,     0.792,     0.020
     4.000,   417.573,   142.935,    10.000,     0.463,     0.842,     0.020
     5.000,   399.214,   515.090,    10.000,     0.987,     0.310,     0.020
     6.000,   427.520,   447.378,    10.000,     0.321,     0.786,     0.020
     7.000,   625.286,   612.539,    10.000,     0.352,     0.478,     0.020
     8.000,   405.604,   401.135,    10.000,     0.925,     0.303,     0.020
     9.000,   563.655,   762.322,    10.000,     0.010,     0.820,     0.020
    10.000,   468.761,   547.013,    10.000,     0.535,     0.907,     0.020
    11.000,   578.571,    77.298,    10.000,     0.945,     0.073,     0.020
    12.000,   325.059,   481.431,    10.000,     0.903,     0.799,     0.020
    13.000,   447.684,   575.036,    10.000,     0.442,     0.182,     0.020
    14.000,   388.105,   370.929,    10.000,     0.835,     0.871,     0.020
    15.000,   674.606,   113.139,    10.000,     0.022,     0.514,     0.020
    16.000,   394.784,   695.027,    10.000,     0.759,     0.014,     0.020
    17.000,   611.637,   663.184,    10.000,     0.723,     0.461,     0.020
    18.000,   494.673,    43.779,    10.000,     0.354,     0.052,     0.020
    19.000,   388.659,   424.105,    10.000,     0.896,     0.229,     0.020
     0.000,   264.191,   292.404,    10.000,     0.443,     0.442,     0.030
     1.000,   307.320,   337.203,    10.000,     0.675,     0.915,     0.030
     2.000,   423.928,   641.572,    10.000,     0.389,     0.102,     0.030
     3.000,   273.640,   725.064,    10.000,     0.184,     0.792,     0.030
     4.000,   417.578,   142.944,    10.000,     0.462,     0.842,     0.030
     5.000,   399.224,   515.093,    10.000,     0.987,     0.310,     0.030
     6.000,   427.523,   447.386,    10.000,     0.321,     0.786,     0.030
     7.000,   625.290,   612.544,    10.000,     0.352,     0.477,     0.030
     8.000,   405.613,   401.138,    10.000,     0.925,     0.302,     0.030
     9.000,   563.655,   762.330,    10.000,     0.009,     0.819,     0.030
    10.000,   468.766,   547.022,    10.000,     0.535,     0.907,     0.030
    11.000,   578.580,    77.299,    10.000,     0.945,     0.073,     0.030
    12.000,   325.069,   481.439,    10.000,     0.903,     0.799,     0.030
    13.000,   447.688,   575.038,    10.000,     0.442,     0.181,     0.030
    14.000,   388.114,   370.938,    10.000,     0.835,     0.871,     0.030
    15.000,   674.606,   113.144,    10.000,     0.022,     0.514,     0.030
    16.000,   394.792,   695.027,    10.000,     0.758,     0.014,     0.030
    17.000,   611.644,   663.188,    10.000,     0.722,     0.461,     0.030
    18.000,   494.677,    43.779,    10.000,     0.353,     0.052,     0.030
    19.000,   388.668,   424.107,    10.000,     0.895,     0.229,     0.030
     0.000,   264.195,   292.408,    10.000,     0.443,     0.442,     0.040
     1.000,   307.327,   337.212,    10.000,     0.675,     0.915,     0.040
     2.000,   423.932,   641.574,    10.000,     0.388,     0.102,     0.040
     3.000,   273.642,   725.072,    10.000,     0.184,     0.791,     0.040
     4.000,   417.582,   142.952,    10.000,     0.462,     0.842,     0.040
     5.000,   399.234,   515.096,    10.000,     0.986,     0.309,     0.040
     6.000,   427.526,   447.394,    10.000,     0.321,     0.785,     0.040
     7.000,   625.293,   612.549,    10.000,     0.351,     0.476,     0.040
     8.000,   405.622,   401.141,    10.000,     0.924,     0.302,     0.040
     9.000,   563.655,   762.338,    10.000,     0.009,     0.819,     0.040
    10.000,   468.772,   547.031,    10.000,     0.534,     0.906,     0.040
    11.000,   578.590,    77.299,    10.000,     0.944,     0.073,     0.040
