id,b_1,b_2,m,v_1,v_2,t
     0.000,   680.222,   118.432,    10.000,     0.276,     0.308,     0.010
     1.000,   363.711,   431.077,    10.000,     0.368,     0.753,     0.010
     2.000,   376.714,   609.506,    10.000,     0.579,     0.649,     0.010
     3.000,   322.844,    21.291,    10.000,     0.631,     0.671,     0.010
     4.000,   226.521,   329.888,    10.000,     0.676,     0.488,     0.010
     5.000,   595.653,   260.231,    10.000,     0.067,     0.839,     0.010
     6.000,   525.492,   538.774,    10.000,     0.753,     0.435,     0.010
     7.000,   553.766,   585.319,    10.000,     0.062,     0.901,     0.010
     8.000,   254.211,   300.038,    10.000,     0.970,     0.251,     0.010
     9.000,   723.547,   178.528,    10.000,     0.436,     0.159,     0.010
    10.000,   260.505,   464.147,    10.000,     0.635,     0.468,     0.010
    11.000,   555.341,   205.160,    10.000,     0.847,     0.068,     0.010
    12.000,   470.851,   354.881,    10.000,     0.880,     0.259,     0.010
    13.000,   387.205,   493.905,    10.000,     0.667,     0.989,     0.010
    14.000,   557.086,   559.207,    10.000,     0.536,     0.772,     0.010
    15.000,   400.803,   394.077,    10.000,     0.936,     0.817,     0.010
    16.000,   524.716,   691.536,    10.000,     0.306,     0.952,     0.010
    17.000,   526.932,    47.924,    10.000,     0.267,     0.208,     0.010
    18.000,   287.837,   711.841,    10.000,     0.903,     0.742,     0.010
    19.000,   587.543,   659.782,    10.000,     0.394,     0.838,     0.010
     0.000,   680.225,   118.435,    10.000,     0.275,     0.308,     0.020
     1.000,   363.714,   431.085,    10.000,     0.367,     0.753,     0.020
     2.000,   376.720,   609.512,    10.000,     0.579,     0.648,     0.020
     3.000,   322.850,    21.297,    10.000,     0.630,     0.671,     0.020
     4.000,   226.528,   329.893,    10.000,     0.676,     0.488,     0.020
     5.000,   595.653,   260.239,    10.000,     0.067,     0.839,     0.020
     6.000,   525.499,   538.779,    10.000,     0.753,     0.434,     0.020
     7.000,   553.767,   585.328,    10.000,     0.061,     0.900,     0.020
     8.000,   254.221,   300.040,    10.000,     0.970,     0.251,     0.020
     9.000,   723.551,   178.530,    10.000,     0.435,     0.159,     0.020
    10.000,   260.511,   464.152,    10.000,     0.635,     0.467,     0.020
    11.000,   555.350,   205.161,    10.000,     0.846,     0.068,     0.020
    12.000,   470.860,   354.883,    10.000,     0.879,     0.258,     0.020
    13.000,   387.212,   493.915,    10.000,     0.667,     0.988,     0.020
    14.000,   557.092,   559.215,    10.000,     0.535,     0.772,     0.020
    15.000,   400.813,   394.085,    10.000,     0.936,     0.816,     0.020
    16.000,   524.719,   691.545,    10.000,     0.306,     0.952,     0.020
    17.000,   526.935,    47.926,    10.000,     0.267,     0.208,     0.020
    18.000,   287.846,   711.848,    10.000,     0.903,     0.742,     0.020
    19.000,   587.547,   659.791,    10.000,     0.393,     0.837,     0.020
     0.000,   680.228,   118.438,    10.000,     0.274,     0.308,     0.030
     1.000,   363.718,   431.092,    10.000,     0.367,     0.752,     0.030
     2.000,   376.726,   609.518,    10.000,     0.578,     0.648,     0.030
     3.000,   322.857,    21.304,    10.000,     0.630,     0.671,     0.030
     4.000,   226.535,   329.898,    10.000,     0.676,     0.487,     0.030
     5.000,   595.654,   260.248,    10.000,     0.066,     0.838,     0.030
     6.000,   525.507,   538.783,    10.000,     0.752,     0.434,     0.030
     7.000,   553.767,   585.337,    10.000,     0.061,     0.900,     0.030
     8.000,   254.230,   300.043,    10.000,     0.970,     0.251,     0.030
     9.000,   723.556,   178.531,    10.000,     0.435,     0.159,     0.030
    10.000,   260.517,   464.157,    10.000,     0.635,     0.467,     0.030
    11.000,   555.358,   205.161,    10.000,     0.846,     0.068,     0.030
    12.000,   470.868,   354.886,    10.000,     0.879,     0.258,     0.030
    13.000,   387.218,   493.925,    10.000,     0.666,     0.988,     0.030
    14.000,   557.097,   559.223,    10.000,     0.535,     0.771,     0.030
    15.000,   400.822,   394.093,    10.000,     0.936,     0.816,     0.030
    16.000,   524.722,   691.555,    10.000,     0.305,     0.951,     0.030
    17.000,   526.937,    47.928,    10.000,     0.266,     0.208,     0.030
    18.000,   287.855,   711.856,    10.000,     0.903,     0.741,     0.030
    19.000,   587.551,   659.799,    10.000,     0.393,     0.837,     0.030
     0.000,   680.231,   118.441,    10.000,     0.274,     0.308,     0.040
     1.000,   363.722,   431.100,    10.000,     0.367,     0.752,     0.040
     2.000,   376.732,   609.525,    10.000,     0.578,     0.647,     0.040
     3.000,   322.863,    21.311,    10.000,     0.630,     0.671,     0.040
     4.000,   226.542,   329.903,    10.000,     0.675,     0.487,     0.040
     5.000,   595.655,   260.256,    10.000,     0.066,     0.838,     0.040
     6.000,   525.514,   538.787,    10.000,     0.752,     0.433,     0.040
     7.000,   553.768,   585.346,    10.000,     0.060,     0.900,     0.040
     8.000,   254.240,   300.045,    10.000,     0.969,     0.251,     0.040
     9.000,   723.560,   178.533,    10.000,     0.434,     0.159,     0.040
    10.000,   260.524,   464.161,    10.000,     0.634,     0.466,     0.040
    11.000,   555.367,   205.162,    10.000,     0.845,     0.068,     0.040
    12.000,   470.877,   354.888,    10.000,     0.878,     0.258,     0.040
    13.000,   387.225,   493.935,    10.000,     0.666,     0.987,     0.040
    14.000,   557.102,   559.230,    10.000,     0.534,     0.770,     0.040
    15.000,   400.831,   394.101,    10.000,     0.935,     0.815,     0.040
    16.000,   524.725,   691.564,    10.000,     0.305,     0.950,     0.040
    17.000,   526.940,    47.930,    10.000,     0.266,     0.208,     0.040
    18.000,   287.864,   711.863,    10.000,     0.902,     0.740,     0.040
    19.000,   587.555,   659.807,    10.000,     0.392,     0.836,     0.040
     0.000,   680.233,   118.444,    10.000,     0.273,     0.308,     0.050
     1.000,   363.725,   431.107,    10.000,     0.366,     0.751,     0.050
     2.000,   376.738,   609.531,    10.000,     0.577,     0.647,     0.050
     3.000,   322.869,    21.318,    10.000,     0.629,     0.671,     0.050
     4.000,   226.549,   329.907,    10.000,     0.675,     0.487,     0.050
     5.000,   595.655,   260.264,    10.000,     0.065,     0.838,     0.050
     6.000,   525.522,   538.792,    10.000,     0.751,     0.433,     0.050
     7.000,   553.769,   585.355,    10.000,     0.059,     0.900,     0.050
     8.000,   254.250,   300.048,    10.000,     0.969,     0.250,     0.050
     9.000,   723.564,   178.535,    10.000,     0.433,     0.158,     0.050
    10.000,   260.530,   464.166,    10.000,     0.634,     0.466,     0.050
    11.000,   555.375,   205.163,    10.000,     0.845,     0.067,     0.050
    12.000,   470.886,   354.891,    10.000,     0.878,     0.257,     0.050
    13.000,   387.232,   493.945,    10.000,     0.666,     0.987,     0.050
    14.000,   557.108,   559.238,    10.000,     0.534,     0.769,     0.050
    15.000,   400.841,   394.109,    10.000,     0.935,     0.815,     0.050
    16.000,   524.728,   691.574,    10.000,     0.304,     0.950,     0.050
    17.000,   526.943,    47.932,    10.000,     0.265,     0.208,     0.050
    18.000,   287.873,   711.870,    10.000,     0.902,     0.740,     0.050
    19.000,   587.559,   659.816,    10.000,     0.392,     0.835,     0.050
     0.000,   680.236,   118.447,    10.000,     0.272,     0.308,     0.060
     1.000,   363.729,   431.115,    10.000,     0.366,     0.751,     0.060
     2.000,   376.743,   609.538,    10.000,     0.577,     0.646,     0.060
     3.000,   322.876,    21.324,    10.000,     0.629,     0.671,     0.060
     4.000,   226.555,   329.912,    10.000,     0.675,     0.486,     0.060
     5.000,   595.656,   260.273,    10.000,     0.064,     0.837,     0.060
     6.000,   525.529,   538.796,    10.000,     0.751,     0.432,     0.060
     7.000,   553.769,   585.364,    10.000,     0.059,     0.899,     0.060
     8.000,   254.259,   300.050,    10.000,     0.969,     0.250,     0.060
     9.000,   723.569,   178.536,    10.000,     0.432,     0.158,     0.060
    10.000,   260.536,   464.171,    10.000,     0.634,     0.465,     0.060
    11.000,   555.383,   205.163,    10.000,     0.844,     0.067,     0.060
    12.000,   470.895,   354.894,    10.000,     0.877,     0.257,     0.060
    13.000,   387.238,   493.954,    10.000,     0.665,     0.986,     0.060
    14.000,   557.113,   559.246,    10.000,     0.533,     0.768,     0.060
    15.000,   400.850,   394.117,    10.000,     0.934,     0.815,     0.060
    16.000,   524.731,   691.583,    10.000,     0.304,     0.949,     0.060
    17.000,   526.945,    47.934,    10.000,     0.264,     0.208,     0.060
    18.000,   287.882,   711.878,    10.000,     0.902,     0.739,     0.060
    19.000,   587.563,   659.824,    10.000,     0.391,     0.835,     0.060
     0.000,   680.239,   118.450,    10.000,     0.272,     0.308,     0.070
     1.000,   363.733,   431.122,    10.000,     0.366,     0.751,     0.070
     2.000,   376.749,   609.544,    10.000,     0.577,     0.645,     0.070
     3.000,   322.882,    21.331,    10.000,     0.629,     0.671,     0.070
     4.000,   226.562,   329.917,    10.000,     0.675,     0.486,     0.070
     5.000,   595.657,   260.281,    10.000,     0.064,     0.837,     0.070
     6.000,   525.537,   538.800,    10.000,     0.750,     0.432,     0.070
     7.000,   553.770,   585.373,    10.000,     0.058,     0.899,     0.070
     8.000,   254.269,   300.053,    10.000,     0.968,     0.250,     0.070
     9.000,   723.573,   178.538,    10.000,     0.432,     0.158,     0.070
    10.000,   260.543,   464.175,    10.000,     0.634,     0.465,     0.070
    11.000,   555.392,   205.164,    10.000,     0.844,     0.067,     0.070
    12.000,   470.903,   354.896,    10.000,     0.877,     0.257,     0.070
    13.000,   387.245,   493.964,    10.000,     0.665,     0.986,     0.070
    14.000,   557.118,   559.253,    10.000,     0.532,     0.767,     0.070
    15.000,   400.860,   394.125,    10.000,     0.934,     0.814,     0.070
    16.000,   524.734,   691.593,    10.000,     0.303,     0.948,     0.070
    17.000,   526.948,    47.936,    10.000,     0.264,     0.208,     0.070
    18.000,   287.891,   711.885,    10.000,     0.901,     0.738,     0.070
    19.000,   587.566,   659.832,    10.000,     0.390,     0.834,     0.070
     0.000,   680.242,   118.453,    10.000,     0.271,     0.307,     0.080
     1.000,   363.736,   431.130,    10.000,     0.365,     0.750,     0.080
     2.000,   376.755,   609.551,    10.000,     0.576,     0.645,     0.080
     3.000,   322.888,    21.338,    10.000,     0.628,     0.671,     0.080
     4.000,   226.569,   329.922,    10.000,     0.675,     0.486,     0.080
     5.000,   595.657,   260.289,    10.000,     0.063,     0.837,     0.080
     6.000,   525.544,   538.805,    10.000,     0.750,     0.431,     0.080
     7.000,   553.770,   585.381,    10.000,     0.058,     0.899,     0.080
     8.000,   254.279,   300.055,    10.000,     0.968,     0.249,     0.080
     9.000,   723.577,   178.539,    10.000,     0.431,     0.158,     0.080
    10.000,   260.549,   464.180,    10.000,     0.633,     0.464,     0.080
    11.000,   555.400,   205.165,    10.000,     0.843,     0.067,     0.080
    12.000,   470.912,   354.899,    10.000,     0.876,     0.256,     0.080
    13.000,   387.252,   493.974,    10.000,     0.664,     0.985,     0.080
    14.000,   557.124,   559.261,    10.000,     0.532,     0.766,     0.080
    15.000,   400.869,   394.134,    10.000,     0.934,     0.814,     0.080
    16.000,   524.737,   691.602,    10.000,     0.303,     0.947,     0.080
    17.000,   526.951,    47.938,    10.000,     0.263,     0.208,     0.080
    18.000,   287.900,   711.893,    10.000,     0.901,     0.737,     0.080
