id,b_1,b_2,m,v_1,v_2,t
     0.000,   429.060,   304.848,    10.000,     0.901,     0.566,     0.010
     1.000,   588.592,   708.752,    10.000,     0.146,     0.199,     0.010
     2.000,   580.053,   242.204,    10.000,     0.672,     0.703,     0.010
     3.000,   480.851,   177.578,    10.000,     0.190,     0.578,     0.010
     4.000,   662.873,   337.318,    10.000,     0.249,     0.790,     0.010
     5.000,   630.336,   360.230,    10.000,     0.529,     0.078,     0.010
     6.000,   293.193,   538.777,    10.000,     0.339,     0.494,     0.010
     7.000,   388.909,   380.716,    10.000,     0.387,     0.044,     0.010
     8.000,   383.736,     9.643,    10.000,     0.483,     0.449,     0.010
     9.000,   279.230,   442.903,    10.000,     0.138,     0.914,     0.010
    10.000,   534.463,   612.137,    10.000,     0.810,     0.582,     0.010
    11.000,   475.894,   500.393,    10.000,     0.438,     0.530,     0.010
    12.000,   334.912,   473.655,    10.000,     0.806,     0.145,     0.010
    13.000,   194.816,   208.087,    10.000,     0.282,     0.255,     0.010
    14.000,   514.601,   405.510,    10.000,     0.014,     0.645,     0.010
    15.000,   585.335,   575.408,    10.000,     0.396,     0.148,     0.010
    16.000,   344.155,   750.547,    10.000,     0.853,     0.158,     0.010
    17.000,   522.326,   665.287,    10.000,     0.329,     0.846,     0.010
    18.000,   493.823,    72.164,    10.000,     0.880,     0.138,     0.010
    19.000,   486.082,    48.274,    10.000,     0.670,     0.643,     0.010
     0.000,   429.069,   304.853,    10.000,     0.900,     0.566,     0.020
     1.000,   588.593,   708.754,    10.000,     0.146,     0.198,     0.020
     2.000,   580.060,   242.211,    10.000,     0.671,     0.703,     0.020
     3.000,   480.853,   177.584,    10.000,     0.189,     0.578,     0.020
     4.000,   662.876,   337.326,    10.000,     0.248,     0.789,     0.020
     5.000,   630.341,   360.231,    10.000,     0.528,     0.078,     0.020
     6.000,   293.196,   538.782,    10.000,     0.339,     0.493,     0.020
     7.000,   388.913,   380.716,    10.000,     0.387,     0.043,     0.020
     8.000,   383.741,     9.648,    10.000,     0.483,     0.449,     0.020
     9.000,   279.231,   442.912,    10.000,     0.138,     0.913,     0.020
    10.000,   534.472,   612.143,    10.000,     0.809,     0.582,     0.020
    11.000,   475.898,   500.398,    10.000,     0.438,     0.529,     0.020
    12.000,   334.920,   473.657,    10.000,     0.806,     0.144,     0.020
    13.000,   194.819,   208.089,    10.000,     0.282,     0.254,     0.020
    14.000,   514.602,   405.517,    10.000,     0.014,     0.645,     0.020
    15.000,   585.339,   575.409,    10.000,     0.395,     0.147,     0.020
    16.000,   344.164,   750.549,    10.000,     0.852,     0.157,     0.020
    17.000,   522.329,   665.295,    10.000,     0.329,     0.845,     0.020
    18.000,   493.832,    72.166,    10.000,     0.880,     0.139,     0.020
    19.000,   486.088,    48.280,    10.000,     0.670,     0.642,     0.020
     0.000,   429.078,   304.859,    10.000,     0.900,     0.565,     0.030
     1.000,   588.595,   708.756,    10.000,     0.145,     0.197,     0.030
     2.000,   580.067,   242.218,    10.000,     0.670,     0.702,     0.030
     3.000,   480.854,   177.590,    10.000,     0.189,     0.578,     0.030
     4.000,   662.878,   337.333,    10.000,     0.248,     0.789,     0.030
     5.000,   630.346,   360.232,    10.000,     0.528,     0.077,     0.030
     6.000,   293.199,   538.786,    10.000,     0.338,     0.493,     0.030
     7.000,   388.917,   380.717,    10.000,     0.386,     0.043,     0.030
     8.000,   383.746,     9.652,    10.000,     0.483,     0.449,     0.030
     9.000,   279.232,   442.921,    10.000,     0.137,     0.913,     0.030
    10.000,   534.480,   612.149,    10.000,     0.808,     0.581,     0.030
    11.000,   475.903,   500.403,    10.000,     0.437,     0.529,     0.030
    12.000,   334.928,   473.658,    10.000,     0.805,     0.144,     0.030
    13.000,   194.822,   208.092,    10.000,     0.282,     0.254,     0.030
    14.000,   514.602,   405.523,    10.000,     0.013,     0.645,     0.030
    15.000,   585.343,   575.411,    10.000,     0.395,     0.147,     0.030
    16.000,   344.172,   750.551,    10.000,     0.852,     0.156,     0.030
    17.000,   522.333,   665.303,    10.000,     0.328,     0.845,     0.030
    18.000,   493.841,    72.167,    10.000,     0.879,     0.140,     0.030
    19.000,   486.095,    48.287,    10.000,     0.669,     0.641,     0.030
     0.000,   429.087,   304.865,    10.000,     0.899,     0.565,     0.040
     1.000,   588.596,   708.758,    10.000,     0.144,     0.197,     0.040
     2.000,   580.074,   242.225,    10.000,     0.670,     0.702,     0.040
     3.000,   480.856,   177.595,    10.000,     0.189,     0.577,     0.040
     4.000,   662.881,   337.341,    10.000,     0.247,     0.789,     0.040
     5.000,   630.352,   360.233,    10.000,     0.527,     0.077,     0.040
     6.000,   293.203,   538.791,    10.000,     0.338,     0.492,     0.040
     7.000,   388.920,   380.717,    10.000,     0.386,     0.043,     0.040
     8.000,   383.751,     9.657,    10.000,     0.482,     0.449,     0.040
     9.000,   279.234,   442.931,    10.000,     0.137,     0.912,     0.040
    10.000,   534.488,   612.154,    10.000,     0.808,     0.580,     0.040
    11.000,   475.907,   500.408,    10.000,     0.437,     0.528,     0.040
    12.000,   334.936,   473.660,    10.000,     0.805,     0.143,     0.040
    13.000,   194.824,   208.094,    10.000,     0.282,     0.254,     0.040
    14.000,   514.602,   405.530,    10.000,     0.013,     0.644,     0.040
