id,b_1,b_2,m,v_1,v_2,t
     0.000,     5.305,     6.864,    10.000,     0.000,     0.000,     0.000
     1.000,     4.591,     4.613,    10.000,     0.000,     0.000,     0.000
     2.000,     6.832,     1.468,    10.000,     0.000,     0.000,     0.000
     0.000,     5.305,     6.864,    10.000,    -0.000,    -0.001,     0.010
     1.000,     4.591,     4.613,    10.000,     0.000,     0.001,     0.010
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.010
     0.000,     5.305,     6.864,    10.000,    -0.001,    -0.003,     0.020
     1.000,     4.591,     4.613,    10.000,     0.001,     0.003,     0.020
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.020
     0.000,     5.305,     6.864,    10.000,    -0.001,    -0.004,     0.030
     1.000,     4.591,     4.614,    10.000,     0.001,     0.004,     0.030
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.030
     0.000,     5.305,     6.864,    10.000,    -0.002,    -0.006,     0.040
     1.000,     4.591,     4.614,    10.000,     0.002,     0.005,     0.040
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.040
     0.000,     5.304,     6.864,    10.000,    -0.002,    -0.007,     0.050
     1.000,     4.591,     4.614,    10.000,     0.002,     0.007,     0.050
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.050
     0.000,     5.304,     6.864,    10.000,    -0.003,    -0.008,     0.060
     1.000,     4.591,     4.614,    10.000,     0.003,     0.008,     0.060
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.060
     0.000,     5.304,     6.863,    10.000,    -0.003,    -0.010,     0.070
     1.000,     4.592,     4.614,    10.000,     0.003,     0.009,     0.070
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.070
     0.000,     5.304,     6.863,    10.000,    -0.004,    -0.011,     0.080
     1.000,     4.592,     4.614,    10.000,     0.004,     0.011,     0.080
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.080
     0.000,     5.304,     6.863,    10.000,    -0.004,    -0.012,     0.090
     1.000,     4.592,     4.614,    10.000,     0.004,     0.012,     0.090
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.090
     0.000,     5.304,     6.863,    10.000,    -0.004,    -0.014,     0.100
     1.000,     4.592,     4.614,    10.000,     0.005,     0.013,     0.100
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.100
     0.000,     5.304,     6.863,    10.000,    -0.005,    -0.015,     0.110
     1.000,     4.592,     4.614,    10.000,     0.005,     0.015,     0.110
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.110
     0.000,     5.304,     6.863,    10.000,    -0.005,    -0.017,     0.120
     1.000,     4.592,     4.614,    10.000,     0.006,     0.016,     0.120
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.000,     0.120
     0.000,     5.304,     6.863,    10.000,    -0.006,    -0.018,     0.130
     1.000,     4.592,     4.615,    10.000,     0.006,     0.018,     0.130
     2.000,     6.832,     1.468,    10.000,    -0.000,     0.001,     0.130
     0.000,     5.304,     6.862,    10.000,    -0.006,    -0.019,     0.140
     1.000,     4.592,     4.615,    10.000,     0.007,     0.019,     0.140
