,id,b_1,b_2,m,v_1,v_2,t
0,0,4.700093056106176,5.03189174846791,10.0,0.0,0.0,0.0
1,1,4.493864309840921,6.056531550674829,10.0,0.0,0.0,0.0
2,2,5.36919894585855,0.07682844922351872,10.0,0.0,0.0,0.0
3,3,5.7740037988617585,6.0880010011220955,10.0,0.0,0.0,0.0
4,4,9.063920109783476,4.621339315574831,10.0,0.0,0.0,0.0
5,5,3.1577306429335836,3.477062554636901,10.0,0.0,0.0,0.0
6,6,5.991232694192384,4.643327156901846,10.0,0.0,0.0,0.0
7,7,5.813233194311555,8.65342088742959,10.0,0.0,0.0,0.0
8,8,3.2561467566335254,9.141037050105277,10.0,0.0,0.0,0.0
9,9,2.136643659284641,4.006328186043861,10.0,0.0,0.0,0.0
10,10,3.44915765078278,6.937937073460801,10.0,0.0,0.0,0.0
11,11,7.8648885393599635,4.1988177280404555,10.0,0.0,0.0,0.0
12,12,3.064913629348393,5.168045115959906,10.0,0.0,0.0,0.0
13,13,0.9165648728780234,5.42245878416629,10.0,0.0,0.0,0.0
14,14,6.437747913435877,1.4049336444263916,10.0,0.0,0.0,0.0
15,0,4.700093056106176,5.03189174846791,10.0,0.0,0.0,0.0
16,1,4.493864309840921,6.056531550674829,10.0,0.0,0.0,0.0
17,2,5.36919894585855,0.07682844922351872,10.0,0.0,0.0,0.0
18,3,5.7740037988617585,6.0880010011220955,10.0,0.0,0.0,0.0
19,4,9.063920109783476,4.621339315574831,10.0,0.0,0.0,0.0
20,5,3.1577306429335836,3.477062554636901,10.0,0.0,0.0,0.0
21,6,5.991232694192384,4.643327156901846,10.0,0.0,0.0,0.0
22,7,5.813233194311555,8.65342088742959,10.0,0.0,0.0,0.0
23,8,3.2561467566335254,9.141037050105277,10.0,0.0,0.0,0.0
24,9,2.136643659284641,4.006328186043861,10.0,0.0,0.0,0.0
25,10,3.44915765078278,6.937937073460801,10.0,0.0,0.0,0.0
26,11,7.8648885393599635,4.1988177280404555,10.0,0.0,0.0,0.0
27,12,3.064913629348393,5.168045115959906,10.0,0.0,0.0,0.0
28,13,0.9165648728780234,5.42245878416629,10.0,0.0,0.0,0.0
29,14,6.437747913435877,1.4049336444263916,10.0,0.0,0.0,0.0
30,0,4.70196176908647,5.035748208569548,10.0,0.18687129802941826,0.3856460101638444,0.1
31,1,4.495540881242214,6.0541590985763065,10.0,0.16765714012934296,-0.23724520985226946,0.1
32,2,5.369686778148843,0.07744927507029814,10.0,0.04878322902930239,0.062082584677941526,0.1
33,3,5.769565200820246,6.085043229913087,10.0,-0.4438598041512358,-0.29577712090078484,0.1
34,4,9.060468899073378,4.620139999338952,10.0,-0.3451210710098779,-0.11993162358792775,0.1
35,5,3.15348721172328,3.4803284261720124,10.0,-0.42434312103035654,0.32658715351112655,0.1
36,6,5.988445621955993,4.646031444057874,10.0,-0.278707223639117,0.27042871560273324,0.1
37,7,5.8131252997765195,8.653298326222352,10.0,-0.010789453503526423,-0.012256120723837666,0.1
38,8,3.2562331088850325,9.140825621217745,10.0,0.008635225150693754,-0.02114288875320638,0.1
39,9,2.1418271368836357,4.005777965126742,10.0,0.5183477598994906,-0.055022091711882805,0.1
40,10,3.4511718760662182,6.935711468435269,10.0,0.2014225283438265,-0.2225605025531627,0.1
41,11,7.8678576398334545,4.200123883142034,10.0,0.2969100473491377,0.1306155101578086,0.1
42,12,3.065587205476307,5.166859910954756,10.0,0.06735761279135327,-0.11852050051506019,0.1
43,13,0.9171236195394689,5.422088732929657,10.0,0.05587466614455122,-0.0370051236632729,0.1
44,14,6.437257525100547,1.404374656507871,10.0,-0.04903883353300323,-0.055898791852049816,0.1
45,0,4.705833812687924,5.043180500927481,10.0,0.38720436014545334,0.7432292357933012,0.2
46,1,4.4989123246375025,6.0497144875872895,10.0,0.33714433952883893,-0.4444610989017481,0.2
47,2,5.370664983496129,0.0786940597680448,10.0,0.09782053472854241,0.12447846977466581,0.2
48,3,5.760585084984946,6.079054756631389,10.0,-0.8980115835299392,-0.5988473281699014,0.2
49,4,9.053489434624261,4.617714976969773,10.0,-0.6979464449116671,-0.24250223691791886,0.2
50,5,3.1449553381728754,3.4868999659840334,10.0,-0.8531873550404421,0.6571539812020751,0.2
51,6,5.982814349060324,4.651497358671135,10.0,-0.5631272895669267,0.5465914613260427,0.2
52,7,5.812909414342271,8.653053625717764,10.0,-0.02158854342487882,-0.024470050458871025,0.2
53,8,3.2564058749421076,9.140403799562797,10.0,0.017276605707500364,-0.04218216549479678,0.2
54,9,2.1522516422697766,4.004664000309014,10.0,1.042450538614098,-0.11139648177281067,0.2
55,10,3.455202715722256,6.931254403037178,10.0,0.4030839656037726,-0.44570653980911795,0.2
56,11,7.873879705829537,4.202760909917683,10.0,0.6022065996081956,0.2637026775649175,0.2
57,12,3.066921930631387,5.16446186905715,10.0,0.13347251550800407,-0.23980418976056916,0.2
58,13,0.9182389344422516,5.421352257018922,10.0,0.1115314902782735,-0.07364759107343563,0.2
59,14,6.436274227768059,1.4032532750748525,10.0,-0.09832973324882482,-0.11213814330183308,0.2
60,0,4.712008883350017,5.05353683145758,10.0,0.6175070662092549,1.0356330530098834,0.30000000000000004
61,1,4.503995949864222,6.043891623215394,10.0,0.5083625226719051,-0.5822864371895003,0.30000000000000004
62,2,5.3721387013532205,0.0805691429847469,10.0,0.14737178570914047,0.18750832167021042,0.30000000000000004
63,3,5.746851133071028,6.0698837452635885,10.0,-1.3733951913917606,-0.9171011367800037,0.30000000000000004
64,4,9.042824285154547,4.614010394670854,10.0,-1.0665149469713824,-0.3704582298918949,0.30000000000000004
65,5,3.132105442123717,3.496826850956324,10.0,-1.284989604915853,0.9926884972290446,0.30000000000000004
66,6,5.974219659064896,4.659843756996846,10.0,-0.8594689995428381,0.8346398325711355,0.30000000000000004
67,7,5.812585339635714,8.652687619595431,10.0,-0.032407470655773124,-0.03660061223330301,0.30000000000000004
68,8,3.256665177025473,9.139773635831817,10.0,0.025930208336529745,-0.0630163730980166,0.30000000000000004
69,9,2.1679724705727654,4.002991101120491,10.0,1.5720828302988628,-0.16728991885227398,0.30000000000000004
70,10,3.461256638548278,6.924553444688904,10.0,0.6053922826021826,-0.6700958348273791,0.30000000000000004
71,11,7.8831255619662794,4.206779369599012,10.0,0.9245856136743025,0.40184596813291595,0.30000000000000004
72,12,3.0688911415708713,5.1607935856309,10.0,0.19692109394844615,-0.366828342624969,0.30000000000000004
73,13,0.9199064701179285,5.42025652480831,10.0,0.16675356756768686,-0.10957322106126086,0.30000000000000004
74,14,6.434792920192652,1.4015626194143067,10.0,-0.14813075754070387,-0.1690655660545886,0.30000000000000004
75,0,4.72101090765573,5.065640628348282,10.0,0.9002024305712835,1.2103796890701242,0.4
76,1,4.510770493732169,6.037937430455001,10.0,0.6774543867947398,-0.5954192760393278,0.4
77,2,5.374115788489966,0.08308422238375127,10.0,0.19770871367460408,0.2515079399004364,0.4
78,3,5.728030287046383,6.057287149592767,10.0,-1.8820846024645492,-1.259659567082114,0.4
79,4,9.02823165634544,4.60894375515904,10.0,-1.4592628809107342,-0.5066639511813145,0.4
80,5,3.115120467916498,3.510067848249009,10.0,-1.6984974207218684,1.3240997292684948,0.4
81,6,5.962468991238566,4.671259919870855,10.0,-1.175066782632983,1.1416162874009281,0.4
82,7,5.8121527623871785,8.652201530100982,10.0,-0.04325772485351485,-0.048608949444949555,0.4
83,8,3.2570111970873135,9.138938151572868,10.0,0.03460200618404497,-0.0835484258949688,0.4
84,9,2.1888468258309777,4.0008871169449165,10.0,2.087435525821225,-0.2103984175575081,0.4
85,10,3.4693481974848104,6.915587789729507,10.0,0.809155893653239,-0.8965654959396661,0.4
86,11,7.895856472425826,4.212256954750722,10.0,1.2730910459546447,0.5477585151710578,0.4
87,12,3.071450143396119,5.155763551245647,10.0,0.2559001825247572,-0.5030034385253686,0.4
88,13,0.9221197853112523,5.418812006161178,10.0,0.2213315193323826,-0.14445186471314872,0.4
89,14,6.432805797263379,1.3992921916699799,10.0,-0.19871229292727113,-0.22704277443267518,0.4
90,0,4.733653954790463,5.077708763012481,10.0,1.2643047134733427,1.2068134664198908,0.5
91,1,4.519137787407779,6.0337426548547235,10.0,0.8367293675609507,-0.41947756002769554,0.5
92,2,5.376607004063049,0.08625259116742119,10.0,0.24912155730825736,0.316836878366992,0.5
93,3,5.7036586630567365,6.040911527663015,10.0,-2.4371623989646407,-1.637562192975225,0.5
94,4,9.009390929704418,4.60240620619361,10.0,-1.8840726641021606,-0.6537548965430683,0.5
95,5,3.0949727959863833,3.5261860690923004,10.0,-2.0147671930114903,1.61182208432912,0.5
96,6,5.947276146740291,4.686020290954572,10.0,-1.5192844498275768,1.476037108371618,0.5
97,7,5.811611231858066,8.651596926664807,10.0,-0.05415305291122055,-0.06046034361741182,0.5
98,8,3.257444177219231,9.137901272823454,10.0,0.04329801319172482,-0.1036878749413476,0.5
99,9,2.2139587033403334,3.9989133946220132,10.0,2.5111877509355622,-0.19737223229034162,0.5
100,10,3.479507509088193,6.904324770464845,10.0,1.0159311603382242,-1.1263019264662177,0.5
101,11,7.912417875250141,4.219296359430433,10.0,1.6561402824315783,0.7039404679711233,0.5
102,12,3.074530192401827,5.149239880892271,10.0,0.3080049005708226,-0.6523670353375641,0.5
103,13,0.9248706466902148,5.417031882204615,10.0,0.27508613789624836,-0.17801239565635085,0.5
104,14,6.430302156014482,1.3964276561939446,10.0,-0.2503641248896227,-0.28645354760352126,0.5
105,0,4.7510398207733955,5.087693615692071,10.0,1.7385865982932183,0.9984852679590249,0.6
106,1,4.528941040762941,6.033512131317889,10.0,0.9803253355162838,-0.023052353683439164,0.6
107,2,5.379626270004791,0.090091476121709,10.0,0.3019265941741768,0.3838884954287799,0.6
108,3,5.673152274593194,6.0202661218203675,10.0,-3.050638846354215,-2.064540584264764,0.6
109,4,8.985952872129642,4.594280554314574,10.0,-2.3438057574775284,-0.8125651879035398,0.6
110,5,3.0749684107178203,3.5435078093274854,10.0,-2.0004385268562865,1.7321740235185286,0.6
111,6,5.928228827965964,4.704506324290143,10.0,-1.9047318774326174,1.848603333557086,0.6
112,7,5.810960127344897,8.650875662574878,10.0,-0.06511045131690113,-0.0721264089929341,0.6
113,8,3.257964422248782,9.136667743237657,10.0,0.05202450295513332,-0.1233529585797381,0.6
114,9,2.2400767697143795,3.9989120814936965,10.0,2.6118066374045954,-0.0001313128316849932,0.6
115,10,3.4917923143804983,6.890714184202925,10.0,1.2284805292305312,-1.3610586261919775,0.6
116,11,7.9331882273116285,4.2280074764761375,10.0,2.0770352061487456,0.8711117045704524,0.6
117,12,3.0780303141170897,5.14104390093262,10.0,0.35001217152627695,-0.8195979959650848,0.6
