,id,b_1,b_2,m,v_1,v_2,t
0,0,8.693347672726786,5.555803050670693,10.0,0.0,0.0,0.0
1,1,5.440816417741895,3.1637235283890908,10.0,0.0,0.0,0.0
2,2,4.847303440645373,5.053021775778313,10.0,0.0,0.0,0.0
3,3,6.109923766431295,7.166772134631449,10.0,0.0,0.0,0.0
4,4,7.404319033377956,2.343559406954721,10.0,0.0,0.0,0.0
5,5,8.873900564217589,3.2656263023370533,10.0,0.0,0.0,0.0
6,6,3.3820166290699394,1.5255555772584417,10.0,0.0,0.0,0.0
7,7,4.27791554660833,7.218726704387429,10.0,0.0,0.0,0.0
8,8,3.5996175685287657,3.9276360135553086,10.0,0.0,0.0,0.0
9,9,6.9014590350831355,3.952815145715692,10.0,0.0,0.0,0.0
10,10,8.663810835770708,6.7242434546331875,10.0,0.0,0.0,0.0
11,11,1.20222521727317,3.477301627088435,10.0,0.0,0.0,0.0
12,12,8.06465178788474,4.232303239038766,10.0,0.0,0.0,0.0
13,13,3.281914426576194,8.480972133076525,10.0,0.0,0.0,0.0
14,14,7.165681039880791,8.487826525185039,10.0,0.0,0.0,0.0
15,0,8.693347672726786,5.555803050670693,10.0,0.0,0.0,0.0
16,1,5.440816417741895,3.1637235283890908,10.0,0.0,0.0,0.0
17,2,4.847303440645373,5.053021775778313,10.0,0.0,0.0,0.0
18,3,6.109923766431295,7.166772134631449,10.0,0.0,0.0,0.0
19,4,7.404319033377956,2.343559406954721,10.0,0.0,0.0,0.0
20,5,8.873900564217589,3.2656263023370533,10.0,0.0,0.0,0.0
21,6,3.3820166290699394,1.5255555772584417,10.0,0.0,0.0,0.0
22,7,4.27791554660833,7.218726704387429,10.0,0.0,0.0,0.0
23,8,3.5996175685287657,3.9276360135553086,10.0,0.0,0.0,0.0
24,9,6.9014590350831355,3.952815145715692,10.0,0.0,0.0,0.0
25,10,8.663810835770708,6.7242434546331875,10.0,0.0,0.0,0.0
26,11,1.20222521727317,3.477301627088435,10.0,0.0,0.0,0.0
27,12,8.06465178788474,4.232303239038766,10.0,0.0,0.0,0.0
28,13,3.281914426576194,8.480972133076525,10.0,0.0,0.0,0.0
29,14,7.165681039880791,8.487826525185039,10.0,0.0,0.0,0.0
