,id,b_1,b_2,m,v_1,v_2,t
0,0,3.8159770311886607,6.3253467057912225,10.0,0.0,0.0,0.0
1,1,6.365448650346579,7.728214627861203,10.0,0.0,0.0,0.0
2,2,4.047247667556635,3.2876645972949303,10.0,0.0,0.0,0.0
3,3,9.822829112028824,5.796489574365693,10.0,0.0,0.0,0.0
4,4,0.8205679663369434,3.819845759838219,10.0,0.0,0.0,0.0
5,5,4.867524967999304,4.321529517258491,10.0,0.0,0.0,0.0
6,6,5.3769593701887635,1.365245642274703,10.0,0.0,0.0,0.0
7,7,5.00161306177262,6.490123549820523,10.0,0.0,0.0,0.0
8,8,2.2279026246842992,3.5097310643867146,10.0,0.0,0.0,0.0
9,9,0.7470914067232535,5.019390796521894,10.0,0.0,0.0,0.0
10,10,4.777854045447787,5.371042247822427,10.0,0.0,0.0,0.0
11,11,7.563877311440661,6.758911397382532,10.0,0.0,0.0,0.0
12,12,6.051001770212899,8.881063513690627,10.0,0.0,0.0,0.0
13,13,7.142656018246038,5.4000345631182185,10.0,0.0,0.0,0.0
14,14,4.938527514192554,8.27880374328928,10.0,0.0,0.0,0.0
15,0,3.8159770311886607,6.3253467057912225,10.0,0.0,0.0,0.0
16,1,6.365448650346579,7.728214627861203,10.0,0.0,0.0,0.0
17,2,4.047247667556635,3.2876645972949303,10.0,0.0,0.0,0.0
18,3,9.822829112028824,5.796489574365693,10.0,0.0,0.0,0.0
19,4,0.8205679663369434,3.819845759838219,10.0,0.0,0.0,0.0
20,5,4.867524967999304,4.321529517258491,10.0,0.0,0.0,0.0
21,6,5.3769593701887635,1.365245642274703,10.0,0.0,0.0,0.0
22,7,5.00161306177262,6.490123549820523,10.0,0.0,0.0,0.0
23,8,2.2279026246842992,3.5097310643867146,10.0,0.0,0.0,0.0
24,9,0.7470914067232535,5.019390796521894,10.0,0.0,0.0,0.0
25,10,4.777854045447787,5.371042247822427,10.0,0.0,0.0,0.0
26,11,7.563877311440661,6.758911397382532,10.0,0.0,0.0,0.0
27,12,6.051001770212899,8.881063513690627,10.0,0.0,0.0,0.0
28,13,7.142656018246038,5.4000345631182185,10.0,0.0,0.0,0.0
29,14,4.938527514192554,8.27880374328928,10.0,0.0,0.0,0.0
