,id,b_1,b_2,m,v_1,v_2,t
0,0,8.028701309953744,2.3160151414952495,10.0,0.0,0.0,0.0
1,1,4.862780428682425,7.3373796171983345,10.0,0.0,0.0,0.0
2,2,3.6551449836315477,4.7966133989335935,10.0,0.0,0.0,0.0
3,3,1.5471014047654337,5.664269044805036,10.0,0.0,0.0,0.0
4,4,4.758803135122663,3.004942218467348,10.0,0.0,0.0,0.0
5,5,3.81753046978557,6.718834598954101,10.0,0.0,0.0,0.0
6,6,5.0887611062544265,5.219720658386613,10.0,0.0,0.0,0.0
7,7,3.8944184496262597,3.744929862953714,10.0,0.0,0.0,0.0
8,8,2.631429692369732,4.75005300967967,10.0,0.0,0.0,0.0
9,9,7.2435342443754305,3.376032494875946,10.0,0.0,0.0,0.0
10,10,3.5701108736388996,9.687934351396388,10.0,0.0,0.0,0.0
11,11,5.538969052254886,4.317657477817606,10.0,0.0,0.0,0.0
12,12,8.273688393715789,4.177215008381569,10.0,0.0,0.0,0.0
13,13,2.9633230494816187,7.773466613900166,10.0,0.0,0.0,0.0
14,14,8.778566586492428,7.968614481361845,10.0,0.0,0.0,0.0
15,15,0.3517886269389656,3.8780248452350663,10.0,0.0,0.0,0.0
16,16,6.986282166361585,5.087579690993694,10.0,0.0,0.0,0.0
17,17,9.257935861647008,3.7584437171939324,10.0,0.0,0.0,0.0
18,18,7.896428600108811,7.182653127711249,10.0,0.0,0.0,0.0
19,19,6.776437509944989,7.0794399377701005,10.0,0.0,0.0,0.0
20,20,5.968840944054163,2.324109768125993,10.0,0.0,0.0,0.0
21,21,9.73556302183631,5.101041308646543,10.0,0.0,0.0,0.0
22,22,1.2938388266227387,6.745330316644382,10.0,0.0,0.0,0.0
23,23,2.795791594953932,0.5182065708320334,10.0,0.0,0.0,0.0
24,24,8.716072851280197,5.58851548053136,10.0,0.0,0.0,0.0
25,0,8.028701309953744,2.3160151414952495,10.0,0.0,0.0,0.0
26,1,4.862780428682425,7.3373796171983345,10.0,0.0,0.0,0.0
27,2,3.6551449836315477,4.7966133989335935,10.0,0.0,0.0,0.0
28,3,1.5471014047654337,5.664269044805036,10.0,0.0,0.0,0.0
29,4,4.758803135122663,3.004942218467348,10.0,0.0,0.0,0.0
30,5,3.81753046978557,6.718834598954101,10.0,0.0,0.0,0.0
31,6,5.0887611062544265,5.219720658386613,10.0,0.0,0.0,0.0
32,7,3.8944184496262597,3.744929862953714,10.0,0.0,0.0,0.0
33,8,2.631429692369732,4.75005300967967,10.0,0.0,0.0,0.0
34,9,7.2435342443754305,3.376032494875946,10.0,0.0,0.0,0.0
