,id,b_1,b_2,m,v_1,v_2,t
0,0,4.917605252703113,5.377512261498736,10.0,0.0,0.0,0.0
1,1,7.262440539788935,4.9346730983723095,10.0,0.0,0.0,0.0
2,2,5.524573219553416,1.1260778353028722,10.0,0.0,0.0,0.0
3,3,5.729247066267124,6.778053513433855,10.0,0.0,0.0,0.0
4,4,3.547290201184573,2.2043800110596172,10.0,0.0,0.0,0.0
5,5,5.530120073592871,4.282232341962953,10.0,0.0,0.0,0.0
6,6,2.563286542281485,5.424753272857639,10.0,0.0,0.0,0.0
7,7,0.3899445447565135,3.9134750885106184,10.0,0.0,0.0,0.0
8,8,8.586412547266736,5.034279659332155,10.0,0.0,0.0,0.0
9,9,4.164620802069187,4.07920480652058,10.0,0.0,0.0,0.0
10,10,3.7261279362785573,5.188128177327466,10.0,0.0,0.0,0.0
11,11,7.241356129136678,3.3107494525248207,10.0,0.0,0.0,0.0
12,12,1.781082831264042,2.9017571653740366,10.0,0.0,0.0,0.0
13,13,5.581192428238165,9.06159313205143,10.0,0.0,0.0,0.0
14,14,3.111422705618643,6.916843466035059,10.0,0.0,0.0,0.0
15,15,9.167872963672206,5.849557307781595,10.0,0.0,0.0,0.0
16,16,2.7759414512296035,1.4305816389946377,10.0,0.0,0.0,0.0
17,17,7.733517381318098,6.330386694995115,10.0,0.0,0.0,0.0
18,18,1.6061269156398668,4.939581743797948,10.0,0.0,0.0,0.0
19,19,1.2951504594568775,7.73392182409473,10.0,0.0,0.0,0.0
20,20,3.7991091575379734,9.732375337695583,10.0,0.0,0.0,0.0
21,21,6.312287317862849,5.804539829819584,10.0,0.0,0.0,0.0
22,22,3.7045658118412224,8.300865209995253,10.0,0.0,0.0,0.0
23,23,4.529126425658434,1.689140706856938,10.0,0.0,0.0,0.0
24,24,6.772353684129051,0.39362908076531156,10.0,0.0,0.0,0.0
25,0,4.917605252703113,5.377512261498736,10.0,0.0,0.0,0.0
26,1,7.262440539788935,4.9346730983723095,10.0,0.0,0.0,0.0
27,2,5.524573219553416,1.1260778353028722,10.0,0.0,0.0,0.0
28,3,5.729247066267124,6.778053513433855,10.0,0.0,0.0,0.0
29,4,3.547290201184573,2.2043800110596172,10.0,0.0,0.0,0.0
30,5,5.530120073592871,4.282232341962953,10.0,0.0,0.0,0.0
31,6,2.563286542281485,5.424753272857639,10.0,0.0,0.0,0.0
32,7,0.3899445447565135,3.9134750885106184,10.0,0.0,0.0,0.0
33,8,8.586412547266736,5.034279659332155,10.0,0.0,0.0,0.0
34,9,4.164620802069187,4.07920480652058,10.0,0.0,0.0,0.0
35,10,3.7261279362785573,5.188128177327466,10.0,0.0,0.0,0.0
36,11,7.241356129136678,3.3107494525248207,10.0,0.0,0.0,0.0
37,12,1.781082831264042,2.9017571653740366,10.0,0.0,0.0,0.0
38,13,5.581192428238165,9.06159313205143,10.0,0.0,0.0,0.0
39,14,3.111422705618643,6.916843466035059,10.0,0.0,0.0,0.0
40,15,9.167872963672206,5.849557307781595,10.0,0.0,0.0,0.0
41,16,2.7759414512296035,1.4305816389946377,10.0,0.0,0.0,0.0
42,17,7.733517381318098,6.330386694995115,10.0,0.0,0.0,0.0
43,18,1.6061269156398668,4.939581743797948,10.0,0.0,0.0,0.0
44,19,1.2951504594568775,7.73392182409473,10.0,0.0,0.0,0.0
45,20,3.7991091575379734,9.732375337695583,10.0,0.0,0.0,0.0
46,21,6.312287317862849,5.804539829819584,10.0,0.0,0.0,0.0
47,22,3.7045658118412224,8.300865209995253,10.0,0.0,0.0,0.0
48,23,4.529126425658434,1.689140706856938,10.0,0.0,0.0,0.0
49,24,6.772353684129051,0.39362908076531156,10.0,0.0,0.0,0.0
50,0,4.719861717777205,5.158519114944097,10.0,-19.774353492590777,-21.899314655463854,0.1
51,1,6.972480996677707,4.74047780882196,10.0,-28.995954311122887,-19.419528955034927,0.1
52,2,5.300800676523558,1.0826498806037,10.0,-22.37725430298579,-4.342795469917219,0.1
53,3,5.502231026492296,6.501639039901344,10.0,-22.701603977482904,-27.64144735325108,0.1
54,4,3.406256020052172,2.1109584227496927,10.0,-14.103418113240089,-9.342158830992444,0.1
55,5,5.305419217894366,4.114748578336627,10.0,-22.47008556985047,-16.748376362632587,0.1
56,6,2.461890059700188,5.205703973618892,10.0,-10.139648258129679,-21.904929923874633,0.1
