,id,b_1,b_2,m,v_1,v_2,t
0,0,6.316779601929779,4.8460603034419165,10.0,0.0,0.0,0.0
1,1,4.854535852207428,4.876662817195576,10.0,0.0,0.0,0.0
2,2,7.0973683489289625,7.470947170572546,10.0,0.0,0.0,0.0
3,3,7.811003425870366,2.617624628512639,10.0,0.0,0.0,0.0
4,4,3.993916489139269,2.204675785116426,10.0,0.0,0.0,0.0
5,5,3.4132087003630236,4.524776949187967,10.0,0.0,0.0,0.0
6,6,1.2182540044613042,6.852761417489033,10.0,0.0,0.0,0.0
7,7,7.3789536209874775,4.649135852568363,10.0,0.0,0.0,0.0
8,8,8.426666171346039,8.488778418708398,10.0,0.0,0.0,0.0
9,9,1.8444251874594646,1.2224910900695298,10.0,0.0,0.0,0.0
10,10,6.434577757646684,3.194151220570964,10.0,0.0,0.0,0.0
11,11,4.893686384420105,6.937283278205374,10.0,0.0,0.0,0.0
12,12,3.1475684760645413,8.857009020160103,10.0,0.0,0.0,0.0
13,13,1.358750169373697,4.1215745470526794,10.0,0.0,0.0,0.0
14,14,5.713885436749537,8.285291342682065,10.0,0.0,0.0,0.0
15,0,6.316779601929779,4.8460603034419165,10.0,0.0,0.0,0.0
16,1,4.854535852207428,4.876662817195576,10.0,0.0,0.0,0.0
17,2,7.0973683489289625,7.470947170572546,10.0,0.0,0.0,0.0
18,3,7.811003425870366,2.617624628512639,10.0,0.0,0.0,0.0
19,4,3.993916489139269,2.204675785116426,10.0,0.0,0.0,0.0
20,5,3.4132087003630236,4.524776949187967,10.0,0.0,0.0,0.0
21,6,1.2182540044613042,6.852761417489033,10.0,0.0,0.0,0.0
22,7,7.3789536209874775,4.649135852568363,10.0,0.0,0.0,0.0
23,8,8.426666171346039,8.488778418708398,10.0,0.0,0.0,0.0
24,9,1.8444251874594646,1.2224910900695298,10.0,0.0,0.0,0.0
25,10,6.434577757646684,3.194151220570964,10.0,0.0,0.0,0.0
26,11,4.893686384420105,6.937283278205374,10.0,0.0,0.0,0.0
27,12,3.1475684760645413,8.857009020160103,10.0,0.0,0.0,0.0
28,13,1.358750169373697,4.1215745470526794,10.0,0.0,0.0,0.0
29,14,5.713885436749537,8.285291342682065,10.0,0.0,0.0,0.0
