,id,b_1,b_2,m,v_1,v_2,t
0,0,6.574649639976502,2.5784378972822055,10.0,0.0,0.0,0.0
1,1,4.856092993309009,7.044635479512452,10.0,0.0,0.0,0.0
2,2,5.029566118374193,4.877439366957912,10.0,0.0,0.0,0.0
3,3,7.595105293174761,8.007138545820665,10.0,0.0,0.0,0.0
4,4,5.223964830449464,2.551721564436795,10.0,0.0,0.0,0.0
5,5,9.785510128820661,5.935925317119717,10.0,0.0,0.0,0.0
6,6,4.735991524038344,5.997307072070891,10.0,0.0,0.0,0.0
7,7,3.750373502307255,3.8933129716722155,10.0,0.0,0.0,0.0
8,8,1.8315936828837551,2.6615047107853838,10.0,0.0,0.0,0.0
9,9,2.281091888604446,5.305966873227709,10.0,0.0,0.0,0.0
10,10,1.0285446713448434,2.0599567152644145,10.0,0.0,0.0,0.0
11,11,7.548702806400653,4.842473905807708,10.0,0.0,0.0,0.0
12,12,5.502669360713913,0.6714155565948845,10.0,0.0,0.0,0.0
13,13,0.5586085527324611,5.347177495554319,10.0,0.0,0.0,0.0
14,14,5.834823414660174,5.496348629627286,10.0,0.0,0.0,0.0
15,0,6.574649639976502,2.5784378972822055,10.0,0.0,0.0,0.0
16,1,4.856092993309009,7.044635479512452,10.0,0.0,0.0,0.0
17,2,5.029566118374193,4.877439366957912,10.0,0.0,0.0,0.0
18,3,7.595105293174761,8.007138545820665,10.0,0.0,0.0,0.0
19,4,5.223964830449464,2.551721564436795,10.0,0.0,0.0,0.0
20,5,9.785510128820661,5.935925317119717,10.0,0.0,0.0,0.0
21,6,4.735991524038344,5.997307072070891,10.0,0.0,0.0,0.0
22,7,3.750373502307255,3.8933129716722155,10.0,0.0,0.0,0.0
23,8,1.8315936828837551,2.6615047107853838,10.0,0.0,0.0,0.0
24,9,2.281091888604446,5.305966873227709,10.0,0.0,0.0,0.0
25,10,1.0285446713448434,2.0599567152644145,10.0,0.0,0.0,0.0
26,11,7.548702806400653,4.842473905807708,10.0,0.0,0.0,0.0
27,12,5.502669360713913,0.6714155565948845,10.0,0.0,0.0,0.0
28,13,0.5586085527324611,5.347177495554319,10.0,0.0,0.0,0.0
29,14,5.834823414660174,5.496348629627286,10.0,0.0,0.0,0.0
