,id,b_1,b_2,m,v_1,v_2,t
0,0,5.706248341831008,5.359537412548095,10.0,0.0,0.0,0.0
1,1,4.325193317093303,4.878015272116502,10.0,0.0,0.0,0.0
2,2,5.918376034773667,3.9059544758627247,10.0,0.0,0.0,0.0
3,3,7.95726064127501,4.880992740080515,10.0,0.0,0.0,0.0
4,4,3.6856825442755747,4.0826710538935655,10.0,0.0,0.0,0.0
5,5,3.5210166411898864,6.819589973971833,10.0,0.0,0.0,0.0
6,6,2.2898549010728066,2.7192828020597557,10.0,0.0,0.0,0.0
7,7,4.610606590346754,7.963152093313578,10.0,0.0,0.0,0.0
8,8,6.37018059604225,9.31412430315631,10.0,0.0,0.0,0.0
9,9,3.3449331211634497,0.3627022424517019,10.0,0.0,0.0,0.0
10,10,5.144238854937318,2.165136260541183,10.0,0.0,0.0,0.0
11,11,8.10510166336303,8.334360549477662,10.0,0.0,0.0,0.0
12,12,2.397231620632948,4.74139030482855,10.0,0.0,0.0,0.0
13,13,1.2821790479133748,7.782806177331078,10.0,0.0,0.0,0.0
14,14,7.254517168169673,3.2608754604881924,10.0,0.0,0.0,0.0
15,0,5.706248341831008,5.359537412548095,10.0,0.0,0.0,0.0
16,1,4.325193317093303,4.878015272116502,10.0,0.0,0.0,0.0
17,2,5.918376034773667,3.9059544758627247,10.0,0.0,0.0,0.0
18,3,7.95726064127501,4.880992740080515,10.0,0.0,0.0,0.0
19,4,3.6856825442755747,4.0826710538935655,10.0,0.0,0.0,0.0
20,5,3.5210166411898864,6.819589973971833,10.0,0.0,0.0,0.0
21,6,2.2898549010728066,2.7192828020597557,10.0,0.0,0.0,0.0
22,7,4.610606590346754,7.963152093313578,10.0,0.0,0.0,0.0
23,8,6.37018059604225,9.31412430315631,10.0,0.0,0.0,0.0
24,9,3.3449331211634497,0.3627022424517019,10.0,0.0,0.0,0.0
25,10,5.144238854937318,2.165136260541183,10.0,0.0,0.0,0.0
26,11,8.10510166336303,8.334360549477662,10.0,0.0,0.0,0.0
27,12,2.397231620632948,4.74139030482855,10.0,0.0,0.0,0.0
28,13,1.2821790479133748,7.782806177331078,10.0,0.0,0.0,0.0
29,14,7.254517168169673,3.2608754604881924,10.0,0.0,0.0,0.0
30,0,5.70477226472025,5.357082396129745,10.0,-0.14760771107579534,-0.24550164183500775,0.1
31,1,4.325594363278319,4.8769381249041786,10.0,0.04010461850157929,-0.10771472123232667,0.1
32,2,5.919042519283758,3.9069410636677633,10.0,0.06664845100914138,0.09865878050385689,0.1
33,3,7.956721482721715,4.880382147626571,10.0,-0.0539158553295081,-0.06105924539435619,0.1
34,4,3.6852910426950296,4.084901348500389,10.0,-0.03915015805449354,0.2230294606823403,0.1
35,5,3.5218598292300762,6.820100287267582,10.0,0.08431880401899691,0.051031329574980036,0.1
36,6,2.2902159357023626,2.7197795149436805,10.0,0.03610346295558872,0.049671288392470196,0.1
37,7,4.609915151616412,7.962306769939417,10.0,-0.06914387303426055,-0.08453233741615829,0.1
38,8,6.37031518673884,9.313853626065107,10.0,0.0134590696590008,-0.02706770912026616,0.1
39,9,3.344961199844734,0.3628316071232612,10.0,0.002807868128440489,0.012936467155925722,0.1
40,10,5.144347512618566,2.1656615087069153,10.0,0.010865768124786348,0.05252481657323547,0.1
41,11,8.104808778728817,8.334493216131767,10.0,-0.029288463421263303,0.013266665410510907,0.1
42,12,2.3994016165761103,4.740362675607199,10.0,0.21699959431623608,-0.10276292213508186,0.1
43,13,1.282293850082361,7.78274644610163,10.0,0.011480216898631206,-0.005973122944771432,0.1
44,14,7.253080350242702,3.262210389406039,10.0,-0.14368179269708037,0.13349289178464882,0.1
45,0,5.701811107327817,5.352148009143036,10.0,-0.296115739243287,-0.49343869867086987,0.2
46,1,4.326513285998345,4.874922194604475,10.0,0.09189227200258013,-0.20159302997035822,0.2
47,2,5.920380537406857,3.9089290160793917,10.0,0.13380181230993493,0.1987952411628508,0.2
48,3,7.955640913375204,4.879158027142461,10.0,-0.10805693465112073,-0.12241204841102353,0.2
49,4,3.6843812786110073,4.08923754746921,10.0,-0.09097640840225085,0.4336198968821322,0.2
50,5,3.5235519605892125,6.821127852376214,10.0,0.16921313591363374,0.10275651086313949,0.2
51,6,2.2909376511562654,2.7207739110444744,10.0,0.07217154539028107,0.09943961007937296,0.2
52,7,4.608525913659713,7.9606094832626635,10.0,-0.13892379566983568,-0.16972866767531536,0.2
53,8,6.37058518788656,9.31331231326357,10.0,0.0270001147719926,-0.05413128015383656,0.2
54,9,3.345017331812879,0.36309026058997723,10.0,0.005613196814486528,0.025865346671606587,0.2
55,10,5.14456503490352,2.1667113959868183,10.0,0.0217522284954215,0.10498872799027817,0.2
56,11,8.104222558875689,8.334758821683868,10.0,-0.05862198531277478,0.02656055521021603,0.2
57,12,2.403768194230819,4.73829612865886,10.0,0.4366577654708712,-0.20665469483394422,0.2
58,13,1.2825233864423655,7.782627097603659,10.0,0.022953636000450667,-0.011934849797033534,0.2
59,14,7.250196741803799,3.264889063212567,10.0,-0.2883608438903834,0.26786738065278504,0.2
60,0,5.697345769288391,5.344684432405865,10.0,-0.4465338039426137,-0.7463576737171242,0.30000000000000004
61,1,4.3281796792812,4.872233470414158,10.0,0.16663932828542938,-0.2688724190317796,0.30000000000000004
62,2,5.922400123618475,3.9119485315927913,10.0,0.20195862116175584,0.30195155133995655,0.30000000000000004
63,3,7.954014370230204,4.877314463037066,10.0,-0.16265431450001688,-0.1843564105395481,0.30000000000000004
64,4,3.6827037021842344,4.095442550241949,10.0,-0.1677576426773004,0.620500277273921,0.30000000000000004
