,id,b_1,b_2,m,v_1,v_2,t
0,0,4.624179377340964,8.003564697297804,10.0,0.0,0.0,0.0
1,1,1.446572074585697,5.957837608825462,10.0,0.0,0.0,0.0
2,2,1.6645040182488056,2.995006250154211,10.0,0.0,0.0,0.0
3,3,5.343254701681869,3.673028025271006,10.0,0.0,0.0,0.0
4,4,3.44120999520557,7.427584127393244,10.0,0.0,0.0,0.0
5,5,9.690197354531971,5.539726331091587,10.0,0.0,0.0,0.0
6,6,6.355876703162394,4.171285245316473,10.0,0.0,0.0,0.0
7,7,5.085802250691978,2.596916971650749,10.0,0.0,0.0,0.0
8,8,3.420289027927214,4.766583605084402,10.0,0.0,0.0,0.0
9,9,3.678285451067427,9.397710209397857,10.0,0.0,0.0,0.0
10,10,5.087928704192212,6.047315161066186,10.0,0.0,0.0,0.0
11,11,5.9988435465568255,5.195225664787163,10.0,0.0,0.0,0.0
12,12,4.497178288873588,4.759417670045886,10.0,0.0,0.0,0.0
13,13,7.5975836453433905,8.90203015875775,10.0,0.0,0.0,0.0
14,14,5.8002290335305515,7.509579162931518,10.0,0.0,0.0,0.0
15,0,4.624179377340964,8.003564697297804,10.0,0.0,0.0,0.0
16,1,1.446572074585697,5.957837608825462,10.0,0.0,0.0,0.0
17,2,1.6645040182488056,2.995006250154211,10.0,0.0,0.0,0.0
18,3,5.343254701681869,3.673028025271006,10.0,0.0,0.0,0.0
19,4,3.44120999520557,7.427584127393244,10.0,0.0,0.0,0.0
20,5,9.690197354531971,5.539726331091587,10.0,0.0,0.0,0.0
21,6,6.355876703162394,4.171285245316473,10.0,0.0,0.0,0.0
22,7,5.085802250691978,2.596916971650749,10.0,0.0,0.0,0.0
23,8,3.420289027927214,4.766583605084402,10.0,0.0,0.0,0.0
24,9,3.678285451067427,9.397710209397857,10.0,0.0,0.0,0.0
25,10,5.087928704192212,6.047315161066186,10.0,0.0,0.0,0.0
26,11,5.9988435465568255,5.195225664787163,10.0,0.0,0.0,0.0
27,12,4.497178288873588,4.759417670045886,10.0,0.0,0.0,0.0
28,13,7.5975836453433905,8.90203015875775,10.0,0.0,0.0,0.0
29,14,5.8002290335305515,7.509579162931518,10.0,0.0,0.0,0.0
30,0,4.624290012536614,8.001171612184413,10.0,0.011063519565056268,-0.2393085113392308,0.1
31,1,1.4467965972038248,5.957790860461199,10.0,0.02245226181279521,-0.004674836426269813,0.1
32,2,1.6645972369564601,2.995106610221384,10.0,0.009321870765455173,0.010036006717280888,0.1
33,3,5.345240036906229,3.6734322203866285,10.0,0.19853352243598085,0.040419511562255137,0.1
34,4,3.444274756974563,7.428984859206273,10.0,0.3064761768993012,0.1400731813028982,0.1
35,5,9.69016931927909,5.539727217468842,10.0,-0.0028035252882445414,8.86377254748296e-05,0.1
36,6,6.34920516568655,4.173586933150403,10.0,-0.6671537475844325,0.23016878339305366,0.1
37,7,5.087069456397277,2.602214500584088,10.0,0.1267205705298494,0.5297528933339006,0.1
38,8,3.4251765804647096,4.766661423903126,10.0,0.48875525374959744,0.0077818818724143,0.1
39,9,3.6787526725316995,9.396654152554744,10.0,0.046722146427214735,-0.10560568431134874,0.1
40,10,5.090004024618921,6.043651064691013,10.0,0.20753204267083386,-0.3664096375173209,0.1
41,11,5.995865048153738,5.192326336734941,10.0,-0.29784984030873557,-0.2899328052221984,0.1
42,12,4.496596537242427,4.759612287365693,10.0,-0.058175163116083645,0.019461731980615845,0.1
43,13,7.597435613420031,8.901918384510248,10.0,-0.014803192335973527,-0.011177424750221383,0.1
