,id,b_1,b_2,m,v_1,v_2,t
0,0,5.746746948887795,6.274312754005884,10.0,0.0,0.0,0.0
1,1,4.988068061433795,5.042139068232126,10.0,0.0,0.0,0.0
2,2,7.141354964052551,5.1848354569470825,10.0,0.0,0.0,0.0
3,3,3.823504283200865,2.2323637045361764,10.0,0.0,0.0,0.0
4,4,4.231796318704634,8.378218183867261,10.0,0.0,0.0,0.0
5,5,8.151618751961012,7.157933353237885,10.0,0.0,0.0,0.0
6,6,2.9815468338653783,4.779587515965765,10.0,0.0,0.0,0.0
7,7,6.755867257818661,0.9812994220513538,10.0,0.0,0.0,0.0
8,8,6.321530688425432,8.725279948206346,10.0,0.0,0.0,0.0
9,9,6.8004903853807,3.803015590799407,10.0,0.0,0.0,0.0
10,10,9.092269513198888,3.865254370137544,10.0,0.0,0.0,0.0
11,11,5.452019436367448,9.252121869314971,10.0,0.0,0.0,0.0
12,12,4.215235076776854,7.134937289480455,10.0,0.0,0.0,0.0
13,13,5.4755461444465645,2.6672409443004352,10.0,0.0,0.0,0.0
14,14,1.7948994105094536,7.877257166016745,10.0,0.0,0.0,0.0
15,0,5.746746948887795,6.274312754005884,10.0,0.0,0.0,0.0
16,1,4.988068061433795,5.042139068232126,10.0,0.0,0.0,0.0
17,2,7.141354964052551,5.1848354569470825,10.0,0.0,0.0,0.0
18,3,3.823504283200865,2.2323637045361764,10.0,0.0,0.0,0.0
19,4,4.231796318704634,8.378218183867261,10.0,0.0,0.0,0.0
20,5,8.151618751961012,7.157933353237885,10.0,0.0,0.0,0.0
21,6,2.9815468338653783,4.779587515965765,10.0,0.0,0.0,0.0
22,7,6.755867257818661,0.9812994220513538,10.0,0.0,0.0,0.0
23,8,6.321530688425432,8.725279948206346,10.0,0.0,0.0,0.0
24,9,6.8004903853807,3.803015590799407,10.0,0.0,0.0,0.0
25,10,9.092269513198888,3.865254370137544,10.0,0.0,0.0,0.0
26,11,5.452019436367448,9.252121869314971,10.0,0.0,0.0,0.0
27,12,4.215235076776854,7.134937289480455,10.0,0.0,0.0,0.0
28,13,5.4755461444465645,2.6672409443004352,10.0,0.0,0.0,0.0
29,14,1.7948994105094536,7.877257166016745,10.0,0.0,0.0,0.0
30,0,5.745696591123032,6.27270358367403,10.0,-0.10503577647629372,-0.16091703318536676,0.1
31,1,4.989104126351076,5.043722991158771,10.0,0.10360649172808284,0.1583922926644837,0.1
32,2,7.140293831103923,5.183230246580145,10.0,-0.10611329486283656,-0.16052103669376955,0.1
33,3,3.824277602832213,2.232640210441213,10.0,0.07733196313478108,0.0276505905036259,0.1
34,4,4.233221187663524,8.375142377427022,10.0,0.14248689588901292,-0.3075806440239687,0.1
35,5,8.15137295761625,7.157809910790909,10.0,-0.024579434476116567,-0.012344244697617662,0.1
36,6,2.9819135036722977,4.779643808895729,10.0,0.036666980691940465,0.005629292996423994,0.1
37,7,6.7557207299171775,0.981535469462661,10.0,-0.014652790148344745,0.02360474113072328,0.1
38,8,6.319862156354644,8.725934974116479,10.0,-0.16685320707880502,0.0655025910132243,0.1
39,9,6.800430890161506,3.804748175258548,10.0,-0.005949521919346999,0.173258445914134,0.1
40,10,9.092013269022662,3.8653242120392344,10.0,-0.02562441762262681,0.00698419016906635,0.1
41,11,5.452145585417126,9.250181367404526,10.0,0.01261490496782424,-0.19405019104451282,0.1
42,12,4.215928394296212,7.138486068348849,10.0,0.0693317519357208,0.3548778868394211,0.1
43,13,5.475439683251643,2.667457558255044,10.0,-0.010646119492071797,0.021661395460890735,0.1
44,14,1.7950735662467443,7.877235683246278,10.0,0.01741557372907985,-0.0021482770467579205,0.1
45,0,5.743584239859173,6.269462331213718,10.0,-0.21123512638596556,-0.3241252460311852,0.2
46,1,4.991192964080292,5.0469130837136635,10.0,0.20888377292160637,0.31900925548926623,0.2
47,2,7.138163806537587,5.179993009887173,10.0,-0.21300245663355116,-0.3237236692971635,0.2
48,3,3.8258263994750004,2.2331938191748715,10.0,0.15487966427874023,0.055360873365872386,0.2
49,4,4.236069764053236,8.368914714562862,10.0,0.2848576389712354,-0.6227662864158587,0.2
50,5,8.150882130896225,7.157563457071249,10.0,-0.04908267200250113,-0.024645371965954344,0.2
51,6,2.982646010524808,4.779756195074093,10.0,0.07325068525104111,0.011238617836369577,0.2
52,7,6.755427636724168,0.9820074846503495,10.0,-0.02930931930102798,0.047201518768848136,0.2
53,8,6.316741899940134,8.727109985279299,10.0,-0.3120256414509942,0.11750111628193419,0.2
54,9,6.8003197056887315,3.8082414000883538,10.0,-0.01111844727745321,0.3493224829805614,0.2
55,10,9.091500563495773,3.865463965229888,10.0,-0.05127055268882824,0.013975319065356314,0.2
56,11,5.452177640874063,9.246431321940511,10.0,0.0032055456936517963,-0.37500454640140735,0.2
57,12,4.217316652403507,7.145664392763529,10.0,0.13882581072953487,0.7178324414680893,0.2
58,13,5.475222739909428,2.667888819133538,10.0,-0.021694334221499002,0.04312608784938653,0.2
59,14,1.7954219205679045,7.877192657316336,10.0,0.034835432116010645,-0.004302592994115099,0.2
60,0,5.740385978522728,6.264541763749288,10.0,-0.3198261336445377,-0.4920567464429475,0.30000000000000004
