,id,b_1,b_2,m,v_1,v_2,t
0,0,0.8437942225266992,2.628911324043522,10.0,0.0,0.0,0.0
1,1,4.894973888668305,5.663872611527726,10.0,0.0,0.0,0.0
2,2,6.975165122444884,9.066478420798779,10.0,0.0,0.0,0.0
3,3,3.296403555790323,4.783607241034516,10.0,0.0,0.0,0.0
4,4,7.767324254860387,2.4340463449392233,10.0,0.0,0.0,0.0
5,5,1.689199772274026,3.9705940402624362,10.0,0.0,0.0,0.0
6,6,6.567260722222586,3.5193465222730045,10.0,0.0,0.0,0.0
7,7,6.839330564143095,6.714601535539952,10.0,0.0,0.0,0.0
8,8,3.8304381415202453,7.187071039798064,10.0,0.0,0.0,0.0
9,9,4.477619442489822,4.489467017691102,10.0,0.0,0.0,0.0
10,10,8.481933310920926,7.626522441601139,10.0,0.0,0.0,0.0
11,11,5.780820471581253,4.851939184153857,10.0,0.0,0.0,0.0
12,12,8.44372564198256,4.428317185670508,10.0,0.0,0.0,0.0
13,13,4.813187949045795,1.5268379889664923,10.0,0.0,0.0,0.0
14,14,5.074895664334157,3.5169587921398406,10.0,0.0,0.0,0.0
15,0,0.8437942225266992,2.628911324043522,10.0,0.0,0.0,0.0
16,1,4.894973888668305,5.663872611527726,10.0,0.0,0.0,0.0
17,2,6.975165122444884,9.066478420798779,10.0,0.0,0.0,0.0
18,3,3.296403555790323,4.783607241034516,10.0,0.0,0.0,0.0
19,4,7.767324254860387,2.4340463449392233,10.0,0.0,0.0,0.0
20,5,1.689199772274026,3.9705940402624362,10.0,0.0,0.0,0.0
21,6,6.567260722222586,3.5193465222730045,10.0,0.0,0.0,0.0
22,7,6.839330564143095,6.714601535539952,10.0,0.0,0.0,0.0
23,8,3.8304381415202453,7.187071039798064,10.0,0.0,0.0,0.0
24,9,4.477619442489822,4.489467017691102,10.0,0.0,0.0,0.0
25,10,8.481933310920926,7.626522441601139,10.0,0.0,0.0,0.0
26,11,5.780820471581253,4.851939184153857,10.0,0.0,0.0,0.0
27,12,8.44372564198256,4.428317185670508,10.0,0.0,0.0,0.0
28,13,4.813187949045795,1.5268379889664923,10.0,0.0,0.0,0.0
29,14,5.074895664334157,3.5169587921398406,10.0,0.0,0.0,0.0
