,id,b_1,b_2,m,v_1,v_2,t
0,0,59.53948781201721,68.13858646985838,10.0,0.0,0.0,0.0
1,1,59.065071746312604,65.66805019804916,10.0,0.0,0.0,0.0
2,2,59.89602886971045,58.31213735422374,10.0,0.0,0.0,0.0
3,3,67.27251006910026,62.619436237623425,10.0,0.0,0.0,0.0
4,4,68.30825526486433,55.30143699668174,10.0,0.0,0.0,0.0
5,5,57.95544782901973,60.07043983118779,10.0,0.0,0.0,0.0
6,6,60.03529148417668,59.68042515280543,10.0,0.0,0.0,0.0
7,7,57.71708442947293,57.60769644064,10.0,0.0,0.0,0.0
8,8,64.31015748649266,69.01417411035091,10.0,0.0,0.0,0.0
9,9,57.113227661782034,56.69627565398884,10.0,0.0,0.0,0.0
10,10,61.36495686242104,53.81954939590048,10.0,0.0,0.0,0.0
11,11,61.9598449806006,60.26471045513515,10.0,0.0,0.0,0.0
12,12,54.6695957053839,62.792426233775565,10.0,0.0,0.0,0.0
13,13,61.058082136843566,66.09487462487078,10.0,0.0,0.0,0.0
14,14,63.75285851265573,54.39172361612583,10.0,0.0,0.0,0.0
15,15,64.51884210146899,63.92352886646772,10.0,0.0,0.0,0.0
16,16,62.02530526160316,57.54693347913507,10.0,0.0,0.0,0.0
17,17,64.91575841141665,67.21104704534444,10.0,0.0,0.0,0.0
18,18,63.14484468135447,62.66527938663629,10.0,0.0,0.0,0.0
19,19,62.95346847375933,55.002978474105895,10.0,0.0,0.0,0.0
20,20,60.64412668033887,63.0157924648683,10.0,0.0,0.0,0.0
21,21,56.976134336205575,58.899831412857424,10.0,0.0,0.0,0.0
22,22,63.97859573498243,60.25843161946317,10.0,0.0,0.0,0.0
23,23,53.28397234328123,60.56492138742435,10.0,0.0,0.0,0.0
24,24,55.28824144064778,60.83760419517584,10.0,0.0,0.0,0.0
25,0,59.53948781201721,68.13858646985838,10.0,0.0,0.0,0.0
26,1,59.065071746312604,65.66805019804916,10.0,0.0,0.0,0.0
27,2,59.89602886971045,58.31213735422374,10.0,0.0,0.0,0.0
28,3,67.27251006910026,62.619436237623425,10.0,0.0,0.0,0.0
29,4,68.30825526486433,55.30143699668174,10.0,0.0,0.0,0.0
30,5,57.95544782901973,60.07043983118779,10.0,0.0,0.0,0.0
31,6,60.03529148417668,59.68042515280543,10.0,0.0,0.0,0.0
32,7,57.71708442947293,57.60769644064,10.0,0.0,0.0,0.0
33,8,64.31015748649266,69.01417411035091,10.0,0.0,0.0,0.0
34,9,57.113227661782034,56.69627565398884,10.0,0.0,0.0,0.0
35,10,61.36495686242104,53.81954939590048,10.0,0.0,0.0,0.0
36,11,61.9598449806006,60.26471045513515,10.0,0.0,0.0,0.0
37,12,54.6695957053839,62.792426233775565,10.0,0.0,0.0,0.0
38,13,61.058082136843566,66.09487462487078,10.0,0.0,0.0,0.0
39,14,63.75285851265573,54.39172361612583,10.0,0.0,0.0,0.0
40,15,64.51884210146899,63.92352886646772,10.0,0.0,0.0,0.0
41,16,62.02530526160316,57.54693347913507,10.0,0.0,0.0,0.0
42,17,64.91575841141665,67.21104704534444,10.0,0.0,0.0,0.0
43,18,63.14484468135447,62.66527938663629,10.0,0.0,0.0,0.0
44,19,62.95346847375933,55.002978474105895,10.0,0.0,0.0,0.0
45,20,60.64412668033887,63.0157924648683,10.0,0.0,0.0,0.0
46,21,56.976134336205575,58.899831412857424,10.0,0.0,0.0,0.0
47,22,63.97859573498243,60.25843161946317,10.0,0.0,0.0,0.0
48,23,53.28397234328123,60.56492138742435,10.0,0.0,0.0,0.0
49,24,55.28824144064778,60.83760419517584,10.0,0.0,0.0,0.0
50,0,59.539487875028655,68.13858619477247,10.0,6.301144735808536e-05,-0.00027508591169419334,0.01
51,1,59.06507234015429,65.66805042130405,10.0,0.0005938416856165962,0.00022325488888504864,0.01
52,2,59.896029281512085,58.31214230924831,10.0,0.00041180163365674567,0.0049550245696255634,0.01
53,3,67.27251000500664,62.619436255065565,10.0,-6.409362630254189e-05,1.7442137056709664e-05,0.01
54,4,68.30825525777009,55.30143699683777,10.0,-7.094237337928401e-06,1.5603461838606795e-07,0.01
55,5,57.95544639079645,60.0704372734909,10.0,-0.0014382232776940468,-0.002557696887222375,0.01
56,6,60.03529109474994,59.68042033631933,10.0,-0.00038942674362183816,-0.004816486099143681,0.01
57,7,57.71707772899775,57.607691531148724,10.0,-0.006700475179160635,-0.004909491277452685,0.01
58,8,64.31015774170292,69.01417331815087,10.0,0.00025521026268585773,-0.0007922000417231951,0.01
59,9,57.113233047488926,56.696284139357886,10.0,0.0053857068893639806,0.008485369044797278,0.01
60,10,61.364957559186884,53.81954984927887,10.0,0.0006967658467229136,0.00045337839038542515,0.01
61,11,61.95984495595318,60.26471027221047,10.0,-2.464741723338328e-05,-0.00018292467709267766,0.01
62,12,54.66959581341502,62.79242561478985,10.0,0.00010803112509513576,-0.000618985716994482,0.01
63,13,61.058081531255745,66.09487457353946,10.0,-0.000605587823429408,-5.133132049773073e-05,0.01
64,14,63.75285719556834,54.391724461167556,10.0,-0.0013170873857875048,0.0008450417287372473,0.01
65,15,64.51884143665748,63.92352822897155,10.0,-0.000664811512535762,-0.0006374961697963165,0.01
66,16,62.02530498150125,57.54693362986069,10.0,-0.0002801019093622748,0.00015072561929517817,0.01
67,17,64.9157581320927,67.21104779034978,10.0,-0.0002793239377950862,0.000745005342165747,0.01
68,18,63.144845212056126,62.665279807837415,10.0,0.000530701652782955,0.000421201120003106,0.01
69,19,62.95346904548745,55.0029773235351,10.0,0.0005717281208766557,-0.0011505707939534742,0.01
70,20,60.64412683655244,63.01579244308514,10.0,0.00015621356776845385,-2.178315668436149e-05,0.01
71,21,56.97613788266823,58.8998305319913,10.0,0.0035464626565072724,-0.0008808661260473906,0.01
72,22,63.97859507662344,60.25843175434899,10.0,-0.0006583589825710516,0.00013488582580583377,0.01
73,23,53.28397299405813,60.564921562769435,10.0,0.0006507769008450833,0.00017534508372073267,0.01
74,24,55.28824089962802,60.837604483264236,10.0,-0.000541019756448274,0.00028808839320630815,0.01
75,0,59.53948800104848,68.13858564461401,10.0,0.000126019829734267,-0.0005501584641684129,0.02
76,1,59.0650735278099,65.66805086780329,10.0,0.001187655614494969,0.0004464992458464569,0.02
77,2,59.89603010511818,58.31215221922845,10.0,0.0008236060967311352,0.009909980143554743,0.02
78,3,67.27250987682261,62.61943628994895,10.0,-0.00012818403258608055,3.4883381851872535e-05,0.02
79,4,68.30825524358197,55.301436997149835,10.0,-1.41881154122907e-05,3.1206281037173675e-07,0.02
80,5,57.955443514394474,60.070432158185895,10.0,-0.0028764019811242476,-0.005115305006663827,0.02
81,6,60.035290315895914,59.68041070341096,10.0,-0.000778854019530492,-0.00963290836310959,0.02
82,7,57.71706432862339,57.60768171275158,10.0,-0.013400374366784953,-0.009818397144029822,0.02
83,8,64.310158252112,69.01417173378645,10.0,0.0005104090790033077,-0.0015843644118587528,0.02
84,9,57.11324381839656,56.69630110936704,10.0,0.010770907634646656,0.01697000915910561,0.02
85,10,61.364958952686415,53.81955075601414,10.0,0.001393499533255428,0.000906735267998908,0.02
86,11,61.959844906663314,60.26470990636938,10.0,-4.928986802973976e-05,-0.00036584108865697515,0.02
87,12,54.669596029472125,62.79242437684756,10.0,0.0002160571062362366,-0.0012379422852347249,0.02
