,id,b_1,b_2,m,v_1,v_2,t
0,0,6.619537730089259,5.8578462728575635,10.0,0.0,0.0,0.0
1,1,7.8827837571304356,5.614968370618056,10.0,0.0,0.0,0.0
2,2,3.507644212271637,7.856936138386324,10.0,0.0,0.0,0.0
3,3,7.128395562213583,4.436857318302193,10.0,0.0,0.0,0.0
4,4,6.750190121079127,1.6143901706042283,10.0,0.0,0.0,0.0
5,5,2.935424148059969,3.5189394953753634,10.0,0.0,0.0,0.0
6,6,4.3244672833227185,3.546776436404288,10.0,0.0,0.0,0.0
7,7,4.375340763996251,6.459198943087489,10.0,0.0,0.0,0.0
8,8,1.8055395704650485,4.118410449624032,10.0,0.0,0.0,0.0
9,9,4.782352686920293,5.33209449700839,10.0,0.0,0.0,0.0
10,10,6.658226841642776,6.9638682480838785,10.0,0.0,0.0,0.0
11,11,4.891670271830517,7.877716666529947,10.0,0.0,0.0,0.0
12,12,1.4545414178839366,5.171448163982764,10.0,0.0,0.0,0.0
13,13,2.5223513897013103,5.260642490169178,10.0,0.0,0.0,0.0
14,14,5.381579845252608,0.5328633959672588,10.0,0.0,0.0,0.0
15,0,6.619537730089259,5.8578462728575635,10.0,0.0,0.0,0.0
16,1,7.8827837571304356,5.614968370618056,10.0,0.0,0.0,0.0
17,2,3.507644212271637,7.856936138386324,10.0,0.0,0.0,0.0
18,3,7.128395562213583,4.436857318302193,10.0,0.0,0.0,0.0
19,4,6.750190121079127,1.6143901706042283,10.0,0.0,0.0,0.0
20,5,2.935424148059969,3.5189394953753634,10.0,0.0,0.0,0.0
21,6,4.3244672833227185,3.546776436404288,10.0,0.0,0.0,0.0
22,7,4.375340763996251,6.459198943087489,10.0,0.0,0.0,0.0
23,8,1.8055395704650485,4.118410449624032,10.0,0.0,0.0,0.0
24,9,4.782352686920293,5.33209449700839,10.0,0.0,0.0,0.0
25,10,6.658226841642776,6.9638682480838785,10.0,0.0,0.0,0.0
26,11,4.891670271830517,7.877716666529947,10.0,0.0,0.0,0.0
27,12,1.4545414178839366,5.171448163982764,10.0,0.0,0.0,0.0
28,13,2.5223513897013103,5.260642490169178,10.0,0.0,0.0,0.0
29,14,5.381579845252608,0.5328633959672588,10.0,0.0,0.0,0.0
