,id,b_1,b_2,m,v_1,v_2,t
0,0,4.088382876738518,5.883674869603729,10.0,0.0,0.0,0.0
1,1,4.779745914809393,4.997560834354995,10.0,0.0,0.0,0.0
2,2,5.706344073036732,5.9335131694140895,10.0,0.0,0.0,0.0
3,3,6.415721201655271,3.282179249753656,10.0,0.0,0.0,0.0
4,4,2.302539399803573,4.134345039487787,10.0,0.0,0.0,0.0
5,5,4.293094372761839,9.436774334659434,10.0,0.0,0.0,0.0
6,6,7.254895104605133,5.002352631065292,10.0,0.0,0.0,0.0
7,7,2.810673016642564,8.319563377600453,10.0,0.0,0.0,0.0
8,8,4.435684157342312,7.34453324917835,10.0,0.0,0.0,0.0
9,9,8.688497510091896,8.13987786934024,10.0,0.0,0.0,0.0
10,10,6.927074387611054,7.994314116071759,10.0,0.0,0.0,0.0
11,11,9.222429400268581,7.261801759311124,10.0,0.0,0.0,0.0
12,12,3.982262329059828,3.3959929798731388,10.0,0.0,0.0,0.0
13,13,0.4228201197568078,3.6002173253146603,10.0,0.0,0.0,0.0
14,14,7.099110939768517,1.222356370870128,10.0,0.0,0.0,0.0
15,15,3.256138161453527,6.495061328876007,10.0,0.0,0.0,0.0
16,16,8.079398775239017,3.9817466674053685,10.0,0.0,0.0,0.0
17,17,2.1504630180692588,6.7034359580369385,10.0,0.0,0.0,0.0
18,18,6.643867526593832,9.17967047972208,10.0,0.0,0.0,0.0
19,19,2.601196198426891,2.510547239523064,10.0,0.0,0.0,0.0
20,20,6.251325225823475,5.081517114535607,10.0,0.0,0.0,0.0
21,21,2.9820051775856116,5.151636555437912,10.0,0.0,0.0,0.0
22,22,4.900208863680923,3.950421263271137,10.0,0.0,0.0,0.0
23,23,5.924792525772714,7.660847441944037,10.0,0.0,0.0,0.0
24,24,9.276664302066441,3.976368261288898,10.0,0.0,0.0,0.0
25,0,4.088382876738518,5.883674869603729,10.0,0.0,0.0,0.0
26,1,4.779745914809393,4.997560834354995,10.0,0.0,0.0,0.0
27,2,5.706344073036732,5.9335131694140895,10.0,0.0,0.0,0.0
28,3,6.415721201655271,3.282179249753656,10.0,0.0,0.0,0.0
29,4,2.302539399803573,4.134345039487787,10.0,0.0,0.0,0.0
30,5,4.293094372761839,9.436774334659434,10.0,0.0,0.0,0.0
31,6,7.254895104605133,5.002352631065292,10.0,0.0,0.0,0.0
32,7,2.810673016642564,8.319563377600453,10.0,0.0,0.0,0.0
33,8,4.435684157342312,7.34453324917835,10.0,0.0,0.0,0.0
34,9,8.688497510091896,8.13987786934024,10.0,0.0,0.0,0.0
35,10,6.927074387611054,7.994314116071759,10.0,0.0,0.0,0.0
36,11,9.222429400268581,7.261801759311124,10.0,0.0,0.0,0.0
37,12,3.982262329059828,3.3959929798731388,10.0,0.0,0.0,0.0
38,13,0.4228201197568078,3.6002173253146603,10.0,0.0,0.0,0.0
39,14,7.099110939768517,1.222356370870128,10.0,0.0,0.0,0.0
40,15,3.256138161453527,6.495061328876007,10.0,0.0,0.0,0.0
41,16,8.079398775239017,3.9817466674053685,10.0,0.0,0.0,0.0
42,17,2.1504630180692588,6.7034359580369385,10.0,0.0,0.0,0.0
43,18,6.643867526593832,9.17967047972208,10.0,0.0,0.0,0.0
