,id,b_1,b_2,m,v_1,v_2,t
0,0,4.0102866023715995,5.087091213168507,10.0,0.0,0.0,0.0
1,1,4.617521017842414,2.5072924282672435,10.0,0.0,0.0,0.0
2,2,7.880406103873973,4.746164235324354,10.0,0.0,0.0,0.0
3,3,1.9496205937662872,6.582629996691375,10.0,0.0,0.0,0.0
4,4,6.325077778262668,4.463130024398905,10.0,0.0,0.0,0.0
5,5,5.823750390418193,5.637184267513141,10.0,0.0,0.0,0.0
6,6,5.9368801870029095,2.114726101035302,10.0,0.0,0.0,0.0
7,7,6.5411306132868825,3.1388622351615627,10.0,0.0,0.0,0.0
8,8,6.378858364095765,0.6569010176781562,10.0,0.0,0.0,0.0
9,9,7.241520713428219,7.0022880280661495,10.0,0.0,0.0,0.0
10,10,3.8571777884868954,0.46252066770917555,10.0,0.0,0.0,0.0
11,11,4.990132961593292,7.7779020302003214,10.0,0.0,0.0,0.0
12,12,4.04134879247358,6.375398158516986,10.0,0.0,0.0,0.0
13,13,1.3598184932714306,3.5790980429256267,10.0,0.0,0.0,0.0
14,14,5.109007237150217,3.6849895769780687,10.0,0.0,0.0,0.0
15,15,5.004176004585729,4.931554251366649,10.0,0.0,0.0,0.0
16,16,1.9528679055000278,1.205684854738704,10.0,0.0,0.0,0.0
17,17,6.794778821616742,6.099270249576965,10.0,0.0,0.0,0.0
18,18,2.7177317177218576,4.498421632419613,10.0,0.0,0.0,0.0
19,19,8.3993020680027,7.3497787514892305,10.0,0.0,0.0,0.0
20,20,0.9522191813307561,2.490899530589266,10.0,0.0,0.0,0.0
21,21,3.901100511877491,9.237442011955245,10.0,0.0,0.0,0.0
22,22,0.5416596268401683,6.435215122487997,10.0,0.0,0.0,0.0
23,23,5.330535274228039,9.84915757034882,10.0,0.0,0.0,0.0
24,24,9.655171690701692,6.1931303783086795,10.0,0.0,0.0,0.0
25,0,4.0102866023715995,5.087091213168507,10.0,0.0,0.0,0.0
26,1,4.617521017842414,2.5072924282672435,10.0,0.0,0.0,0.0
27,2,7.880406103873973,4.746164235324354,10.0,0.0,0.0,0.0
28,3,1.9496205937662872,6.582629996691375,10.0,0.0,0.0,0.0
29,4,6.325077778262668,4.463130024398905,10.0,0.0,0.0,0.0
30,5,5.823750390418193,5.637184267513141,10.0,0.0,0.0,0.0
31,6,5.9368801870029095,2.114726101035302,10.0,0.0,0.0,0.0
32,7,6.5411306132868825,3.1388622351615627,10.0,0.0,0.0,0.0
33,8,6.378858364095765,0.6569010176781562,10.0,0.0,0.0,0.0
34,9,7.241520713428219,7.0022880280661495,10.0,0.0,0.0,0.0
35,10,3.8571777884868954,0.46252066770917555,10.0,0.0,0.0,0.0
36,11,4.990132961593292,7.7779020302003214,10.0,0.0,0.0,0.0
37,12,4.04134879247358,6.375398158516986,10.0,0.0,0.0,0.0
38,13,1.3598184932714306,3.5790980429256267,10.0,0.0,0.0,0.0
39,14,5.109007237150217,3.6849895769780687,10.0,0.0,0.0,0.0
40,15,5.004176004585729,4.931554251366649,10.0,0.0,0.0,0.0
41,16,1.9528679055000278,1.205684854738704,10.0,0.0,0.0,0.0
42,17,6.794778821616742,6.099270249576965,10.0,0.0,0.0,0.0
43,18,2.7177317177218576,4.498421632419613,10.0,0.0,0.0,0.0
44,19,8.3993020680027,7.3497787514892305,10.0,0.0,0.0,0.0
45,20,0.9522191813307561,2.490899530589266,10.0,0.0,0.0,0.0
46,21,3.901100511877491,9.237442011955245,10.0,0.0,0.0,0.0
47,22,0.5416596268401683,6.435215122487997,10.0,0.0,0.0,0.0
48,23,5.330535274228039,9.84915757034882,10.0,0.0,0.0,0.0
49,24,9.655171690701692,6.1931303783086795,10.0,0.0,0.0,0.0
50,0,3.9698643503590954,5.038260789955435,10.0,-4.042225201250418,-4.883042321307254,0.1
51,1,4.575353291563015,2.4849013571874528,10.0,-4.216772627939886,-2.239107107979084,0.1
