,id,b_1,b_2,m,v_1,v_2,t
0,0,5.266163130295137,4.881616091964375,10.0,0.0,0.0,0.0
1,1,4.327053335297279,2.7970601218327147,10.0,0.0,0.0,0.0
2,2,6.023061508691431,3.842368929173877,10.0,0.0,0.0,0.0
3,3,5.5837258653939665,7.816172297843739,10.0,0.0,0.0,0.0
4,4,7.253098753654369,4.203636645769495,10.0,0.0,0.0,0.0
5,5,1.8751603068714195,1.4950553970309062,10.0,0.0,0.0,0.0
6,6,6.595028055216161,6.372969379088372,10.0,0.0,0.0,0.0
7,7,1.6054116376505712,3.3345209428150135,10.0,0.0,0.0,0.0
8,8,3.8341647443392626,7.239268959358097,10.0,0.0,0.0,0.0
9,9,9.843903440006061,5.811658610949077,10.0,0.0,0.0,0.0
10,10,2.3034834426963617,7.878300533487989,10.0,0.0,0.0,0.0
11,11,1.379894732279614,4.671819844667244,10.0,0.0,0.0,0.0
12,12,6.903112446389329,7.914052298205977,10.0,0.0,0.0,0.0
13,13,8.371970003083185,1.6244484644879416,10.0,0.0,0.0,0.0
14,14,7.75799894076294,3.249609267549622,10.0,0.0,0.0,0.0
15,0,5.266163130295137,4.881616091964375,10.0,0.0,0.0,0.0
16,1,4.327053335297279,2.7970601218327147,10.0,0.0,0.0,0.0
17,2,6.023061508691431,3.842368929173877,10.0,0.0,0.0,0.0
18,3,5.5837258653939665,7.816172297843739,10.0,0.0,0.0,0.0
19,4,7.253098753654369,4.203636645769495,10.0,0.0,0.0,0.0
20,5,1.8751603068714195,1.4950553970309062,10.0,0.0,0.0,0.0
21,6,6.595028055216161,6.372969379088372,10.0,0.0,0.0,0.0
22,7,1.6054116376505712,3.3345209428150135,10.0,0.0,0.0,0.0
23,8,3.8341647443392626,7.239268959358097,10.0,0.0,0.0,0.0
24,9,9.843903440006061,5.811658610949077,10.0,0.0,0.0,0.0
25,10,2.3034834426963617,7.878300533487989,10.0,0.0,0.0,0.0
26,11,1.379894732279614,4.671819844667244,10.0,0.0,0.0,0.0
27,12,6.903112446389329,7.914052298205977,10.0,0.0,0.0,0.0
28,13,8.371970003083185,1.6244484644879416,10.0,0.0,0.0,0.0
29,14,7.75799894076294,3.249609267549622,10.0,0.0,0.0,0.0
30,0,5.268559335137717,4.8789203188875465,10.0,0.23962048425800797,-0.2695773076828038,0.1
31,1,4.327320100264641,2.797361679814996,10.0,0.026676496736215274,0.03015579822811064,0.1
32,2,6.024619239570118,3.8458740626117396,10.0,0.15577308786868194,0.3505133437862814,0.1
33,3,5.586632749371816,7.815668828763581,10.0,0.2906883977849587,-0.05034690801582314,0.1
34,4,7.251679633661407,4.198739745114129,10.0,-0.14191199929618856,-0.489690065536615,0.1
35,5,1.875131529593754,1.495564641391662,10.0,-0.0028777277665518477,0.05092443607557012,0.1
36,6,6.5947056170536404,6.374268106512316,10.0,-0.03224381625201437,0.12987274239447757,0.1
37,7,1.6050852911586504,3.3367124032843445,10.0,-0.032634649192077654,0.21914604693310213,0.1
38,8,3.833867959242701,7.239714695113126,10.0,-0.029678509656157016,0.04457357550292591,0.1
39,9,9.843841923637655,5.811637838139139,10.0,-0.006151636840606479,-0.0020772809938295737,0.1
40,10,2.3043467659184964,7.877926871820079,10.0,0.08633232221347237,-0.03736616679100951,0.1
41,11,1.3803764404200431,4.669157639353785,10.0,0.04817081404291714,-0.2662205313459046,0.1
42,12,6.899822617738901,7.912578371390315,10.0,-0.3289828650427794,-0.14739268156620616,0.1
43,13,8.37168794412407,1.625160385561318,10.0,-0.028205895911592373,0.07119210733763216,0.1
44,14,7.755553195733477,3.253272196466363,10.0,-0.24457450294628558,0.36629289167409174,0.1
45,0,5.273396376549235,4.8734796378052625,10.0,0.4837041411518099,-0.5440681082284036,0.2
46,1,4.327851952489788,2.797964332851619,10.0,0.05318522251468873,0.0602653036623324,0.2
47,2,6.027762601909471,3.852927939938275,10.0,0.31433623393529353,0.7053877326535221,0.2
48,3,5.592520859773809,7.814661422419601,10.0,0.5888110401993263,-0.10074063439801743,0.2
49,4,7.248708501051546,4.189103286738887,10.0,-0.2971132609861528,-0.96364583752425,0.2
50,5,1.8750743002182446,1.496580717191197,10.0,-0.005722937550955629,0.10160757995350364,0.2
51,6,6.59405855349393,6.37688825467594,10.0,-0.06470635597104439,0.26201481636237967,0.2
52,7,1.604424173192779,3.341144994860532,10.0,-0.06611179658712141,0.44325915761873913,0.2
53,8,3.833266332698222,7.240606229440732,10.0,-0.06016265444791303,0.08915343276057874,0.2
54,9,9.843719027967825,5.811596323986007,10.0,-0.012289566982868516,-0.0041514153131700805,0.2
55,10,2.306077470239156,7.877178082292537,10.0,0.17307043206596545,-0.07487895275420017,0.2
56,11,1.3813478215533501,4.663785865394844,10.0,0.09713811333070754,-0.5371773958941646,0.2
57,12,6.893175054617124,7.909612050466332,10.0,-0.6647563121776818,-0.2966320923983442,0.2
58,13,8.371126153072524,1.6265768231204236,10.0,-0.05617910515449445,0.14164375591056919,0.2
59,14,7.7507211638000815,3.2604518230422523,10.0,-0.4832031933395591,0.7179626575889251,0.2
60,0,5.28076602371458,4.865194550817932,10.0,0.7369647165344793,-0.8285086987329775,0.30000000000000004
61,1,4.328645582630088,2.7988671649694,10.0,0.0793630140299702,0.0902832117780906,0.30000000000000004
62,2,6.0325466377158925,3.863617016956257,10.0,0.47840358064217514,1.068907701798203,0.30000000000000004
63,3,5.601543743172587,7.813148888550375,10.0,0.9022883398777608,-0.15125338692258006,0.30000000000000004
64,4,7.243854181846558,4.175156776813715,10.0,-0.4854319204987938,-1.39465099251719,0.30000000000000004
65,5,1.8749892732355824,1.498098772132431,10.0,-0.0085026982662205,0.1518054941234107,0.30000000000000004
66,6,6.593082343901471,6.3808762183388685,10.0,-0.0976209592459465,0.39879636629284215,0.30000000000000004
67,7,1.6034109050203211,3.3479211728169997,10.0,-0.10132681724579952,0.6776177956467845,0.30000000000000004
68,8,3.8323436504009103,7.241943743562073,10.0,-0.09226822973114085,0.13375141213416214,0.30000000000000004
69,9,9.84353502501575,5.8115341339497775,10.0,-0.018400295207484627,-0.006219003622932339,0.30000000000000004
70,10,2.3086837708495684,7.87605119513305,10.0,0.2606300610412445,-0.11268871594876587,0.30000000000000004
71,11,1.3828253291976373,4.655606708031062,10.0,0.14775076442872614,-0.8179157363781946,0.30000000000000004
72,12,6.883029318645918,7.905115490288081,10.0,-1.014573597120586,-0.4496560178251324,0.30000000000000004
73,13,8.370289082431029,1.6286835830249116,10.0,-0.08370706414947043,0.21067599044880256,0.30000000000000004
74,14,7.743685474849192,3.270742368839507,10.0,-0.7035688950889134,1.029054579725477,0.30000000000000004
75,0,5.290811832122548,4.853913651832059,10.0,1.0045808407967645,-1.128089898587322,0.4
76,1,4.329696145607952,2.8000688292418694,10.0,0.10505629778634053,0.12016642724693855,0.4
77,2,6.039051670927327,3.878068266527424,10.0,0.6505033211433975,1.4451249571166898,0.4
78,3,5.613943631594744,7.81112868588354,10.0,1.239988842215709,-0.2020202666834215,0.4
79,4,7.23642891040058,4.157868961960129,10.0,-0.7425271445978054,-1.7287814853585808,0.4
80,5,1.8748774405147977,1.5001114630340602,10.0,-0.011183272078482142,0.20126909016290845,0.4
81,6,6.591769800555054,6.386304222646763,10.0,-0.13125433464168687,0.5428004307894793,0.4
82,7,1.602018064864104,3.357202589487319,10.0,-0.13928401562171933,0.9281416670319447,0.4
83,8,3.8310753372633526,7.2437276519852505,10.0,-0.1268313137557862,0.17839084231776117,0.4
84,9,9.843290318050181,5.811451373529255,10.0,-0.024470696556830356,-0.008276042052305933,0.4
85,10,2.3121782445368555,7.874541660222774,10.0,0.34944736872872234,-0.150953491027597,0.4
86,11,1.3848349850811306,4.644465539063382,10.0,0.20096558834932848,-1.1141168967680455,0.4
87,12,6.8691634622455755,7.899029635058383,10.0,-1.3865856400343053,-0.6085855229697096,0.4
88,13,8.369182844231272,1.6314610795164277,10.0,-0.11062381997570078,0.27774964915160694,0.4
89,14,7.734907654631613,3.2832141742358036,10.0,-0.8777820217579457,1.2471805396296534,0.4
90,0,5.303734480956474,4.839434523165035,10.0,1.2922648833925963,-1.4479128667024108,0.5
91,1,4.330997413493935,2.801567586781196,10.0,0.13012678859833257,0.1498757539326661,0.5
92,2,6.047379908401621,3.8964431177619985,10.0,0.832823747429455,1.8374851234574308,0.5
93,3,5.630063777426957,7.808595567143924,10.0,1.6120145832212525,-0.2533118739616204,0.5
94,4,7.225115350143473,4.139172252175288,10.0,-1.1313560257107145,-1.8696709784840957,0.5
95,5,1.8747401428425785,1.502608882568823,10.0,-0.0137297672219143,0.24974195347628636,0.5
96,6,6.590110452622636,6.393273818778928,10.0,-0.16593479324174953,0.6969596132164897,0.5
97,7,1.6002065087057256,3.3692199710100903,10.0,-0.1811556158378392,1.2017381522771327,0.5
98,8,3.829428155105283,7.2459587844839985,10.0,-0.16471821580695006,0.2231132498747958,0.5
99,9,9.842985437783375,5.811348199975897,10.0,-0.03048802668074988,-0.010317355335798514,0.5
100,10,2.3165781501324054,7.872643226790545,10.0,0.4399905595549821,-0.18984334322296967,0.5
101,11,1.3874140442209488,4.6301411117532405,10.0,0.25790591398183726,-1.4324427310141687,0.5
102,12,6.851262546500151,7.891271527392418,10.0,-1.7900915745424317,-0.7758107665965166,0.5
103,13,8.367814344931762,1.6348868701795982,10.0,-0.13684992995089257,0.34257906631705715,0.5
104,14,7.72539962935976,3.295992344263461,10.0,-0.9508025271852136,1.2778170027657216,0.5
