id,b_1,b_2,m,v_1,v_2,t
     0.000,   537.815,   149.221,    10.000,     0.375,     0.899,     0.010
     1.000,   573.130,   379.735,    10.000,     0.500,     0.197,     0.010
     2.000,   294.164,   433.993,    10.000,     0.247,     0.084,     0.010
     3.000,   697.422,   464.200,    10.000,     0.368,     0.455,     0.010
     4.000,   402.610,   540.511,    10.000,     0.525,     0.401,     0.010
     5.000,    84.260,   408.790,    10.000,     0.478,     0.069,     0.010
     6.000,   353.100,   303.563,    10.000,     0.530,     0.864,     0.010
     7.000,   435.135,   334.187,    10.000,     0.836,     0.672,     0.010
     8.000,   362.939,    26.548,    10.000,     0.108,     0.342,     0.010
     9.000,   691.174,   645.337,    10.000,     0.577,     0.388,     0.010
    10.000,   353.871,   701.262,    10.000,     0.144,     0.058,     0.010
    11.000,   720.962,   262.130,    10.000,     0.329,     0.891,     0.010
    12.000,   342.462,   576.863,    10.000,     0.441,     0.494,     0.010
    13.000,   559.740,   110.995,    10.000,     0.473,     0.254,     0.010
    14.000,   547.206,   612.676,    10.000,     0.978,     0.602,     0.010
    15.000,   574.245,   492.357,    10.000,     0.221,     0.485,     0.010
    16.000,   654.949,   182.188,    10.000,     0.373,     0.231,     0.010
    17.000,   706.550,   230.380,    10.000,     0.629,     0.155,     0.010
    18.000,   289.928,   666.052,    10.000,     0.900,     0.408,     0.010
    19.000,   245.111,   516.221,    10.000,     0.379,     0.289,     0.010
     0.000,   537.819,   149.230,    10.000,     0.374,     0.899,     0.020
     1.000,   573.135,   379.737,    10.000,     0.500,     0.197,     0.020
     2.000,   294.166,   433.994,    10.000,     0.247,     0.083,     0.020
     3.000,   697.426,   464.205,    10.000,     0.367,     0.455,     0.020
     4.000,   402.616,   540.515,    10.000,     0.524,     0.400,     0.020
     5.000,    84.265,   408.791,    10.000,     0.478,     0.069,     0.020
     6.000,   353.105,   303.572,    10.000,     0.530,     0.864,     0.020
     7.000,   435.143,   334.193,    10.000,     0.836,     0.671,     0.020
     8.000,   362.941,    26.551,    10.000,     0.107,     0.342,     0.020
     9.000,   691.179,   645.340,    10.000,     0.576,     0.387,     0.020
    10.000,   353.872,   701.263,    10.000,     0.143,     0.057,     0.020
    11.000,   720.966,   262.139,    10.000,     0.328,     0.890,     0.020
    12.000,   342.467,   576.868,    10.000,     0.441,     0.493,     0.020
    13.000,   559.745,   110.998,    10.000,     0.473,     0.254,     0.020
    14.000,   547.216,   612.682,    10.000,     0.977,     0.602,     0.020
    15.000,   574.248,   492.361,    10.000,     0.221,     0.484,     0.020
    16.000,   654.953,   182.190,    10.000,     0.372,     0.231,     0.020
    17.000,   706.556,   230.382,    10.000,     0.628,     0.155,     0.020
    18.000,   289.937,   666.056,    10.000,     0.900,     0.407,     0.020
    19.000,   245.115,   516.224,    10.000,     0.379,     0.289,     0.020
     0.000,   537.823,   149.239,    10.000,     0.374,     0.899,     0.030
     1.000,   573.140,   379.739,    10.000,     0.499,     0.196,     0.030
     2.000,   294.169,   433.995,    10.000,     0.246,     0.083,     0.030
     3.000,   697.429,   464.209,    10.000,     0.367,     0.454,     0.030
     4.000,   402.621,   540.519,    10.000,     0.524,     0.399,     0.030
     5.000,    84.269,   408.791,    10.000,     0.477,     0.068,     0.030
     6.000,   353.110,   303.581,    10.000,     0.530,     0.864,     0.030
     7.000,   435.152,   334.200,    10.000,     0.836,     0.671,     0.030
     8.000,   362.942,    26.555,    10.000,     0.107,     0.342,     0.030
     9.000,   691.185,   645.344,    10.000,     0.575,     0.387,     0.030
    10.000,   353.873,   701.263,    10.000,     0.143,     0.057,     0.030
    11.000,   720.969,   262.148,    10.000,     0.327,     0.890,     0.030
    12.000,   342.471,   576.873,    10.000,     0.441,     0.492,     0.030
    13.000,   559.749,   111.000,    10.000,     0.472,     0.254,     0.030
    14.000,   547.225,   612.688,    10.000,     0.977,     0.601,     0.030
    15.000,   574.250,   492.366,    10.000,     0.220,     0.484,     0.030
    16.000,   654.957,   182.193,    10.000,     0.372,     0.231,     0.030
    17.000,   706.562,   230.383,    10.000,     0.627,     0.155,     0.030
    18.000,   289.946,   666.060,    10.000,     0.900,     0.406,     0.030
    19.000,   245.119,   516.227,    10.000,     0.379,     0.288,     0.030
     0.000,   537.826,   149.248,    10.000,     0.373,     0.899,     0.040
     1.000,   573.145,   379.741,    10.000,     0.499,     0.196,     0.040
     2.000,   294.171,   433.996,    10.000,     0.246,     0.082,     0.040
     3.000,   697.433,   464.214,    10.000,     0.366,     0.454,     0.040
     4.000,   402.626,   540.523,    10.000,     0.523,     0.399,     0.040
     5.000,    84.274,   408.792,    10.000,     0.477,     0.068,     0.040
     6.000,   353.115,   303.589,    10.000,     0.529,     0.863,     0.040
     7.000,   435.160,   334.207,    10.000,     0.835,     0.671,     0.040
     8.000,   362.943,    26.558,    10.000,     0.107,     0.342,     0.040
     9.000,   691.191,   645.348,    10.000,     0.574,     0.386,     0.040
    10.000,   353.875,   701.264,    10.000,     0.143,     0.056,     0.040
    11.000,   720.972,   262.157,    10.000,     0.327,     0.890,     0.040
    12.000,   342.475,   576.878,    10.000,     0.440,     0.492,     0.040
    13.000,   559.754,   111.003,    10.000,     0.472,     0.253,     0.040
    14.000,   547.235,   612.694,    10.000,     0.976,     0.600,     0.040
    15.000,   574.252,   492.371,    10.000,     0.220,     0.483,     0.040
    16.000,   654.960,   182.195,    10.000,     0.371,     0.230,     0.040
    17.000,   706.569,   230.385,    10.000,     0.627,     0.155,     0.040
    18.000,   289.955,   666.064,    10.000,     0.899,     0.406,     0.040
    19.000,   245.122,   516.230,    10.000,     0.379,     0.288,     0.040
     0.000,   537.830,   149.257,    10.000,     0.373,     0.899,     0.050
     1.000,   573.150,   379.743,    10.000,     0.498,     0.196,     0.050
     2.000,   294.174,   433.997,    10.000,     0.246,     0.082,     0.050
     3.000,   697.437,   464.218,    10.000,     0.365,     0.453,     0.050
     4.000,   402.631,   540.527,    10.000,     0.523,     0.398,     0.050
     5.000,    84.279,   408.793,    10.000,     0.477,     0.068,     0.050
     6.000,   353.121,   303.598,    10.000,     0.529,     0.863,     0.050
     7.000,   435.168,   334.213,    10.000,     0.835,     0.670,     0.050
     8.000,   362.944,    26.561,    10.000,     0.106,     0.342,     0.050
     9.000,   691.197,   645.352,    10.000,     0.574,     0.385,     0.050
    10.000,   353.876,   701.264,    10.000,     0.142,     0.055,     0.050
    11.000,   720.975,   262.165,    10.000,     0.326,     0.889,     0.050
    12.000,   342.480,   576.883,    10.000,     0.440,     0.491,     0.050
    13.000,   559.759,   111.005,    10.000,     0.471,     0.253,     0.050
    14.000,   547.245,   612.700,    10.000,     0.976,     0.600,     0.050
    15.000,   574.254,   492.376,    10.000,     0.219,     0.483,     0.050
    16.000,   654.964,   182.197,    10.000,     0.370,     0.230,     0.050
    17.000,   706.575,   230.386,    10.000,     0.626,     0.154,     0.050
    18.000,   289.964,   666.068,    10.000,     0.899,     0.405,     0.050
    19.000,   245.126,   516.233,    10.000,     0.378,     0.287,     0.050
     0.000,   537.834,   149.266,    10.000,     0.372,     0.899,     0.060
     1.000,   573.155,   379.745,    10.000,     0.497,     0.195,     0.060
     2.000,   294.176,   433.997,    10.000,     0.246,     0.082,     0.060
     3.000,   697.440,   464.223,    10.000,     0.365,     0.453,     0.060
     4.000,   402.636,   540.531,    10.000,     0.523,     0.398,     0.060
     5.000,    84.284,   408.793,    10.000,     0.477,     0.067,     0.060
     6.000,   353.126,   303.607,    10.000,     0.529,     0.863,     0.060
     7.000,   435.177,   334.220,    10.000,     0.834,     0.670,     0.060
     8.000,   362.945,    26.565,    10.000,     0.106,     0.342,     0.060
     9.000,   691.202,   645.356,    10.000,     0.573,     0.385,     0.060
    10.000,   353.878,   701.265,    10.000,     0.142,     0.055,     0.060
    11.000,   720.979,   262.174,    10.000,     0.325,     0.889,     0.060
    12.000,   342.484,   576.888,    10.000,     0.440,     0.491,     0.060
    13.000,   559.763,   111.008,    10.000,     0.471,     0.253,     0.060
    14.000,   547.255,   612.706,    10.000,     0.975,     0.599,     0.060
