id,b_1,b_2,m,v_1,v_2,t
     0.000,   673.479,   460.820,    10.000,     0.170,     0.700,     0.010
     1.000,   444.484,   294.550,    10.000,     0.283,     0.924,     0.010
     2.000,   324.648,   573.585,    10.000,     0.081,     0.284,     0.010
     3.000,    60.779,   381.317,    10.000,     0.377,     0.592,     0.010
     4.000,   453.757,   333.568,    10.000,     0.461,     0.604,     0.010
     5.000,   155.697,   174.165,    10.000,     0.827,     0.600,     0.010
     6.000,   519.834,    56.568,    10.000,     0.304,     0.946,     0.010
     7.000,   477.312,   652.772,    10.000,     0.365,     0.566,     0.010
     8.000,   747.846,   230.464,    10.000,     0.076,     0.560,     0.010
     9.000,   671.640,   201.561,    10.000,     0.565,     0.074,     0.010
    10.000,   317.199,    99.406,    10.000,     0.386,     0.108,     0.010
    11.000,   610.776,   421.424,    10.000,     0.249,     0.482,     0.010
    12.000,   378.091,   359.782,    10.000,     0.786,     0.770,     0.010
    13.000,   273.813,   512.257,    10.000,     0.763,     0.663,     0.010
    14.000,   264.314,   253.179,    10.000,     0.840,     0.312,     0.010
    15.000,   323.652,   491.805,    10.000,     0.343,     0.971,     0.010
    16.000,   353.094,   673.294,    10.000,     0.544,     0.920,     0.010
    17.000,   559.153,   728.028,    10.000,     0.662,     0.672,     0.010
    18.000,   508.839,   122.193,    10.000,     0.478,     0.361,     0.010
    19.000,   678.858,   613.519,    10.000,     0.900,     0.275,     0.010
     0.000,   673.481,   460.827,    10.000,     0.169,     0.700,     0.020
     1.000,   444.487,   294.559,    10.000,     0.283,     0.923,     0.020
     2.000,   324.649,   573.588,    10.000,     0.081,     0.283,     0.020
     3.000,    60.783,   381.323,    10.000,     0.377,     0.591,     0.020
     4.000,   453.761,   333.574,    10.000,     0.461,     0.603,     0.020
     5.000,   155.706,   174.171,    10.000,     0.827,     0.600,     0.020
     6.000,   519.837,    56.577,    10.000,     0.304,     0.946,     0.020
     7.000,   477.315,   652.777,    10.000,     0.365,     0.565,     0.020
     8.000,   747.847,   230.470,    10.000,     0.076,     0.560,     0.020
     9.000,   671.646,   201.562,    10.000,     0.564,     0.074,     0.020
    10.000,   317.203,    99.407,    10.000,     0.386,     0.108,     0.020
    11.000,   610.778,   421.429,    10.000,     0.248,     0.481,     0.020
    12.000,   378.099,   359.790,    10.000,     0.786,     0.770,     0.020
    13.000,   273.821,   512.264,    10.000,     0.762,     0.662,     0.020
    14.000,   264.322,   253.182,    10.000,     0.840,     0.312,     0.020
