id,b_1,b_2,m,v_1,v_2,t
     0.000,   398.071,   406.360,    10.000,     0.796,     0.881,     0.010
     1.000,   539.520,   203.476,    10.000,     0.346,     0.823,     0.010
     2.000,   518.081,   562.023,    10.000,     0.586,     0.875,     0.010
     3.000,   302.112,   264.253,    10.000,     0.348,     0.468,     0.010
     4.000,   273.890,   306.023,    10.000,     0.509,     0.989,     0.010
     5.000,   269.328,   225.431,    10.000,     0.459,     0.193,     0.010
     6.000,   376.913,   363.208,    10.000,     0.645,     0.905,     0.010
     7.000,   340.821,   711.744,    10.000,     0.961,     0.700,     0.010
     8.000,   480.392,   475.818,    10.000,     0.123,     0.661,     0.010
     9.000,   546.267,   771.059,    10.000,     0.479,     0.568,     0.010
    10.000,   347.549,   634.545,    10.000,     0.572,     0.515,     0.010
    11.000,   455.537,   432.052,    10.000,     0.283,     0.864,     0.010
    12.000,   486.327,   146.613,    10.000,     0.325,     0.464,     0.010
    13.000,   299.947,   509.291,    10.000,     0.992,     0.399,     0.010
    14.000,   338.964,   533.159,    10.000,     0.748,     0.387,     0.010
    15.000,   570.549,   591.170,    10.000,     0.223,     0.265,     0.010
    16.000,   384.426,    77.209,    10.000,     0.115,     0.490,     0.010
    17.000,   208.179,   338.307,    10.000,     0.595,     0.665,     0.010
    18.000,   409.985,    12.054,    10.000,     0.647,     0.435,     0.010
    19.000,   711.781,   383.517,    10.000,     0.956,     0.921,     0.010
     0.000,   398.079,   406.369,    10.000,     0.795,     0.881,     0.020
     1.000,   539.524,   203.484,    10.000,     0.346,     0.822,     0.020
     2.000,   518.087,   562.032,    10.000,     0.585,     0.875,     0.020
     3.000,   302.116,   264.257,    10.000,     0.348,     0.468,     0.020
     4.000,   273.895,   306.033,    10.000,     0.508,     0.989,     0.020
     5.000,   269.333,   225.433,    10.000,     0.459,     0.193,     0.020
     6.000,   376.920,   363.217,    10.000,     0.645,     0.905,     0.020
     7.000,   340.831,   711.751,    10.000,     0.960,     0.699,     0.020
     8.000,   480.393,   475.825,    10.000,     0.122,     0.660,     0.020
     9.000,   546.272,   771.065,    10.000,     0.478,     0.567,     0.020
    10.000,   347.554,   634.550,    10.000,     0.572,     0.514,     0.020
    11.000,   455.540,   432.061,    10.000,     0.282,     0.864,     0.020
    12.000,   486.330,   146.618,    10.000,     0.325,     0.464,     0.020
    13.000,   299.957,   509.295,    10.000,     0.991,     0.399,     0.020
    14.000,   338.971,   533.163,    10.000,     0.748,     0.386,     0.020
    15.000,   570.552,   591.173,    10.000,     0.222,     0.264,     0.020
    16.000,   384.427,    77.214,    10.000,     0.115,     0.490,     0.020
    17.000,   208.185,   338.314,    10.000,     0.595,     0.665,     0.020
    18.000,   409.991,    12.058,    10.000,     0.646,     0.435,     0.020
    19.000,   711.791,   383.526,    10.000,     0.955,     0.920,     0.020
     0.000,   398.087,   406.377,    10.000,     0.795,     0.880,     0.030
     1.000,   539.527,   203.493,    10.000,     0.345,     0.822,     0.030
     2.000,   518.093,   562.041,    10.000,     0.585,     0.874,     0.030
     3.000,   302.119,   264.262,    10.000,     0.347,     0.468,     0.030
     4.000,   273.900,   306.043,    10.000,     0.508,     0.988,     0.030
     5.000,   269.337,   225.435,    10.000,     0.459,     0.193,     0.030
     6.000,   376.926,   363.227,    10.000,     0.645,     0.905,     0.030
     7.000,   340.840,   711.758,    10.000,     0.960,     0.699,     0.030
     8.000,   480.394,   475.831,    10.000,     0.122,     0.660,     0.030
     9.000,   546.277,   771.071,    10.000,     0.478,     0.566,     0.030
    10.000,   347.560,   634.555,    10.000,     0.571,     0.514,     0.030
    11.000,   455.543,   432.070,    10.000,     0.282,     0.863,     0.030
    12.000,   486.334,   146.622,    10.000,     0.324,     0.464,     0.030
    13.000,   299.967,   509.299,    10.000,     0.991,     0.398,     0.030
    14.000,   338.979,   533.166,    10.000,     0.748,     0.386,     0.030
    15.000,   570.554,   591.175,    10.000,     0.222,     0.263,     0.030
    16.000,   384.429,    77.219,    10.000,     0.114,     0.490,     0.030
    17.000,   208.191,   338.321,    10.000,     0.595,     0.664,     0.030
    18.000,   409.998,    12.062,    10.000,     0.646,     0.435,     0.030
    19.000,   711.800,   383.535,    10.000,     0.954,     0.920,     0.030
     0.000,   398.095,   406.386,    10.000,     0.795,     0.880,     0.040
     1.000,   539.530,   203.501,    10.000,     0.345,     0.822,     0.040
     2.000,   518.098,   562.049,    10.000,     0.584,     0.874,     0.040
     3.000,   302.123,   264.267,    10.000,     0.347,     0.468,     0.040
     4.000,   273.905,   306.053,    10.000,     0.508,     0.988,     0.040
     5.000,   269.342,   225.437,    10.000,     0.458,     0.192,     0.040
     6.000,   376.933,   363.236,    10.000,     0.644,     0.904,     0.040
     7.000,   340.850,   711.765,    10.000,     0.960,     0.698,     0.040
     8.000,   480.395,   475.838,    10.000,     0.121,     0.659,     0.040
     9.000,   546.282,   771.076,    10.000,     0.477,     0.566,     0.040
    10.000,   347.566,   634.560,    10.000,     0.571,     0.513,     0.040
    11.000,   455.546,   432.078,    10.000,     0.281,     0.863,     0.040
    12.000,   486.337,   146.627,    10.000,     0.324,     0.464,     0.040
    13.000,   299.977,   509.303,    10.000,     0.991,     0.398,     0.040
    14.000,   338.986,   533.170,    10.000,     0.747,     0.385,     0.040
    15.000,   570.556,   591.178,    10.000,     0.221,     0.263,     0.040
    16.000,   384.430,    77.224,    10.000,     0.114,     0.489,     0.040
    17.000,   208.197,   338.327,    10.000,     0.595,     0.664,     0.040
    18.000,   410.004,    12.067,    10.000,     0.645,     0.435,     0.040
    19.000,   711.810,   383.544,    10.000,     0.953,     0.920,     0.040
     0.000,   398.102,   406.395,    10.000,     0.794,     0.879,     0.050
     1.000,   539.534,   203.509,    10.000,     0.344,     0.822,     0.050
     2.000,   518.104,   562.058,    10.000,     0.584,     0.873,     0.050
     3.000,   302.126,   264.271,    10.000,     0.347,     0.467,     0.050
     4.000,   273.910,   306.063,    10.000,     0.507,     0.988,     0.050
     5.000,   269.346,   225.439,    10.000,     0.458,     0.192,     0.050
     6.000,   376.939,   363.245,    10.000,     0.644,     0.904,     0.050
     7.000,   340.860,   711.772,    10.000,     0.959,     0.697,     0.050
     8.000,   480.397,   475.844,    10.000,     0.121,     0.659,     0.050
     9.000,   546.286,   771.082,    10.000,     0.477,     0.565,     0.050
    10.000,   347.571,   634.566,    10.000,     0.571,     0.513,     0.050
    11.000,   455.549,   432.087,    10.000,     0.281,     0.862,     0.050
    12.000,   486.340,   146.632,    10.000,     0.323,     0.464,     0.050
    13.000,   299.986,   509.307,    10.000,     0.991,     0.397,     0.050
    14.000,   338.994,   533.174,    10.000,     0.747,     0.385,     0.050
    15.000,   570.558,   591.181,    10.000,     0.220,     0.262,     0.050
    16.000,   384.431,    77.229,    10.000,     0.113,     0.489,     0.050
    17.000,   208.203,   338.334,    10.000,     0.595,     0.664,     0.050
    18.000,   410.010,    12.071,    10.000,     0.645,     0.435,     0.050
    19.000,   711.819,   383.554,    10.000,     0.953,     0.919,     0.050
     0.000,   398.110,   406.404,    10.000,     0.794,     0.879,     0.060
     1.000,   539.537,   203.517,    10.000,     0.343,     0.821,     0.060
     2.000,   518.110,   562.067,    10.000,     0.583,     0.872,     0.060
     3.000,   302.130,   264.276,    10.000,     0.346,     0.467,     0.060
     4.000,   273.915,   306.072,    10.000,     0.507,     0.987,     0.060
     5.000,   269.351,   225.441,    10.000,     0.458,     0.192,     0.060
     6.000,   376.946,   363.254,    10.000,     0.644,     0.904,     0.060
     7.000,   340.869,   711.779,    10.000,     0.959,     0.696,     0.060
     8.000,   480.398,   475.851,    10.000,     0.120,     0.658,     0.060
     9.000,   546.291,   771.087,    10.000,     0.476,     0.564,     0.060
    10.000,   347.577,   634.571,    10.000,     0.570,     0.512,     0.060
    11.000,   455.551,   432.096,    10.000,     0.280,     0.862,     0.060
    12.000,   486.343,   146.636,    10.000,     0.323,     0.464,     0.060
    13.000,   299.996,   509.311,    10.000,     0.990,     0.397,     0.060
    14.000,   339.001,   533.178,    10.000,     0.747,     0.384,     0.060
    15.000,   570.560,   591.183,    10.000,     0.220,     0.262,     0.060
    16.000,   384.432,    77.234,    10.000,     0.113,     0.489,     0.060
    17.000,   208.209,   338.341,    10.000,     0.594,     0.663,     0.060
    18.000,   410.017,    12.075,    10.000,     0.645,     0.435,     0.060
    19.000,   711.829,   383.563,    10.000,     0.952,     0.919,     0.060
     0.000,   398.118,   406.413,    10.000,     0.793,     0.879,     0.070
     1.000,   539.541,   203.525,    10.000,     0.343,     0.821,     0.070
     2.000,   518.116,   562.076,    10.000,     0.583,     0.872,     0.070
     3.000,   302.133,   264.281,    10.000,     0.346,     0.467,     0.070
     4.000,   273.920,   306.082,    10.000,     0.507,     0.987,     0.070
     5.000,   269.355,   225.443,    10.000,     0.457,     0.192,     0.070
     6.000,   376.952,   363.263,    10.000,     0.643,     0.903,     0.070
     7.000,   340.879,   711.786,    10.000,     0.959,     0.696,     0.070
     8.000,   480.399,   475.858,    10.000,     0.120,     0.658,     0.070
     9.000,   546.296,   771.093,    10.000,     0.476,     0.563,     0.070
    10.000,   347.583,   634.576,    10.000,     0.570,     0.511,     0.070
    11.000,   455.554,   432.104,    10.000,     0.280,     0.862,     0.070
    12.000,   486.347,   146.641,    10.000,     0.322,     0.464,     0.070
    13.000,   300.006,   509.315,    10.000,     0.990,     0.396,     0.070
    14.000,   339.009,   533.182,    10.000,     0.746,     0.383,     0.070
    15.000,   570.563,   591.186,    10.000,     0.219,     0.261,     0.070
    16.000,   384.433,    77.239,    10.000,     0.113,     0.489,     0.070
    17.000,   208.215,   338.347,    10.000,     0.594,     0.663,     0.070
    18.000,   410.023,    12.080,    10.000,     0.644,     0.435,     0.070
    19.000,   711.838,   383.572,    10.000,     0.951,     0.918,     0.070
     0.000,   398.126,   406.421,    10.000,     0.793,     0.878,     0.080
     1.000,   539.544,   203.534,    10.000,     0.342,     0.821,     0.080
     2.000,   518.122,   562.084,    10.000,     0.582,     0.871,     0.080
     3.000,   302.137,   264.285,    10.000,     0.346,     0.467,     0.080
     4.000,   273.925,   306.092,    10.000,     0.507,     0.987,     0.080
     5.000,   269.360,   225.444,    10.000,     0.457,     0.191,     0.080
     6.000,   376.958,   363.272,    10.000,     0.643,     0.903,     0.080
     7.000,   340.888,   711.793,    10.000,     0.958,     0.695,     0.080
     8.000,   480.400,   475.864,    10.000,     0.119,     0.657,     0.080
     9.000,   546.301,   771.099,    10.000,     0.475,     0.563,     0.080
    10.000,   347.589,   634.581,    10.000,     0.570,     0.511,     0.080
    11.000,   455.557,   432.113,    10.000,     0.280,     0.861,     0.080
    12.000,   486.350,   146.645,    10.000,     0.322,     0.463,     0.080
    13.000,   300.016,   509.319,    10.000,     0.990,     0.396,     0.080
    14.000,   339.016,   533.186,    10.000,     0.746,     0.383,     0.080
    15.000,   570.565,   591.188,    10.000,     0.219,     0.261,     0.080
    16.000,   384.434,    77.243,    10.000,     0.112,     0.489,     0.080
    17.000,   208.221,   338.354,    10.000,     0.594,     0.663,     0.080
    18.000,   410.030,    12.084,    10.000,     0.644,     0.435,     0.080
    19.000,   711.848,   383.581,    10.000,     0.951,     0.918,     0.080
     0.000,   398.134,   406.430,    10.000,     0.793,     0.878,     0.090
     1.000,   539.548,   203.542,    10.000,     0.342,     0.821,     0.090
     2.000,   518.128,   562.093,    10.000,     0.582,     0.871,     0.090
     3.000,   302.140,   264.290,    10.000,     0.346,     0.466,     0.090
     4.000,   273.930,   306.102,    10.000,     0.506,     0.986,     0.090
     5.000,   269.365,   225.446,    10.000,     0.457,     0.191,     0.090
