id,b_1,b_2,m,v_1,v_2,t
     0.000,   179.840,   247.832,    10.000,     0.527,     0.456,     0.010
     1.000,   234.105,   147.876,    10.000,     0.832,     0.185,     0.010
     2.000,   713.164,   211.084,    10.000,     0.307,     0.415,     0.010
     3.000,   560.227,   353.725,    10.000,     0.682,     0.117,     0.010
     4.000,   381.639,   378.690,    10.000,     0.286,     0.643,     0.010
     5.000,   685.631,   173.178,    10.000,     0.825,     0.051,     0.010
     6.000,   357.468,   437.997,    10.000,     0.691,     0.080,     0.010
     7.000,   474.347,   463.475,    10.000,     0.529,     0.130,     0.010
     8.000,   448.863,   403.776,    10.000,     0.501,     0.468,     0.010
     9.000,   336.730,   765.326,    10.000,     0.027,     0.722,     0.010
    10.000,   141.610,   582.307,    10.000,     0.411,     0.954,     0.010
    11.000,    86.956,   604.364,    10.000,     0.537,     0.268,     0.010
    12.000,   433.965,   314.219,    10.000,     0.961,     0.037,     0.010
    13.000,   685.295,   283.363,    10.000,     0.154,     0.578,     0.010
    14.000,   347.066,   702.956,    10.000,     0.872,     0.535,     0.010
    15.000,   308.069,    34.416,    10.000,     0.369,     0.886,     0.010
    16.000,   244.232,   502.263,    10.000,     0.856,     0.451,     0.010
    17.000,   606.330,    95.538,    10.000,     0.209,     0.132,     0.010
    18.000,   482.492,    61.630,    10.000,     0.052,     0.348,     0.010
    19.000,   302.169,   543.679,    10.000,     0.606,     0.698,     0.010
     0.000,   179.845,   247.837,    10.000,     0.527,     0.456,     0.020
     1.000,   234.113,   147.878,    10.000,     0.832,     0.185,     0.020
     2.000,   713.167,   211.088,    10.000,     0.307,     0.415,     0.020
     3.000,   560.234,   353.726,    10.000,     0.681,     0.117,     0.020
     4.000,   381.642,   378.696,    10.000,     0.285,     0.643,     0.020
     5.000,   685.639,   173.179,    10.000,     0.824,     0.051,     0.020
     6.000,   357.475,   437.998,    10.000,     0.691,     0.079,     0.020
     7.000,   474.352,   463.476,    10.000,     0.528,     0.129,     0.020
     8.000,   448.868,   403.781,    10.000,     0.501,     0.467,     0.020
     9.000,   336.730,   765.333,    10.000,     0.026,     0.721,     0.020
    10.000,   141.614,   582.317,    10.000,     0.411,     0.954,     0.020
    11.000,    86.961,   604.367,    10.000,     0.537,     0.267,     0.020
    12.000,   433.975,   314.219,    10.000,     0.961,     0.037,     0.020
    13.000,   685.296,   283.369,    10.000,     0.153,     0.578,     0.020
    14.000,   347.075,   702.961,    10.000,     0.871,     0.534,     0.020
    15.000,   308.072,    34.425,    10.000,     0.369,     0.886,     0.020
    16.000,   244.241,   502.268,    10.000,     0.856,     0.450,     0.020
    17.000,   606.332,    95.539,    10.000,     0.208,     0.132,     0.020
    18.000,   482.492,    61.634,    10.000,     0.051,     0.348,     0.020
    19.000,   302.175,   543.686,    10.000,     0.605,     0.697,     0.020
     0.000,   179.851,   247.841,    10.000,     0.527,     0.456,     0.030
     1.000,   234.121,   147.879,    10.000,     0.831,     0.185,     0.030
     2.000,   713.170,   211.093,    10.000,     0.306,     0.414,     0.030
     3.000,   560.240,   353.727,    10.000,     0.681,     0.116,     0.030
     4.000,   381.645,   378.703,    10.000,     0.285,     0.642,     0.030
     5.000,   685.647,   173.179,    10.000,     0.823,     0.051,     0.030
     6.000,   357.482,   437.999,    10.000,     0.691,     0.079,     0.030
     7.000,   474.358,   463.477,    10.000,     0.528,     0.129,     0.030
     8.000,   448.873,   403.786,    10.000,     0.500,     0.467,     0.030
     9.000,   336.730,   765.340,    10.000,     0.026,     0.720,     0.030
    10.000,   141.619,   582.326,    10.000,     0.411,     0.953,     0.030
    11.000,    86.967,   604.370,    10.000,     0.536,     0.266,     0.030
    12.000,   433.984,   314.220,    10.000,     0.960,     0.037,     0.030
    13.000,   685.298,   283.375,    10.000,     0.153,     0.577,     0.030
    14.000,   347.084,   702.966,    10.000,     0.871,     0.533,     0.030
    15.000,   308.076,    34.434,    10.000,     0.368,     0.886,     0.030
    16.000,   244.249,   502.272,    10.000,     0.856,     0.450,     0.030
    17.000,   606.334,    95.540,    10.000,     0.208,     0.132,     0.030
    18.000,   482.493,    61.637,    10.000,     0.051,     0.348,     0.030
    19.000,   302.181,   543.693,    10.000,     0.605,     0.697,     0.030
     0.000,   179.856,   247.846,    10.000,     0.527,     0.455,     0.040
     1.000,   234.130,   147.881,    10.000,     0.831,     0.184,     0.040
     2.000,   713.174,   211.097,    10.000,     0.305,     0.414,     0.040
     3.000,   560.247,   353.728,    10.000,     0.680,     0.116,     0.040
     4.000,   381.647,   378.709,    10.000,     0.285,     0.642,     0.040
     5.000,   685.655,   173.180,    10.000,     0.823,     0.051,     0.040
     6.000,   357.489,   438.000,    10.000,     0.690,     0.079,     0.040
     7.000,   474.363,   463.479,    10.000,     0.527,     0.128,     0.040
     8.000,   448.878,   403.790,    10.000,     0.500,     0.466,     0.040
     9.000,   336.731,   765.347,    10.000,     0.026,     0.719,     0.040
    10.000,   141.623,   582.336,    10.000,     0.410,     0.952,     0.040
    11.000,    86.972,   604.372,    10.000,     0.536,     0.266,     0.040
    12.000,   433.994,   314.220,    10.000,     0.960,     0.036,     0.040
    13.000,   685.299,   283.380,    10.000,     0.152,     0.577,     0.040
    14.000,   347.093,   702.972,    10.000,     0.871,     0.532,     0.040
    15.000,   308.080,    34.443,    10.000,     0.368,     0.886,     0.040
    16.000,   244.258,   502.277,    10.000,     0.855,     0.449,     0.040
    17.000,   606.336,    95.542,    10.000,     0.207,     0.132,     0.040
    18.000,   482.493,    61.640,    10.000,     0.050,     0.348,     0.040
    19.000,   302.187,   543.700,    10.000,     0.605,     0.696,     0.040
     0.000,   179.861,   247.850,    10.000,     0.527,     0.455,     0.050
     1.000,   234.138,   147.883,    10.000,     0.831,     0.184,     0.050
     2.000,   713.177,   211.101,    10.000,     0.305,     0.414,     0.050
     3.000,   560.254,   353.729,    10.000,     0.680,     0.116,     0.050
     4.000,   381.650,   378.716,    10.000,     0.284,     0.641,     0.050
     5.000,   685.664,   173.180,    10.000,     0.822,     0.051,     0.050
     6.000,   357.496,   438.000,    10.000,     0.690,     0.078,     0.050
     7.000,   474.368,   463.480,    10.000,     0.527,     0.128,     0.050
     8.000,   448.883,   403.795,    10.000,     0.499,     0.466,     0.050
     9.000,   336.731,   765.355,    10.000,     0.025,     0.719,     0.050
    10.000,   141.627,   582.345,    10.000,     0.410,     0.952,     0.050
    11.000,    86.977,   604.375,    10.000,     0.536,     0.265,     0.050
    12.000,   434.003,   314.220,    10.000,     0.959,     0.036,     0.050
    13.000,   685.301,   283.386,    10.000,     0.151,     0.577,     0.050
    14.000,   347.101,   702.977,    10.000,     0.870,     0.532,     0.050
    15.000,   308.083,    34.452,    10.000,     0.368,     0.886,     0.050
    16.000,   244.266,   502.281,    10.000,     0.855,     0.449,     0.050
    17.000,   606.338,    95.543,    10.000,     0.206,     0.132,     0.050
    18.000,   482.494,    61.644,    10.000,     0.050,     0.348,     0.050
    19.000,   302.193,   543.707,    10.000,     0.605,     0.696,     0.050
     0.000,   179.866,   247.855,    10.000,     0.526,     0.455,     0.060
     1.000,   234.146,   147.885,    10.000,     0.831,     0.184,     0.060
     2.000,   713.180,   211.105,    10.000,     0.304,     0.414,     0.060
     3.000,   560.261,   353.730,    10.000,     0.679,     0.115,     0.060
     4.000,   381.653,   378.722,    10.000,     0.284,     0.641,     0.060
     5.000,   685.672,   173.181,    10.000,     0.821,     0.050,     0.060
     6.000,   357.503,   438.001,    10.000,     0.690,     0.078,     0.060
     7.000,   474.374,   463.481,    10.000,     0.526,     0.127,     0.060
     8.000,   448.888,   403.800,    10.000,     0.499,     0.466,     0.060
     9.000,   336.731,   765.362,    10.000,     0.025,     0.718,     0.060
    10.000,   141.631,   582.355,    10.000,     0.410,     0.951,     0.060
    11.000,    86.983,   604.378,    10.000,     0.536,     0.265,     0.060
    12.000,   434.013,   314.221,    10.000,     0.959,     0.036,     0.060
    13.000,   685.302,   283.392,    10.000,     0.150,     0.576,     0.060
    14.000,   347.110,   702.982,    10.000,     0.870,     0.531,     0.060
    15.000,   308.087,    34.461,    10.000,     0.367,     0.886,     0.060
    16.000,   244.275,   502.286,    10.000,     0.855,     0.448,     0.060
    17.000,   606.340,    95.544,    10.000,     0.206,     0.132,     0.060
    18.000,   482.494,    61.647,    10.000,     0.049,     0.348,     0.060
    19.000,   302.199,   543.714,    10.000,     0.604,     0.695,     0.060
     0.000,   179.872,   247.859,    10.000,     0.526,     0.455,     0.070
     1.000,   234.155,   147.887,    10.000,     0.830,     0.184,     0.070
     2.000,   713.183,   211.109,    10.000,     0.303,     0.414,     0.070
     3.000,   560.268,   353.731,    10.000,     0.678,     0.115,     0.070
     4.000,   381.656,   378.728,    10.000,     0.284,     0.641,     0.070
     5.000,   685.680,   173.181,    10.000,     0.821,     0.050,     0.070
     6.000,   357.509,   438.002,    10.000,     0.689,     0.077,     0.070
     7.000,   474.379,   463.483,    10.000,     0.526,     0.127,     0.070
     8.000,   448.893,   403.804,    10.000,     0.498,     0.465,     0.070
     9.000,   336.731,   765.369,    10.000,     0.025,     0.717,     0.070
    10.000,   141.635,   582.364,    10.000,     0.410,     0.951,     0.070
    11.000,    86.988,   604.380,    10.000,     0.536,     0.264,     0.070
    12.000,   434.023,   314.221,    10.000,     0.958,     0.035,     0.070
    13.000,   685.304,   283.398,    10.000,     0.150,     0.576,     0.070
    14.000,   347.119,   702.988,    10.000,     0.870,     0.530,     0.070
    15.000,   308.091,    34.469,    10.000,     0.367,     0.886,     0.070
